index,target
1_1,0.0012956367604222926
1_2,0.0010826464934904133
1_3,0.0013492391216300694
1_4,0.0011638527699237618
1_5,0.0013362426707286665
2_1,1.5424416900548932
2_2,1.5306462200274946
2_3,1.4381754337771213
2_4,1.4539944398169937
2_5,1.4397636980856499
3_1,1.5664351260727354
3_2,1.6178688647489914
3_3,1.5755327860868953
3_4,1.5713492547567924
3_5,1.5961021262086745
4_1,1.743471920021272
4_2,1.7308939287368532
4_3,1.7462231390505756
4_4,1.7068261918826295
4_5,1.7150879488356472
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,2.2601347534807767
6_2,2.33061070206399
6_3,2.3378997462711877
6_4,2.2909534336534736
6_5,2.230923228398138
7_1,1.9478335553111854
7_2,1.9815485005100926
7_3,2.006082538878274
7_4,1.9303066872890142
7_5,1.9502466627613015
8_1,1.8234377503249986
8_2,1.810300270199878
8_3,1.7483746582096333
8_4,1.7424226860569334
8_5,1.7649988969717898
9_1,2.3914037762735703
9_2,2.4044677934566248
9_3,2.336404619659154
9_4,2.4250043491810693
9_5,2.3797747380972423
10_1,5.403495374994152
10_2,5.297316596414214
10_3,5.2187796717889405
10_4,5.266571415759676
10_5,5.208061566916317
11_1,2.2794493015102657
11_2,2.3790281803127646
11_3,2.373870180170717
11_4,2.347279851169014
11_5,2.383073164191136
12_1,5.391677826449247
12_2,5.263015461052684
12_3,5.325214959220528
12_4,5.221012311991002
12_5,5.25531917907822
13_1,2.2760240788117345
13_2,2.2859998172969145
13_3,2.2712775964448686
13_4,2.356688379945865
13_5,2.3751110546528094
14_1,0.311630067484713
14_2,0.35121022442329125
14_3,0.34428856182217366
14_4,0.3247780515315832
14_5,0.28811877008316944
15_1,2.4651758888284934
15_2,2.489828932247745
15_3,2.4724096934426827
15_4,2.4853029074939963
15_5,2.4729916030434484
16_1,1.275395512330649
16_2,1.2747132190520405
16_3,1.2832326975153738
16_4,1.2243128314146192
16_5,1.2804474161630854
17_1,0.8282959056100387
17_2,0.7988387985660229
17_3,0.794448933323273
17_4,0.8222222725172672
17_5,0.7420707624698847
18_1,1.3071363884878844
18_2,1.297658458470589
18_3,1.2831614551396242
18_4,1.291757542074902
18_5,1.2537602870148035
19_1,0.9321917564846608
19_2,0.9331610925253915
19_3,0.9148238105689134
19_4,0.9190993526844848
19_5,0.9330347743173849
20_1,0.4160998230547357
20_2,0.4081543531820556
20_3,0.4055691687819606
20_4,0.41018486596387765
20_5,0.4082832339258997
21_1,0.9332405055341553
21_2,0.8917499577273222
21_3,0.9341676843630741
21_4,0.8943772049521729
21_5,0.9330227414595329
22_1,0.8838781912872955
22_2,0.8699579214706523
22_3,0.5899648448893952
22_4,0.8497045080480428
22_5,0.9631443591678788
23_1,0.5993465849785297
23_2,0.6004159774146989
23_3,0.5837760954866826
23_4,0.5683934140080626
23_5,0.6088936840046703
24_1,2.5506341639096504
24_2,2.538282665035407
24_3,2.5438930170339993
24_4,2.545744627007321
24_5,2.525417390046329
