index,target
1_1,0.7953271945429338
1_2,0.8232287455219569
1_3,0.8776126124169834
1_4,0.7670011301714392
1_5,0.8610155953813156
2_1,4.743335818093938
2_2,4.769439484280187
2_3,4.94221726814094
2_4,4.76352841065498
2_5,4.693221696929917
3_1,2.3069942549048514
3_2,2.308731236133078
3_3,2.3094794543838737
3_4,2.284436504045833
3_5,2.3331872951927792
4_1,2.484248971756122
4_2,2.4953234507881032
4_3,2.5396797588243643
4_4,2.5041445742619532
4_5,2.511412727649105
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,2.8369376713767274
6_2,2.6855057197835452
6_3,2.7305137706508154
6_4,2.6137157939121356
6_5,2.588728502598143
7_1,2.3279825534861307
7_2,2.3519079652941186
7_3,2.331836314286036
7_4,2.2848733608388265
7_5,2.286729078723217
8_1,3.269072004331243
8_2,3.305065015659383
8_3,3.2341802793418126
8_4,3.273753250371066
8_5,3.3049983019693063
9_1,3.7383408405983403
9_2,3.858367953383161
9_3,3.901118861156325
9_4,3.8601605549387905
9_5,3.9710533476008183
10_1,5.612122998734029
10_2,5.727601897691297
10_3,5.490470566596916
10_4,5.7078447947592466
10_5,5.61497612323832
11_1,2.4802617102348563
11_2,2.5327975848557056
11_3,2.516446354780538
11_4,2.5361045736206047
11_5,2.5322431689884497
12_1,7.29671898690926
12_2,7.1727228899980995
12_3,7.09751996942345
12_4,7.115249724977813
12_5,7.260881649825123
13_1,2.8777655452474975
13_2,2.800549101031719
13_3,2.8376583114309364
13_4,2.873445530270494
13_5,2.8796661749827206
14_1,1.0602173045367207
14_2,1.0910422365962396
14_3,1.0870580056450077
14_4,1.007115903784519
14_5,1.0280204993488413
15_1,2.573805420374798
15_2,2.676170812874731
15_3,2.6719781329753487
15_4,2.644013538816057
15_5,2.6782837331149407
16_1,1.422117372870684
16_2,1.4082291159666385
16_3,1.396785678670847
16_4,1.4200238244317993
16_5,1.3892374633937739
17_1,0.9549379745749135
17_2,0.9402262617487597
17_3,0.9933479630904382
17_4,0.9622502348841756
17_5,0.9249060772807806
18_1,1.4610441371662972
18_2,1.5180908534480844
18_3,1.4847164233195131
18_4,1.4962017684905724
18_5,1.4328515411639122
19_1,1.0609282269516824
19_2,1.107775543816647
19_3,1.084018043513368
19_4,1.078587987052547
19_5,1.0645818599163168
20_1,2.040775059026064
20_2,2.1620236019574794
20_3,2.0923677836979233
20_4,1.4099213872337821
20_5,1.8488009137007484
21_1,1.176304664909262
21_2,1.2767838597982872
21_3,1.377410887732563
21_4,1.2039307512113282
21_5,1.3032508803412322
22_1,1.4936170557231072
22_2,1.1036236554002727
22_3,1.1185565382258487
22_4,1.4158220073417787
22_5,1.2054912440027707
23_1,0.6573955217329392
23_2,0.6656419247311173
23_3,0.7013236777701691
23_4,0.7076362085426611
23_5,0.7022575654550662
24_1,2.719257829666716
24_2,2.706158112423048
24_3,2.716377293898224
24_4,2.6978989891488854
24_5,2.7071836001645355
