index,target
1_1,1.7371780710003178e-10
1_2,0.20380926422491974
1_3,1.3028835533153826e-10
1_4,4.342945178152237e-11
1_5,1.9543253298264994e-10
2_1,1.4808982289501548e-06
2_2,4.260861071389293e-07
2_3,4.7618192358653035e-07
2_4,1.213201465833524e-07
2_5,6.593019525043012e-07
3_1,0.43180362452802556
3_2,0.5925084820351725
3_3,0.4129926369355618
3_4,0.8959255737298029
3_5,0.339999464873984
4_1,0.6461138858561812
4_2,0.6455752045357855
4_3,0.6033661919610211
4_4,0.7262257399715316
4_5,0.6000224128367047
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,0.13796853091497344
6_2,0.16459121599405416
6_3,1.133020098490606
6_4,1.2943550926740448
6_5,0.23315676629181675
7_1,0.053263504776715584
7_2,0.022489753444500462
7_3,0.06281644665924274
7_4,0.17971091844221804
7_5,0.06721343611535968
8_1,0.34503576360915705
8_2,0.7316070517941929
8_3,0.5859694248520368
8_4,0.41575857886565126
8_5,0.3163207239958927
9_1,1.6849887442737912
9_2,0.43904579784345277
9_3,0.5921054512235784
9_4,0.8638164003406912
9_5,0.47812656151395866
10_1,1.7421150875566365
10_2,2.3824162645769094
10_3,2.232631378393454
10_4,1.94716847225002
10_5,2.2088648036755445
11_1,1.1310761914874086
11_2,1.0043182979133318
11_3,0.7203675539363507
11_4,1.1766929283540606
11_5,0.9765969327359445
12_1,3.9981590238521636
12_2,1.9615522638284275
12_3,1.7667206391954853
12_4,1.0241140685249692
12_5,2.2648724643198523
13_1,0.5718894077783917
13_2,0.4153226546621545
13_3,1.4985681002684017
13_4,0.7806662663967806
13_5,0.5189515715683138
14_1,7.497944212904876e-05
14_2,0.00028202354260619485
14_3,0.00013350542239606972
14_4,0.00026106934520945396
14_5,0.0003623784797076736
15_1,1.1531926076460195
15_2,1.0308777190388534
15_3,1.1746950869376513
15_4,0.9755252214602047
15_5,1.1333064972590037
16_1,0.5773535383933734
16_2,0.6073450008841464
16_3,0.6930479650916557
16_4,0.6595947599748679
16_5,0.6609723216803816
17_1,0.062029929332140216
17_2,0.08221883149608296
17_3,0.053379367406929945
17_4,0.06968268156274787
17_5,0.12372814297381592
18_1,0.21227105327802617
18_2,0.28903656491939606
18_3,0.15618072805713593
18_4,0.5375335555190479
18_5,0.3454906795306299
19_1,0.4957951421815602
19_2,0.3896403947532697
19_3,0.40943374680678357
19_4,0.33825745469811636
19_5,0.5044797016768569
20_1,0.3065874791791315
20_2,0.2827043719595202
20_3,0.23027446000990517
20_4,0.2671341035371088
20_5,0.2202148548471628
21_1,0.4671640971905853
21_2,0.36803808669054255
21_3,0.3722323494628131
21_4,0.4107194046590344
21_5,0.4236566110603585
22_1,0.3844996479593542
22_2,0.32557313426861473
22_3,0.34313375416591413
22_4,0.5150708918096923
22_5,0.22869131061096654
23_1,0.41377324464465143
23_2,0.44485814769102205
23_3,0.43979152441146246
23_4,0.37121170144398913
23_5,0.41659771392015915
24_1,1.3157265865246175
24_2,1.255046110927415
24_3,1.2869846862961751
24_4,1.3134611638721647
24_5,1.3081540286598161
