index,target
1_1,1.6314213585748663
1_2,1.5071927804957619
1_3,1.6109775234707326
1_4,1.5969635325094735
1_5,1.7375429379013163
2_1,5.456308448588281
2_2,5.568902206737726
2_3,5.50144379239093
2_4,5.456253555759876
2_5,5.497451516491146
3_1,2.672424257934922
3_2,2.6756275337645574
3_3,2.636934334400342
3_4,2.6444446731468574
3_5,2.6420064126497853
4_1,2.8829400776638714
4_2,2.9087929587722723
4_3,2.8877547165312434
4_4,2.9205387140995342
4_5,2.9202601234142738
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,3.2285206342399397
6_2,2.8506217599662294
6_3,2.853788014083716
6_4,2.755611635057162
6_5,2.632484400109635
7_1,2.486907727792123
7_2,2.4296938345503594
7_3,2.473723826047245
7_4,2.4048970228072593
7_5,2.482158727938429
8_1,4.490986721984006
8_2,4.491508115965367
8_3,4.445064157465374
8_4,4.56750009199444
8_5,4.493516196941613
9_1,4.423146484634701
9_2,4.50470068216858
9_3,4.522005016410631
9_4,4.485402714455106
9_5,4.648639898130044
10_1,5.898007835213269
10_2,5.869256548359892
10_3,5.906176858137971
10_4,5.8636022561359695
10_5,5.904167965470688
11_1,2.650160568312642
11_2,2.6082918168195097
11_3,2.6372591009215895
11_4,2.591029641511159
11_5,2.651082241959842
12_1,7.850083042470664
12_2,7.7621502036982015
12_3,7.780457422783467
12_4,7.780064558290712
12_5,7.794275528682523
13_1,3.077947455133353
13_2,3.00142168802562
13_3,3.0272538197143577
13_4,3.1043376284235173
13_5,3.1219451713852844
14_1,1.317997752431836
14_2,1.2963382140115713
14_3,1.297212685094732
14_4,1.287339715195043
14_5,1.2454075382952838
15_1,2.7101423573035626
15_2,2.6998744304115077
15_3,2.685702890145647
15_4,2.668533689122961
15_5,2.709508574321679
16_1,1.5112081304065696
16_2,1.5226030210205967
16_3,1.5227471008443032
16_4,1.5397877991266775
16_5,1.523370416683526
17_1,0.995412317646123
17_2,1.0225590182350055
17_3,0.9673668500708387
17_4,1.0234624086549176
17_5,0.9278457136949734
18_1,1.481763057109518
18_2,1.5204942387073563
18_3,1.514416756403963
18_4,1.5096000086758021
18_5,1.4264941052583358
19_1,1.1343425606127397
19_2,1.1279884547224133
19_3,1.117225556820189
19_4,1.1442865017772823
19_5,1.1208645787480012
20_1,4.099592452436851
20_2,3.985271700219464
20_3,4.002655890322158
20_4,4.045599885528447
20_5,4.071121362232392
21_1,1.6053226705565444
21_2,1.5282335186784766
21_3,1.681437466861662
21_4,1.6339351427220095
21_5,1.6319828899006905
22_1,1.6629188248662359
22_2,1.7260436327486233
22_3,1.5494683712057493
22_4,1.6262496461130593
22_5,1.4715814644170881
23_1,0.672606439702439
23_2,0.7141934585528925
23_3,0.6804996898387066
23_4,0.6990057478632855
23_5,0.6965794471943864
24_1,2.748703657987003
24_2,2.710387146648562
24_3,2.7112143120421646
24_4,2.722147186962981
24_5,2.754508371921691
