index,target
1_1,0.0012975649951968108
1_2,0.0005937593731034983
1_3,0.0008210642468627064
1_4,0.0009832691463650398
1_5,0.0008458747773807826
2_1,0.45425749065851134
2_2,0.39662413913539546
2_3,0.47008165212844294
2_4,0.4516296677306652
2_5,0.5205447166977933
3_1,0.8996918778516392
3_2,0.8984575568051981
3_3,0.8701564352846746
3_4,0.8502786563955755
3_5,0.9133700989635781
4_1,1.0674269249616641
4_2,1.068906474813078
4_3,1.0851067449879344
4_4,0.9935495003936119
4_5,1.0586970978841213
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,0.6914011673639829
6_2,0.702313814977185
6_3,0.5426730730670258
6_4,0.542980805412073
6_5,0.5163491229995587
7_1,0.23802956894699293
7_2,0.1971501219613237
7_3,0.2159501504220682
7_4,0.19334720001276373
7_5,0.17585121235296713
8_1,0.7710287625297297
8_2,0.9312620009043219
8_3,0.8777912124463779
8_4,0.7869151662413947
8_5,0.7396582351646136
9_1,1.778503281730348
9_2,0.8590777100305047
9_3,1.121231106475401
9_4,1.1611718379298928
9_5,0.9251269805794852
10_1,2.843101810027346
10_2,2.6343162362500405
10_3,2.87505448650017
10_4,3.0307194878818238
10_5,2.6984889083313366
11_1,1.1773881972687088
11_2,1.3358228302418078
11_3,1.0633485033714591
11_4,1.2205331370656574
11_5,1.3019668996466918
12_1,3.9350304902618003
12_2,3.6180366147286884
12_3,3.5989309544648576
12_4,3.4211549498795675
12_5,3.2595189546657184
13_1,1.4920146612439562
13_2,1.4101554823395266
13_3,1.4522854395406244
13_4,1.5792843041373137
13_5,1.460887915802809
14_1,0.009789431139331055
14_2,0.004906247424041212
14_3,0.009552454077755028
14_4,0.006413628792180898
14_5,0.00610502270366317
15_1,1.1948822955108718
15_2,1.2127301902871963
15_3,1.183243874313399
15_4,1.2030323601085156
15_5,1.2934329503636743
16_1,0.5966759786154511
16_2,0.6538724071252291
16_3,0.5893161827694555
16_4,0.5548888647889678
16_5,0.6511559806468677
17_1,0.24638606706241267
17_2,0.28016617661500887
17_3,0.1442233727575266
17_4,0.2009708003615392
17_5,0.26271321471661935
18_1,0.5906378475365356
18_2,0.5643671146766485
18_3,0.4956076627428779
18_4,0.37735199471489667
18_5,0.6260360896691664
19_1,0.46620422186363697
19_2,0.44210400784032905
19_3,0.37038863439875014
19_4,0.4300056068844735
19_5,0.38037979452586324
20_1,0.33605110641259617
20_2,0.3859076376645719
20_3,0.3525300196198147
20_4,0.35816391851722595
20_5,0.3681640797690291
21_1,0.398335598371006
21_2,0.4122121476528085
21_3,0.35534499069862824
21_4,0.4745871035496618
21_5,0.4112489796557183
22_1,0.3774523962808166
22_2,0.4255371372225993
22_3,0.1803577023498376
22_4,0.3266528066154868
22_5,0.4025437817054592
23_1,0.34758492881467595
23_2,0.34083281731053966
23_3,0.4199865379358386
23_4,0.36574863138401303
23_5,0.38020719520820634
24_1,1.33811100482055
24_2,1.3495763000710732
24_3,1.3822198435012394
24_4,1.3050862510576746
24_5,1.294087033912181
