index,target
1_1,0.0
1_2,0.0
1_3,0.0
1_4,0.0
1_5,0.0
2_1,0.0
2_2,0.0
2_3,0.0
2_4,0.0
2_5,0.0
3_1,0.17536089403394234
3_2,0.2999339870112352
3_3,0.47565929433176646
3_4,0.2999339870112352
3_5,0.47565929433176646
4_1,0.47565929433176646
4_2,0.7385673784608123
4_3,0.7385673784608123
4_4,0.8110566111770666
4_5,0.7513530405676935
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,0.08398422818464092
6_2,0.009211758381400885
6_3,0.06618868666125748
6_4,0.03744826234212498
6_5,0.26777092734467933
7_1,0.4070588939673565
7_2,0.05329094608163587
7_3,0.15020096940778363
7_4,0.08301734148661855
7_5,0.15274644073043706
8_1,0.6987153391799992
8_2,0.15366489392558264
8_3,0.38863375759990004
8_4,0.24805594011369259
8_5,0.5729486211781155
9_1,0.42247147311730837
9_2,0.4988145977508699
9_3,0.32484910817959056
9_4,0.4028531600560152
9_5,0.5688736697671327
10_1,2.3394438057971243
10_2,1.8871911754937591
10_3,1.4644854172864779
10_4,0.9756626869284054
10_5,1.4961624164242902
11_1,0.6365023995007952
11_2,0.6684562587355427
11_3,0.5598486481471739
11_4,1.1188140250541685
11_5,0.6954633850223781
12_1,0.8549259667866481
12_2,0.735162901826982
12_3,0.6691080406761903
12_4,0.6197742463616145
12_5,0.7695474725563097
13_1,0.5265794638372133
13_2,0.4986234108225221
13_3,0.6655242040664372
13_4,0.350791015675358
13_5,0.36258002141570567
14_1,0.00012849309159358054
14_2,8.227746007309762e-05
14_3,8.702465453340564e-05
14_4,0.00010473596328186814
14_5,9.831134016092971e-05
15_1,0.7385677613428153
15_2,0.7617421556183104
15_3,0.6972173291709935
15_4,0.6519462656673006
15_5,0.6517631566884523
16_1,0.2862871307385851
16_2,0.3102379347666179
16_3,0.14699977398141936
16_4,0.21101531844367705
16_5,0.2632759187088597
17_1,0.03603527805859449
17_2,0.002802755189223423
17_3,0.014712966992944006
17_4,0.003257418365245828
17_5,0.004348943125258619
18_1,0.07123498371825765
18_2,0.12767166359667526
18_3,0.17871379338349772
18_4,0.1259186265336861
18_5,0.06840118462488264
19_1,0.19915754482722187
19_2,0.15901296772239662
19_3,0.12439542321033896
19_4,0.17028843776868302
19_5,0.1085237310359464
20_1,0.2850551447320123
20_2,0.13067138525061756
20_3,0.23315608611016156
20_4,0.21263624602071818
20_5,0.19884881586241834
21_1,0.3512657757425646
21_2,0.45793938577809146
21_3,0.4311631186189902
21_4,0.42900598852245564
21_5,0.3196527935529686
22_1,0.1333498017161262
22_2,0.36612920391632214
22_3,0.4706815274603761
22_4,0.13183343395890593
22_5,0.0035492694403209887
23_1,0.2961735150469384
23_2,0.3552296368112362
23_3,0.2515294892801543
23_4,0.2916259265736576
23_5,0.3059729160251563
24_1,1.0073545808702278
24_2,1.0391245260705566
24_3,1.011249133417172
24_4,0.9245394485169333
24_5,0.9814259093608948
