,target
1_1,0.0020804274
1_2,0.006615349
1_3,0.0050832714
1_4,0.0001028797
1_5,0.0032577102
2_1,18068.3724990582
2_2,3390.072104192
2_3,246.3698404542
2_4,2768.8211105262
2_5,1144.4232474132
3_1,4.1634148087
3_2,4.2605277532
3_3,3.8896890271
3_4,7.0276433401
3_5,5.4211711117
4_1,11.5721893339
4_2,20.2346204507
4_3,15.8641352827
4_4,16.9469433936
4_5,9.2389520701
5_1,13.5566387652
5_2,0.0
5_3,4.4598263462
5_4,0.0
5_5,0.0
6_1,2.1009819047
6_2,1.0544188882
6_3,4.2577715512
6_4,0.6162924235
6_5,0.8830880112
7_1,0.7299341378
7_2,0.6615932945
7_3,0.9284315836
7_4,0.1110414486
7_5,0.3529944994
8_1,1.8703007925
8_2,2.8970283117
8_3,4.099313458
8_4,2.4640357356
8_5,3.8429053109
9_1,4.1065390888
9_2,2.6125954587
9_3,4.3882565084
9_4,4.0701774826
9_5,1.5014163102
10_1,31334.5169583038
10_2,1710.9657976432
10_3,6465.309552338
10_4,2685.561032158
10_5,2932.42514257
11_1,31.5841508826
11_2,25.9811542118
11_3,76.432486665
11_4,24.8695845766
11_5,53.7266788183
12_1,15614.0932867279
12_2,5348.5690374594
12_3,125.2202290707
12_4,3680.3290934435
12_5,640.3183446079
13_1,7.2012561163
13_2,5.544691792
13_3,30.815707169
13_4,39.9488979244
13_5,5.9521553591
14_1,0.1058039361
14_2,0.0262601138
14_3,0.041289348
14_4,0.0333760407
14_5,0.0221332969
15_1,8.3068014053
15_2,6.1270487497
15_3,4.7642986406
15_4,6.5912096723
15_5,10.5921464034
16_1,3.0945862583
16_2,0.0722494334
16_3,5.844413077
16_4,5.0408933922
16_5,3.138380936
17_1,0.0169392142
17_2,0.0103389694
17_3,0.0078188607
17_4,0.0433937533
17_5,0.0128943193
18_1,0.1972417067
18_2,0.0978383617
18_3,0.6049345562
18_4,0.3471850645
18_5,0.1079105416
19_1,0.487962495
19_2,0.3150678725
19_3,1.3650956494
19_4,0.8528214455
19_5,0.6219339864
20_1,1.8937883659
20_2,2.2225826572
20_3,1.8558516574
20_4,2.2480099521
20_5,1.8937883659
21_1,1.2896725283
21_2,6.6615842377
21_3,0.0819624671
21_4,5.2725908014
21_5,3.1888860824
22_1,1.9867055807
22_2,0.3933890554
22_3,8.7453448838
22_4,0.5057326194
22_5,1.0859286227
23_1,1.3965248247
23_2,1.8510565333
23_3,2.4243621141
23_4,1.7086838243
23_5,2.0167449271
24_1,14.4079237669
24_2,10.1214229616
24_3,13.2241891592
24_4,13.7989440467
24_5,9.4992795886
