,target
1_1,8e-10
1_2,8e-10
1_3,8.5e-10
1_4,8e-10
1_5,5.5e-10
2_1,9e-10
2_2,6e-10
2_3,7e-10
2_4,7.5e-10
2_5,6e-10
3_1,1.9899181142
3_2,2.48739764275
3_3,2.4873976434
3_4,2.9848771713
3_5,1.9899181142
4_1,6.002599667649999
4_2,4.47731575695
4_3,5.4722728391499995
4_4,5.9697493047
4_5,3.9798362284
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,7.5e-10
6_2,8e-10
6_3,7e-10
6_4,6e-10
6_5,6e-10
7_1,0.0
7_2,0.0
7_3,0.0
7_4,0.0
7_5,0.0240859881
8_1,7.5e-10
8_2,7.5e-10
8_3,7e-10
8_4,5.5e-10
8_5,6e-10
9_1,5.5e-10
9_2,7.5e-10
9_3,5.5e-10
9_4,7.999999999999999e-10
9_5,6e-10
10_1,6.5e-10
10_2,7e-10
10_3,4.5e-10
10_4,8e-10
10_5,6e-10
11_1,6e-10
11_2,7.5e-10
11_3,8.5e-10
11_4,7.000000000000001e-10
11_5,5e-10
12_1,9e-10
12_2,8e-10
12_3,1e-09
12_4,8.5e-10
12_5,8e-10
13_1,7.295e-06
13_2,9.5e-10
13_3,1.2e-09
13_4,1e-09
13_5,1.16e-08
14_1,9e-10
14_2,9e-10
14_3,9e-10
14_4,9e-10
14_5,8.5e-10
15_1,0.9949590571
15_2,1.98991970385
15_3,1.9899181142
15_4,1.9899181142
15_5,1.9899181142
16_1,0.0055666663
16_2,0.05897947075
16_3,0.04920289105
16_4,0.1021604887
16_5,0.00459852335
17_1,8e-10
17_2,4.5099e-06
17_3,1.2999999999999999e-08
17_4,8e-10
17_5,8.5e-10
18_1,0.0055427974000000005
18_2,0.0130742382
18_3,0.0106124528
18_4,0.049663304699999994
18_5,0.01231601385
19_1,0.17278732545
19_2,0.31090101255
19_3,0.22983849415000002
19_4,0.24756673575
19_5,0.2811687376
20_1,1.3818996487000001
20_2,1.0812823948
20_3,1.14494224795
20_4,1.2238736814
20_5,1.2229747914
21_1,1.2452555353
21_2,0.5058011059499999
21_3,7e-10
21_4,0.3459284561
21_5,9e-10
22_1,3e-10
22_2,0.6918569112
22_3,6.5e-10
22_4,0.37282380800000003
22_5,0.6918569112
23_1,0.5443644672
23_2,0.15803625505000002
23_3,0.10915936305
23_4,0.2616225269
23_5,0.2684797483
24_1,7.27152621945
24_2,6.51036498945
24_3,5.61969773365
24_4,6.46852377945
24_5,5.65884679835
