,target
1_1,8.5e-10
1_2,8.5e-10
1_3,6.5e-10
1_4,6.5e-10
1_5,8e-10
2_1,8e-10
2_2,6e-10
2_3,8e-10
2_4,7.5e-10
2_5,6e-10
3_1,2.9848771713
3_2,2.48739764275
3_3,2.9848771713
3_4,1.9899181142
3_5,1.9899181142
4_1,5.9697493047
4_2,7.46218789035
4_3,6.9647083618
4_4,6.9647083618
4_5,5.47226977615
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,7.5e-10
6_2,1e-09
6_3,6e-10
6_4,8.5e-10
6_5,9.5e-10
7_1,0.1925125642
7_2,0.0
7_3,0.0
7_4,0.0
7_5,0.21939392955
8_1,7e-10
8_2,7.5e-10
8_3,7e-10
8_4,7e-10
8_5,6e-10
9_1,5e-10
9_2,8e-10
9_3,7.5e-10
9_4,7e-10
9_5,8e-10
10_1,6e-10
10_2,7e-10
10_3,7e-10
10_4,6.5e-10
10_5,7.000000000000001e-10
11_1,8e-10
11_2,7.000000000000001e-10
11_3,7e-10
11_4,7.5e-10
11_5,7e-10
12_1,9e-10
12_2,8.5e-10
12_3,7.248315e-05
12_4,7.999999999999999e-10
12_5,5.5e-10
13_1,9.5e-10
13_2,4.9e-09
13_3,1.8575e-07
13_4,9.5e-10
13_5,4.4e-09
14_1,9.5e-10
14_2,9e-10
14_3,1e-09
14_4,8e-10
14_5,9.5e-10
15_1,2.9848771713
15_2,2.48739764275
15_3,2.9848771713
15_4,2.9848771713
15_5,2.9848771713
16_1,0.17005492285
16_2,0.0124064596
16_3,0.1586038444
16_4,0.269999991
16_5,0.2576365851
17_1,5.6999999999999994e-08
17_2,1.0401999999999998e-06
17_3,8.795e-08
17_4,9.09e-08
17_5,7.115e-08
18_1,0.006818643100000001
18_2,0.00508133415
18_3,0.17023179645
18_4,0.042733426399999996
18_5,0.03233270125
19_1,0.1806413044
19_2,0.2022397146
19_3,0.16124402264999999
19_4,0.20163850275
19_5,0.14046391319999998
20_1,1.52012772415
20_2,1.46078596155
20_3,1.303368874
20_4,1.6077574147
20_5,1.52001329665
21_1,1.2452555353
21_2,0.46499869515
21_3,5e-10
21_4,1.2452555353
21_5,6e-10
22_1,5e-10
22_2,1.3234328555500001
22_3,7.000000000000001e-10
22_4,4.61331402655
22_5,0.6918569112
23_1,0.33746206655
23_2,0.008537895649999998
23_3,0.18321604145
23_4,0.15983176485
23_5,0.16523389435000002
24_1,7.34342364645
24_2,7.0321892661
24_3,5.543927545100001
24_4,7.96572205045
24_5,6.1217006123
