,target
1_1,6e-10
1_2,5.5e-10
1_3,7.000000000000001e-10
1_4,7e-10
1_5,6e-10
2_1,5e-10
2_2,6.5e-10
2_3,7.5e-10
2_4,8e-10
2_5,7.5e-10
3_1,3.48417138675
3_2,4.49398823405
3_3,2.9848771713
3_4,5.9697493047
3_5,3.0039028928500002
4_1,5.976271029199999
4_2,5.533632655450001
4_3,7.969145858899999
4_4,7.17137173695
4_5,6.98549532485
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,6.5e-10
6_2,7e-10
6_3,7.999999999999999e-10
6_4,7.5e-10
6_5,8.5e-10
7_1,0.31112012805
7_2,0.0
7_3,0.21954976739999998
7_4,0.00164358145
7_5,0.29937348755
8_1,9e-10
8_2,9e-10
8_3,7.5e-10
8_4,6.5e-10
8_5,6e-10
9_1,5.5e-10
9_2,6.5e-10
9_3,6.5e-10
9_4,8e-10
9_5,7.999999999999999e-10
10_1,6.5e-10
10_2,8e-10
10_3,8e-10
10_4,7.999999999999999e-10
10_5,7.000000000000001e-10
11_1,0.01399940015
11_2,0.0102454812
11_3,5.38695e-05
11_4,0.0067133909
11_5,1.332455e-05
12_1,0.8557841487000001
12_2,6e-10
12_3,0.17474423535
12_4,7e-10
12_5,4.8008e-05
13_1,1.948165e-05
13_2,7.8624e-06
13_3,7.1438e-06
13_4,3.003475e-05
13_5,1.06222e-05
14_1,2.8e-09
14_2,1.85e-09
14_3,1.35e-09
14_4,1.15e-09
14_5,9e-10
15_1,1.5638756714
15_2,2.03696693445
15_3,2.72644223585
15_4,3.5689178205
15_5,2.5249736761
16_1,0.5384743587
16_2,0.18109190625
16_3,0.2617619283
16_4,0.5776439167
16_5,0.3758831751
17_1,2.8354499999999998e-05
17_2,0.00016645815
17_3,0.00188812185
17_4,0.0241439169
17_5,0.00010263144999999999
18_1,0.09832054085
18_2,0.0534923516
18_3,0.32641787445
18_4,0.2785360863
18_5,0.087725704
19_1,0.3732670556
19_2,0.2918511857
19_3,0.35002681734999996
19_4,0.5732029779500001
19_5,0.5173595824
20_1,1.603792994
20_2,1.28316896295
20_3,1.3621626488
20_4,1.579723221
20_5,1.70050732535
21_1,1.2452555353
21_2,1.2465036233
21_3,7e-10
21_4,0.34592845595
21_5,1.2452555353
22_1,3.328e-07
22_2,1.9549988595
22_3,0.34596987565000004
22_4,7.03760024935
22_5,1.25e-09
23_1,1.1442943946000002
23_2,0.1928480894
23_3,0.32061825695
23_4,0.5098365895
23_5,0.5408106901
24_1,7.51946306355
24_2,7.3995417846
24_3,5.430208659650001
24_4,6.36887366955
24_5,7.554175536300001
