,target
1_1,6.6176054743
1_2,8.3028267644
1_3,12.9959626775
1_4,8.3562846043
1_5,10.6359960218
2_1,5014.6353247575
2_2,3720.6800824895
2_3,5988.0918542807
2_4,2879.4643160644
2_5,2717.6220736613
3_1,221.2083104863
3_2,222.8088268448
3_3,210.7341964868
3_4,229.4481953979
3_5,222.9868410532
4_1,312.2316297895
4_2,336.9295173233
4_3,355.2256359944
4_4,366.6372286863
4_5,336.6811394705
5_1,37.4307945937
5_2,28.4015005385
5_3,50.4323400699
5_4,49.2922194974
5_5,27.2184511438
6_1,167.9728804322
6_2,198.9641117633
6_3,159.0092599337
6_4,101.5970480943
6_5,71.0062693284
7_1,7.5431923701
7_2,16.6786923537
7_3,21.4706727506
7_4,15.0398258667
7_5,50.8782852097
8_1,3895.9352103741
8_2,3410.6477734149
8_3,1058.3532767274
8_4,4201.2983952522
8_5,5466.3311573183
9_1,7856.7541018747
9_2,11551.1911280344
9_3,6730.3119377808
9_4,19100.6951649005
9_5,13032.529545743
10_1,3909.515914093
10_2,4579.70029747
10_3,2052.0589565627
10_4,13507.0071138654
10_5,5279.2498766801
11_1,263.8927616796
11_2,120.1094641588
11_3,280.9424575818
11_4,150.5924895555
11_5,198.0346362439
12_1,15216556.932026
12_2,10043909.7567015
12_3,9158561.24735862
12_4,8180653.51822899
12_5,5789229.26455784
13_1,541.8873308223
13_2,449.3192879708
13_3,477.5217936296
13_4,557.1655483156
13_5,807.767754553
14_1,4.3341299072
14_2,1.9068169804
14_3,4.1345772033
14_4,3.2831045942
14_5,2.8574533844
15_1,197.232767856
15_2,206.4540820196
15_3,186.6303843819
15_4,221.6753409582
15_5,214.9960461579
16_1,26.0619950705
16_2,29.5004438934
16_3,29.5533175666
16_4,26.1097362563
16_5,29.459345938
17_1,1.5411234027
17_2,1.5967939469
17_3,1.1185241882
17_4,1.1377713221
17_5,1.1498037937
18_1,2.243085373
18_2,3.2255878682
18_3,5.6784595422
18_4,5.0242578467
18_5,2.724396368
19_1,7.2997031135
19_2,6.3181892576
19_3,6.1125819795
19_4,5.7541282597
19_5,5.9542595723
20_1,292.6650268131
20_2,170.0103355609
20_3,1459.0809947237
20_4,725.7488985598
20_5,1866.0333067172
21_1,2.6954620851
21_2,6.9972879164
21_3,36.2711576477
21_4,2.5982586837
21_5,6.4762936763
22_1,16.4335998493
22_2,33.4080363616
22_3,8.209863569
22_4,27.5688731252
22_5,14.7154140724
23_1,3.3356017744
23_2,3.6545153765
23_3,3.1055715506
23_4,3.5744886857
23_5,3.7533111715
24_1,276.4937932718
24_2,224.6402748875
24_3,298.6846831905
24_4,220.8068830932
24_5,210.8739766969
