,target
1_1,0.00115895595
1_2,0.00303188135
1_3,0.00137909595
1_4,0.0015542320499999998
1_5,0.002807645
2_1,5171.2301056506
2_2,1149.0622329173
2_3,2397.6806703395
2_4,903.0247026006
2_5,2194.4186784040003
3_1,13.605705573200002
3_2,17.50753750945
3_3,18.1594609365
3_4,15.363242026200002
3_5,16.586305095
4_1,19.7587903715
4_2,22.076760435
4_3,23.65719029445
4_4,19.388433427949998
4_5,33.689004455
5_1,0.0
5_2,0.0
5_3,0.0
5_4,4.46158499385
5_5,0.0
6_1,1.24319432575
6_2,1.31542971695
6_3,1.9440656880499998
6_4,1.3253319364
6_5,3.3608560061999997
7_1,1.3749355379
7_2,0.6923164907
7_3,1.6826715576
7_4,0.2726217716
7_5,0.47694341490000003
8_1,5.27672447385
8_2,4.748450228699999
8_3,3.863679816
8_4,3.62129722815
8_5,3.7908032906
9_1,4.1434206301500005
9_2,3.05893840875
9_3,3.5784500442500002
9_4,3.4396601994
9_5,3.71387452235
10_1,6443.9548739226
10_2,3145.16937972565
10_3,1528.9500151827
10_4,3537.6546259951497
10_5,2184.39198464035
11_1,26.553771883499998
11_2,49.40707967335
11_3,28.644281238250002
11_4,42.48618875415
11_5,23.0403332244
12_1,878.13824980545
12_2,1931.8202766665
12_3,1552.3637371401
12_4,1429.89090947485
12_5,768.6663433251499
13_1,16.37401942355
13_2,15.21806182405
13_3,12.55427640065
13_4,11.28363315465
13_5,6.54179625235
14_1,0.0069710794
14_2,0.0107748516
14_3,0.01166983855
14_4,0.0085830422
14_5,0.010223814049999998
15_1,14.6720188787
15_2,19.7738812375
15_3,15.6025909224
15_4,15.3155055624
15_5,24.22833457075
16_1,6.5835358632
16_2,3.8739296335
16_3,4.30940129585
16_4,7.0354595673
16_5,8.3694629853
17_1,0.18649776175
17_2,0.16402292834999999
17_3,0.2538979032
17_4,0.2152149348
17_5,0.18302703939999998
18_1,0.9559165459000001
18_2,0.96160126025
18_3,1.64652381635
18_4,1.31191657265
18_5,0.88898979075
19_1,1.41948918445
19_2,1.6729012168
19_3,2.1384530676
19_4,1.5095398925499999
19_5,1.9827683638
20_1,1.9613605122000002
20_2,1.9449511159
20_3,2.02038469395
20_4,2.21346689505
20_5,2.1077133395
21_1,1.2909021522
21_2,2.4292037069
21_3,1.8213528567
21_4,1.2559413887
21_5,2.3172428315999998
22_1,0.7054476331
22_2,1.37731969785
22_3,7.8133048892
22_4,7.27351936475
22_5,3.99792082125
23_1,3.0006474419
23_2,2.4076027956
23_3,3.44826351835
23_4,3.1006478248000002
23_5,2.3196205168999997
24_1,20.835805493050003
24_2,17.9482559349
24_3,20.514366774800003
24_4,19.15358698085
24_5,16.1604736618
