,target
1_1,7e-10
1_2,8.5e-10
1_3,6e-10
1_4,6e-10
1_5,6.5e-10
2_1,2.1800000000000002e-07
2_2,2.05e-09
2_3,2.4990500000000002e-06
2_4,2.715e-08
2_5,9e-10
3_1,6.55889924905
3_2,7.18379157225
3_3,5.4722697762
3_4,5.22617470355
3_5,8.47055772785
4_1,21.705095764150002
4_2,8.959196312
4_3,13.92939400805
4_4,13.9294116858
4_5,14.7663354205
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,7e-10
6_2,7.5e-10
6_3,8e-10
6_4,7e-10
6_5,8.5e-10
7_1,0.3949391009
7_2,0.0740617668
7_3,0.06210752805
7_4,0.0361177426
7_5,0.01168041785
8_1,0.006118541700000001
8_2,0.00571737625
8_3,7.722525e-05
8_4,7.4500000000000005e-09
8_5,6e-09
9_1,4.6e-09
9_2,0.00032294385
9_3,5.53e-08
9_4,1.548e-07
9_5,1.2189999999999999e-06
10_1,2.867e-07
10_2,8.2965e-07
10_3,1.5999999999999999e-09
10_4,5.34636e-05
10_5,2.0496e-06
11_1,0.00281439125
11_2,0.00510820595
11_3,0.012478285700000001
11_4,0.0035303976500000002
11_5,0.304283882
12_1,0.0035723618
12_2,1.648e-07
12_3,1.3308415903
12_4,2.46e-07
12_5,0.0009081722
13_1,0.0015934353
13_2,0.00032996990000000003
13_3,0.0002853957
13_4,0.0002467285
13_5,2.9861450000000002e-05
14_1,4.69e-08
14_2,2.415e-08
14_3,1.84e-08
14_4,1.0905e-07
14_5,6.140000000000001e-08
15_1,4.9747902476
15_2,11.7019431917
15_3,5.9697493047
15_4,10.09862519635
15_5,10.457387305600001
16_1,8.9702451903
16_2,4.24777622265
16_3,6.80036132125
16_4,5.617288825699999
16_5,4.0062128800500005
17_1,0.11932856385
17_2,0.0314285819
17_3,0.006580142799999999
17_4,0.11005975879999999
17_5,0.023684559100000002
18_1,0.08971398505
18_2,0.12067581035
18_3,0.47338226715
18_4,0.36263378665
18_5,0.37594357395
19_1,0.9240611866999999
19_2,0.84801966825
19_3,1.0195585443500002
19_4,0.7071581793499999
19_5,0.97755094305
20_1,2.0475582476
20_2,1.56550418465
20_3,1.7191593302000001
20_4,1.6984937588000002
20_5,1.3546646153
21_1,1.2452555353
21_2,2.5258874066
21_3,8.5e-10
21_4,1.5914980156
21_5,2.118634928
22_1,7.999999999999999e-10
22_2,1.95500247785
22_3,1.9549988595
22_4,7.2716291936
22_5,7.2716291936
23_1,2.1000704544
23_2,1.7445442186500002
23_3,1.8935049596
23_4,1.82139625685
23_5,2.1878183032000003
24_1,17.173739393399998
24_2,15.31425325455
24_3,16.66406624495
24_4,13.80112188985
24_5,14.976094820250001
