,target
1_1,9e-10
1_2,9e-10
1_3,9e-10
1_4,9e-10
1_5,8.5e-10
2_1,273.6771357442
2_2,210.2016949523
2_3,285.97874974215
2_4,326.2347606283
2_5,345.02911220805004
3_1,40.729369027299995
3_2,34.407729781849994
3_3,33.84443809455
3_4,41.53986171895
3_5,43.70700610985
4_1,95.52867626125
4_2,90.1812256629
4_3,78.60157364045
4_4,101.23955067295
4_5,80.63780620995
5_1,27.3808526173
5_2,21.36039460315
5_3,9.55989888225
5_4,13.484708630250001
5_5,11.936010763750001
6_1,1.4652036637
6_2,1.3559264781
6_3,3.49243778725
6_4,1.56926857615
6_5,0.68976996185
7_1,12.252867675000001
7_2,16.00796265955
7_3,19.6063702213
7_4,14.3245817084
7_5,18.54814526605
8_1,20.1072842291
8_2,18.87183985975
8_3,19.54895774055
8_4,17.9996205077
8_5,20.043334092949998
9_1,19.11857606425
9_2,18.69645481595
9_3,19.1994659904
9_4,19.2845820004
9_5,21.666828842199997
10_1,427.83610697715
10_2,185.12998626799998
10_3,324.98704354295
10_4,409.5508927277
10_5,306.3922034101
11_1,2.7943423108000003
11_2,3.3313650695000003
11_3,6.2835362675
11_4,3.54519971605
11_5,5.2315206837999995
12_1,0.6172900953
12_2,0.10170925295
12_3,0.0254188459
12_4,0.15785411275
12_5,0.05249225215
13_1,0.68843048585
13_2,0.33971217455
13_3,0.52575454235
13_4,0.3910790737
13_5,2.50033153605
14_1,3.027505e-05
14_2,3.745135e-05
14_3,2.55631e-05
14_4,3.2144500000000004e-05
14_5,2.2001200000000002e-05
15_1,34.47229987815
15_2,61.18161938425
15_3,35.291790662050005
15_4,33.631831436599995
15_5,37.2668944309
16_1,3.1601842952999997
16_2,2.27063443125
16_3,2.6646986846000003
16_4,2.6044138716500003
16_5,2.7456147966
17_1,0.0413907585
17_2,0.04666531285
17_3,0.09486368835
17_4,0.1449531439
17_5,0.05190933715
18_1,0.4764350644
18_2,0.7818667987500001
18_3,0.41531079955
18_4,0.7097046685499999
18_5,0.4708980979
19_1,0.6170210190500001
19_2,0.49093155315
19_3,0.47580674895
19_4,0.51121392395
19_5,0.4353084857
20_1,2.1288996211000004
20_2,2.20779684855
20_3,2.1880938852
20_4,2.2457623834
20_5,2.28687947295
21_1,2.118634928
21_2,1.9993848829
21_3,3.40384394425
21_4,1.385e-07
21_5,0.69185700755
22_1,14.584841529
22_2,1.9551408558999999
22_3,0.6918580641500001
22_4,5.06273763335
22_5,0.69186312405
23_1,0.15136103675
23_2,0.18770877625
23_3,0.20641590225
23_4,0.15742404510000002
23_5,0.20014406125
24_1,66.9560503669
24_2,63.39729800675
24_3,57.15350513200001
24_4,54.27623350725
24_5,61.2455331204
