,target
1_1,7e-10
1_2,6e-10
1_3,5.5e-10
1_4,5e-10
1_5,6e-10
2_1,5e-10
2_2,7e-10
2_3,7.5e-10
2_4,8e-10
2_5,4e-10
3_1,8.954613858750001
3_2,4.56660150355
3_3,7.0774880544
3_4,5.9697493047
3_5,3.49661601675
4_1,6.467228833249999
4_2,4.974792766549999
4_3,7.9596649
4_4,10.070720903
4_5,7.9596649
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,7.999999999999999e-10
6_2,9e-10
6_3,6.5e-10
6_4,7e-10
6_5,7e-10
7_1,0.0
7_2,0.00512887525
7_3,0.0
7_4,0.0
7_5,0.0
8_1,6.5e-10
8_2,3.9308394341
8_3,7e-10
8_4,6e-10
8_5,5e-10
9_1,6.5e-10
9_2,6.5e-10
9_3,6e-10
9_4,8e-10
9_5,7.5e-10
10_1,6e-10
10_2,9e-10
10_3,8.5e-10
10_4,6e-10
10_5,7.999999999999999e-10
11_1,7.5e-10
11_2,5.5e-10
11_3,8e-10
11_4,8.5e-10
11_5,6e-10
12_1,6.5e-10
12_2,7.5e-10
12_3,7e-10
12_4,8e-10
12_5,7e-10
13_1,8e-10
13_2,7e-10
13_3,8.5e-10
13_4,7.5e-10
13_5,9e-10
14_1,9e-10
14_2,7.5e-10
14_3,8e-10
14_4,9e-10
14_5,9.5e-10
15_1,4.16895329865
15_2,2.9848771713
15_3,4.0901347822
15_4,1.9954592141999998
15_5,3.3070704246
16_1,0.3133642469
16_2,1.8021865467500002
16_3,2.0334731332500002
16_4,3.8571926051
16_5,0.3794164412
17_1,0.00011540115
17_2,7.2637000000000004e-06
17_3,4.59005e-06
17_4,0.0036003888
17_5,0.00392000995
18_1,0.0140817201
18_2,0.0465472614
18_3,0.24884444975
18_4,0.08661209780000001
18_5,0.0885261719
19_1,0.7082027814
19_2,0.75943956685
19_3,0.8274266720000001
19_4,0.5505299135999999
19_5,0.71445751905
20_1,1.5791886852
20_2,1.38193255015
20_3,1.2239092923000001
20_4,1.5004298618
20_5,1.811300774
21_1,1.2452555353
21_2,1.8030193778
21_3,4.5e-10
21_4,1.2452555353
21_5,2.118634928
22_1,0.345928456
22_2,1.9549988595
22_3,1.9549988595
22_4,0.6918569112
22_5,0.6918569112
23_1,1.7527626456
23_2,1.2575040688499999
23_3,1.72370382935
23_4,1.7303513577
23_5,1.41656710805
24_1,11.9997845406
24_2,11.88841951525
24_3,9.40363954575
24_4,10.41862302905
24_5,14.065643682200001
