,target
1_1,0.00401222795
1_2,0.0083950393
1_3,0.014827803649999999
1_4,0.01154617165
1_5,0.00998373965
2_1,2974.0175172789
2_2,3692.91002389995
2_3,8822.94997357035
2_4,3579.0333681239
2_5,4008.29613623555
3_1,16.49282185835
3_2,16.9507227591
3_3,19.023739290199998
3_4,17.01981965995
3_5,17.6357354921
4_1,19.027184603800002
4_2,24.87276168655
4_3,26.2064660009
4_4,25.2504611837
4_5,28.5934879834
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,1.31355386965
6_1,4.03593942485
6_2,4.3984790478499995
6_3,3.99564605785
6_4,2.41809835395
6_5,2.6614651544
7_1,1.19230355
7_2,0.5929145928
7_3,1.6647390211
7_4,1.1677468015999999
7_5,1.2766587648
8_1,5.36987741025
8_2,6.0315803012
8_3,4.3302429725
8_4,5.03122327125
8_5,5.78046967795
9_1,4.5800219567
9_2,4.2864275729
9_3,4.3005436742
9_4,3.8249749668
9_5,4.44991704005
10_1,5831.4316677875995
10_2,2915.6290566586
10_3,1519.9716878378
10_4,4060.3223144966996
10_5,3477.4377977491995
11_1,32.79112844995
11_2,52.5660184495
11_3,44.8049926079
11_4,63.549281365700004
11_5,31.156628874349998
12_1,9840.9355395055
12_2,6999.5788117475995
12_3,9283.95157875475
12_4,7345.48267454095
12_5,2465.4631793857
13_1,28.38680559895
13_2,33.73788899295
13_3,27.2933632788
13_4,26.86711864465
13_5,26.63533680025
14_1,0.033347877899999996
14_2,0.0307035131
14_3,0.02233479415
14_4,0.03076697615
14_5,0.05971391215
15_1,14.09768765595
15_2,17.213708979750002
15_3,18.37616550515
15_4,20.74846116425
15_5,15.2145729185
16_1,6.711617356550001
16_2,4.6348477922
16_3,6.9509509218000005
16_4,7.9719139138
16_5,7.217492674300001
17_1,0.4207737343
17_2,0.40010775815
17_3,0.8945022014999999
17_4,0.6043885732500001
17_5,0.2524467239
18_1,1.76142692705
18_2,1.8107264061000001
18_3,1.9009400751
18_4,1.7920987406
18_5,1.51446144475
19_1,1.963815562
19_2,1.63295586995
19_3,1.8105728721499998
19_4,2.27235783425
19_5,1.83595990755
20_1,2.38804337785
20_2,2.23698684385
20_3,2.1054895756
20_4,2.2530682660499997
20_5,2.14074060945
21_1,1.26836513315
21_2,2.029603214
21_3,2.0175690047500003
21_4,2.0116044745
21_5,2.0566372037000002
22_1,0.38371415905
22_2,1.990503441
22_3,8.79880087555
22_4,5.9463350305
22_5,1.40520214945
23_1,2.9798448402
23_2,2.46951397725
23_3,2.54551069815
23_4,2.6623484915500004
23_5,2.7268252287
24_1,20.7872963439
24_2,20.48511629995
24_3,19.1534525375
24_4,24.68257190205
24_5,20.440172059600002
