,target
1_1,9e-10
1_2,8e-10
1_3,9e-10
1_4,1e-09
1_5,9e-10
2_1,181.5832795531
2_2,283.6883633746
2_3,144.2593317129
2_4,140.7836536025
2_5,67.0120389327
3_1,155.0382880796
3_2,118.8968308611
3_3,189.0404553708
3_4,222.8684684164
3_5,152.2279972907
4_1,300.4751232412
4_2,223.8642618315
4_3,267.6412820462
4_4,288.5342048428
4_5,211.9247074868
5_1,22.898423504
5_2,0.0
5_3,22.5473903141
5_4,0.0
5_5,11.9470900701
6_1,0.1629496713
6_2,0.4431999181
6_3,0.0415857987
6_4,0.0388881873
6_5,0.0253319441
7_1,35.664822837550005
7_2,30.4568429213
7_3,47.0439359098
7_4,14.24923657775
7_5,64.2251161755
8_1,19.3347216416
8_2,17.1051285803
8_3,19.2603478298
8_4,20.1099128333
8_5,20.4424792216
9_1,17.8803183362
9_2,15.9679503706
9_3,21.1567303392
9_4,22.0736508545
9_5,19.4853023153
10_1,80.1224246717
10_2,88.8025524922
10_3,91.1085089447
10_4,68.8094018239
10_5,204.9128764523
11_1,0.1081070357
11_2,1.2011947557
11_3,0.2591595661
11_4,0.1880983026
11_5,0.7072382904
12_1,23.3262413326
12_2,1.9290832736
12_3,0.2057344137
12_4,11.55101258
12_5,37.1711315558
13_1,0.187483624
13_2,9.3411383716
13_3,4.5785711828
13_4,14.9652172877
13_5,4.4377838444
14_1,3.9281e-06
14_2,4.6992e-06
14_3,4.3552e-06
14_4,5.3817e-06
14_5,3.7451e-06
15_1,145.263124579
15_2,158.1978434603
15_3,86.604728163
15_4,131.3339884851
15_5,115.4147396549
16_1,12.2058230305
16_2,6.7231062794500005
16_3,7.5899828532
16_4,9.00310522455
16_5,7.6524584615
17_1,1.8826861471
17_2,3.2496153254
17_3,6.9470734241
17_4,2.3807466678
17_5,4.8282287303
18_1,9.8624769132
18_2,12.9147179586
18_3,9.218501691699998
18_4,9.7866364059
18_5,12.995641388
19_1,7.94653083545
19_2,7.784195261300001
19_3,5.0170130791
19_4,6.077308198000001
19_5,5.946117752199999
20_1,2.1189291319
20_2,1.4936927548
20_3,1.4476123757
20_4,1.7569484057
20_5,1.9877188151
21_1,17.1118473223
21_2,1.9993848829
21_3,20.5224378961
21_4,17.8140609401
21_5,13.541592939
22_1,42.9072292325
22_2,30.0822113336
22_3,2.5905477301
22_4,5.0627374564
22_5,8.7427505321
23_1,3.96903141825
23_2,3.7131894976
23_3,3.48117764895
23_4,3.27185083995
23_5,3.5163064809
24_1,117.9061976254
24_2,224.07283832529998
24_3,369.4518604956
24_4,228.38105785505002
24_5,91.5013597935
