,target
1_1,9e-10
1_2,9e-10
1_3,9e-10
1_4,9e-10
1_5,9e-10
2_1,141.6340112208
2_2,113.97521145285
2_3,71.07414956525
2_4,165.12664101725
2_5,87.4363988904
3_1,53.230251596849996
3_2,46.76293421435
3_3,50.245352064100004
3_4,68.15457431269999
3_5,47.26045398515
4_1,131.83152387615002
4_2,108.94769360255
4_3,124.36943991205001
4_4,132.3289908454
4_5,117.40463414175
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,0.03477409615
6_2,0.01247469395
6_3,0.01735537735
6_4,0.0198448362
6_5,0.009266666949999999
7_1,11.9800842874
7_2,13.64274831645
7_3,14.620720875349999
7_4,14.879819939
7_5,18.66922784285
8_1,19.0265016178
8_2,17.94478473725
8_3,17.8833103407
8_4,18.26637097915
8_5,18.7549757877
9_1,18.39088799695
9_2,17.886802751799998
9_3,18.2093259093
9_4,18.31114650005
9_5,17.85339932725
10_1,104.36175615249999
10_2,86.3136950869
10_3,163.0095399501
10_4,121.18657163750001
10_5,64.38360348825
11_1,2.42472349145
11_2,2.1549443854000003
11_3,2.1368110304999997
11_4,1.4791107287
11_5,1.064625825
12_1,0.1920056785
12_2,0.0954179448
12_3,0.7459973589
12_4,0.03438530375
12_5,0.15212578105000002
13_1,0.6951239127
13_2,1.76432663755
13_3,0.20131236785
13_4,0.4029016599
13_5,3.8480632064
14_1,9.8962e-06
14_2,1.1119550000000001e-05
14_3,1.26822e-05
14_4,8.85415e-06
14_5,8.66225e-06
15_1,55.32817181035
15_2,47.75798482555
15_3,68.1545161355
15_4,59.69744763440001
15_5,50.8212849042
16_1,30.1431542776
16_2,29.354445872200003
16_3,28.133845432949997
16_4,27.441204206149997
16_5,6.30634551075
17_1,0.6476936215
17_2,0.13200252315
17_3,0.17015173145
17_4,0.19228398725
17_5,0.28757981175
18_1,1.0995004203
18_2,1.9993952098999999
18_3,1.6531307291
18_4,1.4030765855
18_5,1.1013610767
19_1,5.7424381491
19_2,5.5802025575
19_3,5.75479948145
19_4,5.77420389255
19_5,5.65666725005
20_1,2.40544188295
20_2,2.4167284025
20_3,2.33273789095
20_4,2.2570987664
20_5,2.35596695065
21_1,10.78211490445
21_2,1.9993848829
21_3,7.0110980338
21_4,12.193126878
21_5,2.9773302902000003
22_1,14.584841529
22_2,1.9549988595
22_3,9.93418449125
22_4,14.584841529
22_5,8.00718986285
23_1,3.7738571774
23_2,4.13410464855
23_3,3.8236876809
23_4,3.94640387685
23_5,3.7107576147500003
24_1,233.76351882195002
24_2,241.14413623615
24_3,240.77167066605
24_4,236.69477598294998
24_5,236.39253093545
