,target
1_1,6.1686000000000005e-06
1_2,6.4995e-06
1_3,5.8561e-06
1_4,8.2037e-06
1_5,3.69855e-06
2_1,12730.110527363351
2_2,14452.38836245115
2_3,10147.307287162199
2_4,11393.383139778249
2_5,13743.1251280104
3_1,68.66028799945
3_2,68.1853666406
3_3,68.2600635128
3_4,77.17359703115
3_5,67.17213261149999
4_1,158.2415349322
4_2,135.4216159983
4_3,162.6941342821
4_4,176.16940212925
4_5,151.73316067855
5_1,24.13468672785
5_2,23.770713548449997
5_3,16.383784538500002
5_4,21.820960609700002
5_5,24.6966689774
6_1,23.166584223500003
6_2,22.62257554165
6_3,49.3884282257
6_4,16.2144734016
6_5,12.58580854555
7_1,32.17509244265
7_2,24.72856970765
7_3,25.6558140053
7_4,25.81981343225
7_5,34.7651475379
8_1,29.330394104299998
8_2,27.84407292285
8_3,27.91192379685
8_4,27.4958979942
8_5,29.158381475749998
9_1,27.04974488345
9_2,26.4064302628
9_3,27.96087465275
9_4,27.98086375845
9_5,27.0117489772
10_1,12792.0389085907
10_2,12203.0345031537
10_3,11383.528390778349
10_4,8629.174313850799
10_5,11991.8226327716
11_1,189.20493461105002
11_2,212.1470838025
11_3,195.74689434775001
11_4,199.6464064609
11_5,211.21835131615
12_1,7.0283442023000005
12_2,5.63068996495
12_3,7.4933737989
12_4,6.91137587265
12_5,4.14809776785
13_1,1.9978848451
13_2,1.7008743963500002
13_3,3.8667706598500002
13_4,1.85451405065
13_5,7.9594124625000005
14_1,0.0031621319
14_2,0.00358810885
14_3,0.0032566000999999997
14_4,0.0028579355500000002
14_5,0.0028681146499999997
15_1,70.34997109475
15_2,72.87052055915001
15_3,68.2364715413
15_4,80.7058820936
15_5,81.1983433912
16_1,3.95614686255
16_2,3.9761632856
16_3,3.148200607
16_4,3.4956273776
16_5,2.9159348846500004
17_1,1.3313669249000002
17_2,0.59951946215
17_3,0.4836329063
17_4,0.7625276245999999
17_5,0.9129771836
18_1,3.52402078435
18_2,1.92801891255
18_3,2.5130156513
18_4,3.1691610117
18_5,3.51239413405
19_1,2.2133672200000003
19_2,1.5496692033500001
19_3,1.7403893716
19_4,2.0580753643
19_5,1.8306181028
20_1,2.0438101251000003
20_2,2.0795347555
20_3,2.0729358232
20_4,2.0271246865999997
20_5,2.1487408532999996
21_1,4.7095385511
21_2,2.05901074355
21_3,5.09045781445
21_4,5.7560634439000005
21_5,15.6819906724
22_1,14.58484707635
22_2,30.0822177532
22_3,2.59055215465
22_4,14.584846065499999
22_5,7.2716327835
23_1,0.40721409695
23_2,0.33313817430000003
23_3,0.30068431370000004
23_4,0.30274660654999996
23_5,0.28462136275
24_1,87.5529737069
24_2,103.1702047343
24_3,92.86982907635
24_4,85.45731677985
24_5,97.8429122972
