,target
1_1,9e-10
1_2,8.5e-10
1_3,1e-09
1_4,1e-09
1_5,9.5e-10
2_1,1.0620161299
2_2,0.5629828345
2_3,2.08557524565
2_4,1.4393979418
2_5,1.16217445775
3_1,121.38442737220001
3_2,108.45014544485
3_3,73.12931405405
3_4,97.00820227315
3_5,111.4350482415
4_1,190.03590537915
4_2,191.03069194775
4_3,186.0561172839
4_4,191.03073475925
4_5,225.85413327885
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,6.327e-07
6_2,4.748e-07
6_3,3.2805e-07
6_4,6.8065e-07
6_5,6.502999999999999e-07
7_1,24.839704122249998
7_2,25.531327554249998
7_3,20.912946558450002
7_4,18.491714883500002
7_5,27.9592447597
8_1,3.8513570879000003
8_2,1.90370077745
8_3,1.07667354335
8_4,2.1647072725500003
8_5,2.13659386545
9_1,2.2561359780499997
9_2,1.4507974002
9_3,1.8913579724
9_4,4.16653029455
9_5,2.8319654565
10_1,1.3113901212
10_2,1.02627877835
10_3,1.13123784035
10_4,2.62100973895
10_5,2.3501454995
11_1,3.7451e-06
11_2,6.39085e-06
11_3,6.3133e-06
11_4,2.92485e-06
11_5,1.57755e-06
12_1,1e-09
12_2,1.63e-08
12_3,1e-09
12_4,2.74e-08
12_5,5.0061199999999994e-05
13_1,0.48087319815
13_2,2.83470981925
13_3,0.73869024205
13_4,1.8815625789
13_5,0.28073475745
14_1,2.4355e-07
14_2,2.4700000000000003e-07
14_3,2.1225e-07
14_4,3.083e-07
14_5,2.6525e-07
15_1,106.95766628289999
15_2,96.0132941674
15_3,106.4602247203
15_4,102.9779037215
15_5,119.39445576505
16_1,5.52886129775
16_2,4.7037403132
16_3,5.3676869588
16_4,5.3075884714
16_5,5.8828246037500005
17_1,2.1197564474000004
17_2,1.71361047225
17_3,2.343742471
17_4,2.5130484917500002
17_5,1.41266513715
18_1,7.1534091984
18_2,7.99107136945
18_3,5.7572633476499995
18_4,5.8224254854
18_5,6.5597760983
19_1,6.6497361366500005
19_2,2.1771783863999996
19_3,6.0248741818500005
19_4,1.4919410731
19_5,3.6376863138499997
20_1,1.8984413398
20_2,1.94140596455
20_3,1.9513379188
20_4,1.81316040325
20_5,1.8688072930500002
21_1,3.40382047745
21_2,2.4729738584
21_3,5.09045181055
21_4,9e-10
21_5,0.81092715025
22_1,14.584841529
22_2,7.2716291936
22_3,11.1256184504
22_4,9.8237894927
22_5,8.00718986285
23_1,3.7173151334499996
23_2,3.07153648195
23_3,3.1477705579000004
23_4,3.60960731555
23_5,3.64042744305
24_1,139.21773584615
24_2,120.50862294975
24_3,111.70833588255
24_4,130.3377682465
24_5,135.38168148455
