,target
1_1,9e-10
1_2,9e-10
1_3,9e-10
1_4,1e-09
1_5,9e-10
2_1,169.9061039435
2_2,204.9117670201
2_3,191.28716210185002
2_4,170.86466511499998
2_5,170.4703495025
3_1,56.3090431545
3_2,51.2819750119
3_3,49.33222514975
3_4,53.24498685005
3_5,55.29829224265
4_1,96.9281143011
4_2,100.70715699600001
4_3,88.2375164445
4_4,102.53267568985001
4_5,101.00487120529999
5_1,5.08803178465
5_2,8.251634299900001
5_3,7.631149077950001
5_4,8.03695748385
5_5,11.195007323150001
6_1,3.9556048215
6_2,5.97647304885
6_3,12.4934571053
6_4,6.7497721699
6_5,2.6465166185999998
7_1,6.7626187771
7_2,7.005845733799999
7_3,7.831465875399999
7_4,4.77038116795
7_5,7.74549509795
8_1,17.2606227908
8_2,17.5419251055
8_3,16.472056879649998
8_4,16.74775066605
8_5,17.28617394665
9_1,18.139468410699997
9_2,15.959279185549999
9_3,16.08742207625
9_4,16.299329956199998
9_5,18.0856731284
10_1,181.73467061365
10_2,199.17899826865
10_3,351.15939905395
10_4,362.9498776951
10_5,230.45596107435
11_1,1.7017779467
11_2,7.040592683150001
11_3,2.23306859175
11_4,2.8545591484
11_5,1.7089596188499998
12_1,0.3230175356
12_2,0.2272654761
12_3,0.018978986
12_4,0.02568988345
12_5,0.0034237477
13_1,1.01298563785
13_2,0.1683668744
13_3,3.1862949516
13_4,1.75424318855
13_5,2.9138483153
14_1,2.1153e-05
14_2,2.174595e-05
14_3,2.2334e-05
14_4,2.7478199999999997e-05
14_5,2.35243e-05
15_1,47.32965071025
15_2,49.74789489705
15_3,48.310715052700004
15_4,53.14903707145
15_5,42.87497071015
16_1,2.2697709106
16_2,2.26001268555
16_3,2.0469006745
16_4,2.2099616086
16_5,1.5781582205
17_1,0.0798655983
17_2,0.06180404169999999
17_3,0.04457034255
17_4,0.08449035685
17_5,0.037869665149999995
18_1,0.97440194315
18_2,0.7348037545
18_3,0.36186126165
18_4,0.6412207084
18_5,0.4555291792
19_1,1.1946284893999999
19_2,1.27239688445
19_3,1.4334103860499998
19_4,0.8796361401999999
19_5,1.270368494
20_1,1.83610068045
20_2,1.7703006175
20_3,1.8459189066000001
20_4,1.80636870305
20_5,1.74398480285
21_1,0.001932708
21_2,1.99939621
21_3,1.9685626894000001
21_4,1.66e-08
21_5,1.58255117405
22_1,14.584841529
22_2,1.95502274985
22_3,0.6920171902000001
22_4,5.06302839055
22_5,5.063040207449999
23_1,0.0957192124
23_2,0.1131142125
23_3,0.09805103209999999
23_4,0.096789316
23_5,0.11705279805
24_1,76.7451331981
24_2,81.5831163949
24_3,65.3119017246
24_4,89.00016283015
24_5,78.61108074085
