,target
1_1,9e-10
1_2,1e-09
1_3,1e-09
1_4,1e-09
1_5,8e-10
2_1,72.1542281047
2_2,116.8983190224
2_3,58.0758799987
2_4,44.0414962732
2_5,49.1801110696
3_1,68.64447534275
3_2,57.7075345398
3_3,63.07737754585
3_4,63.48698306275
3_5,51.737724462
4_1,149.6761863819
4_2,132.83268866075
4_3,212.2652833267
4_4,121.20986745975
4_5,106.4599538668
5_1,9.0147066278
5_2,0.7226849944
5_3,32.4642783297
5_4,5.9699167943
5_5,0.7233412219
6_1,0.004698474
6_2,0.0005310291
6_3,0.0008478811
6_4,0.0048955805
6_5,2.68963e-05
7_1,15.02669125835
7_2,15.2166107808
7_3,14.08627652445
7_4,10.400941316
7_5,15.0251909645
8_1,23.589071111
8_2,21.9713280226
8_3,21.0164097411
8_4,23.9509548204
8_5,21.1684429045
9_1,75.849429423
9_2,21.8857163722
9_3,21.5649522252
9_4,19.1650717595
9_5,22.2661463857
10_1,178.8400124033
10_2,113.6070852152
10_3,80.6408633495
10_4,87.2522648303
10_5,93.7251323307
11_1,9e-10
11_2,1e-09
11_3,1e-09
11_4,5.4e-09
11_5,2.46e-08
12_1,6.0802892232
12_2,6.7402459506
12_3,0.6747098179
12_4,0.0202717923
12_5,62.0581010299
13_1,0.0863587565
13_2,17.7526439629
13_3,0.1150643157
13_4,0.6269351165
13_5,11.5607385127
14_1,5.999e-07
14_2,2.3981e-06
14_3,2.1657e-06
14_4,1.4661e-06
14_5,2.3504e-06
15_1,61.9278285987
15_2,85.5721547139
15_3,80.31366029595
15_4,52.2647376607
15_5,57.82250626615
16_1,3.1568277498
16_2,2.78059391725
16_3,2.3863061087500004
16_4,2.1824258866
16_5,2.85279584435
17_1,0.3359953853
17_2,0.7115806248000001
17_3,0.57995854
17_4,1.0967983996
17_5,0.43915574614999997
18_1,5.38317267985
18_2,2.7375470810499998
18_3,1.6476253224
18_4,2.5650683878000002
18_5,1.6484561386499998
19_1,1.9784918649
19_2,1.1701583361
19_3,1.2283855031
19_4,1.5648826229
19_5,1.2209719826
20_1,1.5003983374
20_2,1.5061589526499999
20_3,1.53180111
20_4,1.5483775634999999
20_5,1.5464810432
21_1,1.2452555353
21_2,2.0001376660999997
21_3,1.9408840366
21_4,0.00048234345000000003
21_5,0.6918569112
22_1,2.6198422446
22_2,30.0822113336
22_3,2.5905477301
22_4,0.6976216344999999
22_5,8.7427505321
23_1,0.15353641015
23_2,0.1484500074
23_3,0.1471319716
23_4,0.18387833809999998
23_5,0.16769151055
24_1,77.26036483345
24_2,77.9312328721
24_3,95.52489399645
24_4,78.39811256915
24_5,84.6832069979
