,target
1_1,5e-10
1_2,7e-10
1_3,6e-10
1_4,7.000000000000001e-10
1_5,7.5e-10
2_1,7e-10
2_2,4e-10
2_3,7.5e-10
2_4,7.5e-10
2_5,5.5e-10
3_1,9.9495804953
3_2,7.9596649
3_3,9.9495804953
3_4,6.9647083618
3_5,9.9495804953
4_1,9.45209092955
4_2,8.95461385875
4_3,24.87386523065
4_4,12.4369554224
4_5,13.9293914891
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,8e-10
6_2,8e-10
6_3,6.5e-10
6_4,8.5e-10
6_5,7e-10
7_1,0.25036777135
7_2,0.6615932945
7_3,0.39365998005
7_4,0.210646474
7_5,0.4670094885
8_1,3.9308394341
8_2,8.5e-10
8_3,9e-10
8_4,9e-10
8_5,4e-10
9_1,8.5e-10
9_2,7e-10
9_3,6e-10
9_4,8.5e-10
9_5,9e-10
10_1,6.5e-10
10_2,6e-10
10_3,6e-10
10_4,8e-10
10_5,7e-10
11_1,6.5e-10
11_2,6.5e-10
11_3,8e-10
11_4,7e-10
11_5,5e-10
12_1,9e-10
12_2,5.5e-10
12_3,9e-10
12_4,8e-10
12_5,8.5e-10
13_1,7.4500000000000005e-09
13_2,4.304599999999999e-06
13_3,7.1499999999999995e-09
13_4,9.5e-10
13_5,8.9e-09
14_1,9.5e-10
14_2,1e-09
14_3,9e-10
14_4,1e-09
14_5,9e-10
15_1,5.9697493047
15_2,6.467228833249999
15_3,6.9647083618
15_4,6.467228833249999
15_5,10.0588070463
16_1,0.5881874601
16_2,0.5776257006500001
16_3,0.32939112834999995
16_4,0.483067013
16_5,2.5510306336
17_1,0.08701853400000001
17_2,0.0336570057
17_3,0.0937024972
17_4,0.24060383964999998
17_5,0.08530439095
18_1,0.5174350998499999
18_2,0.16570316764999998
18_3,0.3284507139
18_4,0.39239482940000003
18_5,0.68747784635
19_1,0.9055834
19_2,0.7325157875999999
19_3,1.02683594545
19_4,1.1799960354499999
19_5,0.98396688675
20_1,1.5002461048
20_2,1.204139391
20_3,1.34238052845
20_4,1.4213146713
20_5,1.5968868914
21_1,1.2452555353
21_2,8e-10
21_3,8e-10
21_4,3.25402960225
21_5,1.8030193778
22_1,6e-10
22_2,0.11838943219999999
22_3,1.32342788535
22_4,2.5e-10
22_5,1.32342788535
23_1,1.47833791165
23_2,1.6602085241
23_3,1.2577199588
23_4,1.26222369235
23_5,1.6766527171
24_1,11.2611292127
24_2,12.5021538116
24_3,10.8302538296
24_4,10.10898562355
24_5,11.80858305585
