,target
1_1,0.0010914412500000002
1_2,0.00136647335
1_3,0.00098764335
1_4,0.00118400205
1_5,0.0006513233
2_1,66322.8272892641
2_2,63933.5071330066
2_3,50313.4991900226
2_4,49270.94825650775
2_5,66180.1823735298
3_1,46.81552769775
3_2,58.792445262650006
3_3,54.10610803835
3_4,68.07722958894999
3_5,59.19181344705
4_1,129.8938266611
4_2,114.2137295489
4_3,144.8280515043
4_4,121.23922769075
4_5,132.9459873345
5_1,38.7575273865
5_2,52.16429840515
5_3,55.19555977055
5_4,59.227570170350006
5_5,38.652010965200006
6_1,71.00385054955001
6_2,57.93296311545
6_3,83.6681719116
6_4,54.51595161655
6_5,41.4286457142
7_1,22.3645317098
7_2,25.57411793995
7_3,33.25753112165
7_4,29.45229807465
7_5,25.99576007975
8_1,75.98763724835
8_2,29.8341236051
8_3,29.34825438945
8_4,28.927178754099998
8_5,29.1604595972
9_1,28.72096774865
9_2,28.69139012355
9_3,28.2356435031
9_4,28.6918107606
9_5,28.5183852819
10_1,36416.522183202804
10_2,44070.9310665606
10_3,25828.6840216418
10_4,43023.426560296
10_5,38831.8957682688
11_1,159.85633639960002
11_2,182.79673863895
11_3,180.27991648900002
11_4,183.2348262811
11_5,199.6055954906
12_1,1170.8331752201998
12_2,1497.6617420523
12_3,2046.65898299045
12_4,1533.8375629984998
12_5,1234.7203264027999
13_1,29.92454802405
13_2,28.10284372775
13_3,29.11197370725
13_4,21.06830205
13_5,26.0311885844
14_1,0.024867321499999998
14_2,0.027181842050000002
14_3,0.0215410289
14_4,0.02094186625
14_5,0.0245820569
15_1,65.334913975
15_2,76.34669488195
15_3,63.12555663665
15_4,76.58276906169999
15_5,61.61253253955
16_1,4.1356955574
16_2,6.2695540699
16_3,4.661168023549999
16_4,5.1385078948
16_5,5.292792051
17_1,0.32690056125
17_2,0.32723466005
17_3,0.49057445899999996
17_4,0.29967334805
17_5,0.286724322
18_1,1.6886302208
18_2,2.2866346099
18_3,1.55083907965
18_4,1.7502434648
18_5,2.7971273559
19_1,4.735139842100001
19_2,4.46247315195
19_3,4.98658407955
19_4,4.452241418750001
19_5,4.9908218618
20_1,2.5855797666
20_2,2.4562142228
20_3,2.4425524502
20_4,2.53175339355
20_5,2.26630069385
21_1,12.2161518234
21_2,2.0001086309
21_3,7.01527646815
21_4,12.194460719999999
21_5,37.8467857262
22_1,14.586155651399999
22_2,8.3413089699
22_3,11.1284415074
22_4,14.585857125499999
22_5,8.7455716994
23_1,2.3373812004
23_2,2.1643184852
23_3,2.44521574115
23_4,2.17173040745
23_5,3.1533831588
24_1,146.97681604685
24_2,150.2906895345
24_3,155.30829961220002
24_4,156.6841852516
24_5,141.823010226
