,target
1_1,4e-10
1_2,8e-10
1_3,7e-10
1_4,4e-10
1_5,9e-10
2_1,4e-10
2_2,7e-10
2_3,7e-10
2_4,5e-10
2_5,7e-10
3_1,0.9949590579
3_2,1.9899181154
3_3,1.9899181175
3_4,2.9848771713
3_5,2.48739768545
4_1,4.97479528605
4_2,3.9798362284
4_3,3.4823567007
4_4,4.97757964725
4_5,5.9697493382
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,6e-10
6_2,5e-10
6_3,8e-10
6_4,5e-10
6_5,9e-10
7_1,0.21729115235
7_2,0.0
7_3,0.0
7_4,0.0
7_5,0.0
8_1,3e-10
8_2,8e-10
8_3,6e-10
8_4,9e-10
8_5,8e-10
9_1,8e-10
9_2,6e-10
9_3,9e-10
9_4,8e-10
9_5,8e-10
10_1,6e-10
10_2,8e-10
10_3,7e-10
10_4,9e-10
10_5,9e-10
11_1,6e-10
11_2,3e-10
11_3,1e-09
11_4,9e-10
11_5,7e-10
12_1,8e-10
12_2,7e-10
12_3,0.0014174315
12_4,6e-10
12_5,5e-10
13_1,6e-10
13_2,8e-10
13_3,2.8e-09
13_4,8e-10
13_5,8e-10
14_1,1e-09
14_2,1e-09
14_3,9e-10
14_4,9e-10
14_5,1e-09
15_1,1.98991811525
15_2,0.9949590571
15_3,1.4924385907
15_4,2.48740007705
15_5,1.98991811715
16_1,0.058212811999999996
16_2,1e-10
16_3,0.00788356695
16_4,0.0667468736
16_5,0.015828764250000002
17_1,1.292195e-05
17_2,7.4916e-06
17_3,7.2254e-06
17_4,7.833499999999999e-06
17_5,9.785149999999999e-06
18_1,0.1652172756
18_2,0.01698710335
18_3,0.0163934386
18_4,0.0344839283
18_5,0.0077137379999999995
19_1,0.1335173753
19_2,0.4093012262
19_3,0.1441060912
19_4,0.11584591665
19_5,0.20590972185
20_1,1.2831956046
20_2,1.2525463358
20_3,1.2436435827499999
20_4,1.1646681008
20_5,1.18440239115
21_1,1.2452555353
21_2,1.36650838355
21_3,7e-10
21_4,3e-10
21_5,4e-10
22_1,4.5e-10
22_2,0.6918569112
22_3,1e-10
22_4,8.5e-10
22_5,0.6918569112
23_1,0.37718062165
23_2,0.023216922350000002
23_3,0.0775470059
23_4,0.0649584039
23_5,0.15447024510000001
24_1,4.33691330105
24_2,2.5691824944999997
24_3,2.706342985
24_4,6.3801977501
24_5,2.66769437535
