,target
1_1,9e-10
1_2,8e-10
1_3,9e-10
1_4,9e-10
1_5,8e-10
2_1,0.0110406792
2_2,0.0010575349
2_3,0.0062971647500000005
2_4,0.00273027815
2_5,0.02054332605
3_1,15.6787755074
3_2,17.62277064385
3_3,18.4892893932
3_4,18.71874486635
3_5,19.2438164043
4_1,45.428825538699996
4_2,46.59080172655
4_3,42.870456580449996
4_4,52.66233051485
4_5,40.67670084445
5_1,0.13259201469999998
5_2,0.19279731719999998
5_3,0.05125400795
5_4,0.5291765342
5_5,1.5601908788499999
6_1,0.28868361060000003
6_2,0.15979985749999998
6_3,0.5713710861500001
6_4,0.2255061281
6_5,0.082709422
7_1,5.43318397285
7_2,5.3650319544
7_3,4.4674884701
7_4,6.12467389565
7_5,5.2157768405
8_1,3.5809245623
8_2,5.65524163995
8_3,6.06072932175
8_4,4.3060265829999995
8_5,3.8840867857
9_1,4.6221963830499995
9_2,4.43729524705
9_3,3.5359039665500003
9_4,3.29152316195
9_5,4.64300146785
10_1,0.01699827315
10_2,0.037584435050000004
10_3,0.013821364650000001
10_4,0.017051036999999998
10_5,0.0175997394
11_1,1e-09
11_2,1e-09
11_3,1e-09
11_4,1e-09
11_5,1e-09
12_1,0.0001060748
12_2,1.08895e-06
12_3,1e-09
12_4,8.12845e-06
12_5,2.17925e-06
13_1,1.85358115875
13_2,1.2609978361
13_3,1.1420179815
13_4,1.2056806277
13_5,1.5993595004999999
14_1,2.4899999999999998e-08
14_2,1.79e-08
14_3,2.52e-08
14_4,1.845e-08
14_5,2.695e-08
15_1,14.4506507963
15_2,18.4320238218
15_3,12.84177295365
15_4,17.88913441335
15_5,13.82893352575
16_1,1.0593443604
16_2,0.7970921895
16_3,1.1853063215
16_4,0.8076826636500001
16_5,1.0898361919
17_1,0.0125569291
17_2,0.01543319005
17_3,0.0143332651
17_4,0.01088633925
17_5,0.0154338245
18_1,0.1920895581
18_2,0.19231571595
18_3,0.09511595995
18_4,0.17476791819999998
18_5,0.1678990895
19_1,0.35442666045
19_2,0.6418317305000001
19_3,0.49507088590000004
19_4,0.593306127
19_5,0.42084330275000004
20_1,2.2112741484500003
20_2,2.06957706165
20_3,2.0769092486
20_4,2.0897668053
20_5,2.13587707385
21_1,0.62263329735
21_2,1.9993848829
21_3,2.4729756923
21_4,1.7287e-06
21_5,4.0204851728
22_1,14.584841529
22_2,1.95499928935
22_3,0.69186120205
22_4,14.584841529
22_5,5.06305619075
23_1,0.1714694064
23_2,0.16131711215
23_3,0.1876969804
23_4,0.14341517865
23_5,0.16688935725
24_1,62.026918972100006
24_2,61.94561071265
24_3,43.76494828435
24_4,59.6137599081
24_5,57.644774360650004
