,target
1_1,7.5e-10
1_2,6.5e-10
1_3,8e-10
1_4,8e-10
1_5,7e-10
2_1,5.5e-10
2_2,7.5e-10
2_3,7.000000000000001e-10
2_4,7.5e-10
2_5,7e-10
3_1,6.467228833249999
3_2,7.9596649
3_3,7.46218789035
3_4,6.9647083618
3_5,9.4520933883
4_1,8.9546239571
4_2,10.44706002385
4_3,11.4420089826
4_4,6.467228833249999
4_5,13.92940197715
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,7.999999999999999e-10
6_2,6.5e-10
6_3,6e-10
6_4,6.5e-10
6_5,8.5e-10
7_1,0.18240925054999999
7_2,0.07532410615
7_3,0.379931707
7_4,0.21236614404999998
7_5,0.3529944994
8_1,7e-10
8_2,7e-10
8_3,6e-10
8_4,7.5e-10
8_5,6.5e-10
9_1,8e-10
9_2,8.5e-10
9_3,8e-10
9_4,6e-10
9_5,9.5e-10
10_1,5e-10
10_2,8e-10
10_3,8.5e-10
10_4,8e-10
10_5,6e-10
11_1,5.5e-10
11_2,6.5e-10
11_3,6e-10
11_4,7.000000000000001e-10
11_5,7.5e-10
12_1,9e-10
12_2,9e-10
12_3,4.3549999999999996e-08
12_4,9e-10
12_5,8e-10
13_1,9e-10
13_2,9e-10
13_3,1e-09
13_4,9e-10
13_5,8e-10
14_1,9e-10
14_2,9e-10
14_3,9.5e-10
14_4,9e-10
14_5,1e-09
15_1,5.9697493047
15_2,6.467228833249999
15_3,3.97983370945
15_4,3.4823567028999998
15_5,9.9495804953
16_1,0.72121035825
16_2,0.7409188581999999
16_3,0.26209221455
16_4,0.4898454528
16_5,1.70840045625
17_1,0.00963787065
17_2,0.00411255985
17_3,0.19146461185
17_4,0.030263670549999996
17_5,0.0011131442
18_1,0.04973847
18_2,0.08041980245
18_3,0.2418510808
18_4,0.43939020635
18_5,0.38069699705000004
19_1,0.5034840224
19_2,0.96178023145
19_3,0.6266225204
19_4,1.25896617475
19_5,0.9113412741
20_1,1.5688290951
20_2,1.34234762695
20_3,1.5200160061
20_4,1.3818518187
20_5,1.658224242
21_1,1.2452555353
21_2,0.80314698745
21_3,1.56300985885
21_4,1.4041326963
21_5,0.9299973893
22_1,4e-10
22_2,0.6918569112
22_3,0.9774994302500001
22_4,3.62768782305
22_5,1.9549988595
23_1,1.4724922029499998
23_2,1.6603699707500001
23_3,0.9614928909
23_4,1.5659805028
23_5,1.3759828799
24_1,15.2238099251
24_2,11.0307904805
24_3,10.233644351350002
24_4,9.722070600750001
24_5,11.767397657850001
