,target
1_1,7e-10
1_2,6e-10
1_3,6.5e-10
1_4,5.5e-10
1_5,5.5e-10
2_1,7.5e-10
2_2,9e-10
2_3,6.5e-10
2_4,7.5e-10
2_5,7e-10
3_1,1.9899181152
3_2,2.4873976456999998
3_3,2.9848771713
3_4,1.9899181142
3_5,3.48235418095
4_1,5.4722722951
4_2,5.4722722951
4_3,6.9653948124
4_4,3.9798362284
4_5,6.9647083618
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,9e-10
6_2,3.9999999999999994e-09
6_3,7.999999999999999e-10
6_4,1e-09
6_5,1e-09
7_1,0.01884440785
7_2,0.0
7_3,0.0058983805
7_4,0.0
7_5,0.005840208899999999
8_1,4.5e-10
8_2,8e-10
8_3,7e-10
8_4,8e-10
8_5,6e-10
9_1,6.5e-10
9_2,8e-10
9_3,9e-10
9_4,6.5e-10
9_5,8e-10
10_1,7e-10
10_2,5.5e-10
10_3,5.5e-10
10_4,9e-10
10_5,7.5e-10
11_1,7.5e-10
11_2,7e-10
11_3,7e-10
11_4,8e-10
11_5,7e-10
12_1,1.55405e-06
12_2,1.5499999999999998e-09
12_3,4.35183e-05
12_4,5.5e-10
12_5,7.999999999999999e-10
13_1,1.35e-09
13_2,5.2999999999999995e-09
13_3,4.4e-09
13_4,1.9e-09
13_5,9.5e-10
14_1,1e-09
14_2,9e-10
14_3,9e-10
14_4,9e-10
14_5,9.5e-10
15_1,1.99188135975
15_2,2.0235415703
15_3,2.48698745215
15_4,2.9848771754000003
15_5,1.9899181142
16_1,0.03103434525
16_2,0.157403205
16_3,0.02216501255
16_4,0.0609117287
16_5,0.22542169039999999
17_1,0.0004974015
17_2,6.55641e-05
17_3,0.00298414115
17_4,0.00010825639999999999
17_5,0.0002926758
18_1,0.0084000695
18_2,0.0125338114
18_3,0.3269347241
18_4,0.057615546000000004
18_5,0.0088681331
19_1,0.26604419855
19_2,0.11994404
19_3,0.2760345695
19_4,0.24278350945
19_5,0.19124842625
20_1,1.4015420606
20_2,1.421370939
20_3,1.4411296932
20_4,1.42177947785
20_5,1.52011509095
21_1,1.2452555353
21_2,6e-10
21_3,8.5e-10
21_4,1.2452555353
21_5,6e-10
22_1,4e-10
22_2,1.3234278854000001
22_3,7.68477e-05
22_4,2.5905477301
22_5,9.5e-10
23_1,0.16375028419999998
23_2,0.0035015629
23_3,0.13544400465
23_4,0.2247706216
23_5,0.2104337426
24_1,6.62949216125
24_2,7.2014910674
24_3,5.8650886012
24_4,7.3057391956
24_5,5.22462129015
