,target
1_1,0.05536922305
1_2,0.0680730095
1_3,0.05889358165
1_4,0.044509272249999995
1_5,0.0482406263
2_1,121694.93486729951
2_2,96743.25206389745
2_3,80510.784012343
2_4,89945.3500265516
2_5,124488.407866136
3_1,110.56657419825001
3_2,111.50244947875
3_3,145.1605422651
3_4,114.9399909253
3_5,124.6531643449
4_1,240.9603088647
4_2,230.79852078965
4_3,273.30004265674995
4_4,245.25976919315
4_5,224.09915690065
5_1,62.13405480465
5_2,62.740246093850004
5_3,66.09813187865
5_4,65.66098130235
5_5,54.62129767385
6_1,108.74637085235
6_2,109.39795618495
6_3,205.83399688974998
6_4,115.96038534614999
6_5,83.06383744855
7_1,48.9471011135
7_2,49.20103561665
7_3,57.952653676699995
7_4,45.5303917644
7_5,45.494007646
8_1,114.3933549406
8_2,112.10662054845
8_3,36.233304653299996
8_4,57.318049268850004
8_5,47.9235632252
9_1,68.69018835920001
9_2,47.8684561138
9_3,42.22105673715
9_4,44.649400208100005
9_5,50.154270850100005
10_1,93216.30736929804
10_2,55089.35886006675
10_3,76641.06714662281
10_4,68538.81650534474
10_5,58079.769947026594
11_1,210.676022847
11_2,250.3947592366
11_3,254.7597217787
11_4,279.64366694765
11_5,240.09118470235
12_1,44109.58370667375
12_2,65343.8114948196
12_3,65804.83351171565
12_4,46529.76414165835
12_5,46599.649176360195
13_1,99.52210769384999
13_2,81.14847408495001
13_3,79.4477875607
13_4,68.97344929435
13_5,69.10509507660001
14_1,0.1275742052
14_2,0.11499990965
14_3,0.1123485204
14_4,0.0859737492
14_5,0.11546534035
15_1,112.5831234592
15_2,140.19949308755
15_3,108.76492246584999
15_4,123.54160220290001
15_5,114.12869192205
16_1,8.77701487045
16_2,8.37180628335
16_3,7.22195947235
16_4,9.47023891425
16_5,6.550456806050001
17_1,2.79214010045
17_2,2.9029020443
17_3,3.23236573755
17_4,3.70970659315
17_5,2.60815724215
18_1,9.88925342505
18_2,10.4810691494
18_3,15.221378622749999
18_4,10.9126529287
18_5,7.32244046115
19_1,3.2665548049
19_2,2.82622078705
19_3,3.0515851935000002
19_4,3.56810176895
19_5,3.9822123206
20_1,2.3415794978499997
20_2,2.1388823709500002
20_3,2.22181901195
20_4,2.11200853055
20_5,2.36595549375
21_1,17.150345547249998
21_2,3.2289121720500003
21_3,7.0598834819
21_4,0.37697020705
21_5,4.1321918241499995
22_1,14.6439379067
22_2,9.1375471896
22_3,11.20311107995
22_4,14.639617927
22_5,8.832111195749999
23_1,0.6592749339999999
23_2,0.75556062015
23_3,0.8893062408500001
23_4,0.8258820767999999
23_5,0.68975976715
24_1,149.92482725349998
24_2,164.30128173085
24_3,132.5069854437
24_4,126.64238211685
24_5,126.21235385425
