,target
1_1,0.0003649588
1_2,0.0008185124000000001
1_3,0.0008460010999999999
1_4,0.0003199617
1_5,0.0003970985
2_1,4957.22518337625
2_2,539.27836965455
2_3,954.98129836585
2_4,552.8136510653001
2_5,388.3910573447
3_1,8.92058526
3_2,9.5360533443
3_3,11.8395223078
3_4,9.25965060475
3_5,12.29791119405
4_1,25.10755717575
4_2,15.2697782579
4_3,11.04752673075
4_4,12.040381575400001
4_5,16.7581233324
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,0.59418632485
6_2,0.745982328
6_3,0.29497134
6_4,0.48767208065
6_5,0.4235302321
7_1,2.5421982937500003
7_2,0.6615932945
7_3,0.5377071045999999
7_4,1.01932984115
7_5,1.3468021843
8_1,5.42110837215
8_2,4.3169165103000005
8_3,2.87639036865
8_4,3.5068495022499997
8_5,4.00779051555
9_1,3.8896564935
9_2,4.0861544311
9_3,2.9476465013
9_4,3.0614566274
9_5,3.8693045668500003
10_1,9162.87196205
10_2,1600.2954591833002
10_3,2454.7903613981
10_4,3188.6713131510996
10_5,1865.5840745854
11_1,29.2464972518
11_2,28.8905970614
11_3,16.25492006055
11_4,29.112442114300002
11_5,42.525763552499996
12_1,391.80179744605
12_2,162.9086105176
12_3,184.74379394985
12_4,174.0864446391
12_5,57.1258252725
13_1,16.3477848504
13_2,4.254782442750001
13_3,6.956706013250001
13_4,14.96770076005
13_5,12.7059462454
14_1,0.0055788615
14_2,0.00379969555
14_3,0.0069425763
14_4,0.0089025465
14_5,0.0044401005
15_1,6.78667308395
15_2,19.06297154395
15_3,19.5481147763
15_4,16.6247594874
15_5,13.34683677485
16_1,4.2174185891
16_2,1.9783579954000001
16_3,2.38052800005
16_4,2.4352172148
16_5,2.8067033005999997
17_1,0.209690048
17_2,0.08345268675
17_3,0.52083004385
17_4,0.57061575595
17_5,0.1155465483
18_1,1.11989742905
18_2,0.49943027614999996
18_3,1.2885318118
18_4,1.54078239315
18_5,1.26285593965
19_1,2.7993327857
19_2,1.7041841443
19_3,1.6517156703
19_4,1.55731833485
19_5,1.5240776106
20_1,1.5474973302
20_2,1.64706635215
20_3,1.74510543045
20_4,2.1002943209000002
20_5,1.6834187218999999
21_1,1.2470580502
21_2,3.0841645485
21_3,3.3797748911
21_4,1.25329625035
21_5,1.96258032275
22_1,0.26611945825
22_2,2.6296095975
22_3,2.0294868671
22_4,7.27194210195
22_5,7.27374439915
23_1,3.4101251388
23_2,2.73294207515
23_3,2.1412692915
23_4,2.6030250464
23_5,2.39542510325
24_1,18.4556952266
24_2,22.419033120450003
24_3,33.07942553005
24_4,32.2038767462
24_5,23.8288533852
