,target
1_1,19.8444153671
1_2,12.2588065716
1_3,16.2079401406
1_4,9.257550588
1_5,16.7111132456
2_1,22811.7385055245
2_2,22941.5940510404
2_3,8841.6061295441
2_4,9269.2921675314
2_5,8537.6523921318
3_1,228.3508816105
3_2,209.3347893659
3_3,191.3743550535
3_4,228.5123536941
3_5,195.6051765363
4_1,241.4083602494
4_2,226.3096246822
4_3,260.4896967141
4_4,259.7251393746
4_5,228.38363109
5_1,86.4883933016
5_2,85.5359336022
5_3,102.3010999411
5_4,82.7568335608
5_5,113.9124336087
6_1,174.8888016935
6_2,116.4482072333
6_3,117.501713239
6_4,26.8327504558
6_5,127.3805645142
7_1,5.5176728756
7_2,13.7922760324
7_3,7.0081523805
7_4,16.3332674872
7_5,8.0122453244
8_1,3025.6021625842
8_2,2094.849242458
8_3,1267.5257456354
8_4,3017.8424875538
8_5,1791.93802183
9_1,9491.006436508
9_2,20561.4304070193
9_3,12368.0560146772
9_4,5827.4008200468
9_5,7775.1372038126
10_1,24219.1363484197
10_2,32017.7434668712
10_3,9149.3448718963
10_4,17313.8945777223
10_5,7107.180466933
11_1,297.4924020556
11_2,207.514325384
11_3,342.7304828843
11_4,194.9002603986
11_5,151.1351190408
12_1,12676119.7753776
12_2,8441959.95819136
12_3,4439589.11613822
12_4,6652439.90243645
12_5,26671938.364993
13_1,379.7381201742
13_2,138.6102822861
13_3,494.7798313593
13_4,555.3457264832
13_5,554.7716079493
14_1,2.416257218
14_2,5.7711457851
14_3,3.0701930831
14_4,2.0374210106
14_5,2.0412230507
15_1,193.6959773888
15_2,181.8172054134
15_3,175.5974803007
15_4,196.5783220527
15_5,205.975808491
16_1,3.9755067603
16_2,24.466128314
16_3,5.5457780822
16_4,11.1055780365
16_5,9.2280497663
17_1,1.7532832254
17_2,0.8134376441
17_3,0.9890143903
17_4,0.9283748345
17_5,1.7869275823
18_1,2.6191904805
18_2,2.5086881049
18_3,3.046047754
18_4,4.4155363195
18_5,2.5757936284
19_1,5.2625346223
19_2,6.1669899921
19_3,7.5382445007
19_4,6.7391807787
19_5,7.2168843272
20_1,3.7778975489
20_2,3.6623398165
20_3,3.2786468681
20_4,347.8512127932
20_5,519.5915115633
21_1,37.913408895
21_2,3.0829835948
21_3,21.9426969911
21_4,2.1584016079
21_5,27.8618198311
22_1,19.4470809643
22_2,37.68781181
22_3,8.0969261652
22_4,23.7875368881
22_5,9.8725462239
23_1,2.7129234489
23_2,4.9116718929
23_3,3.8171170508
23_4,3.9041480009
23_5,1.5779986609
24_1,225.2876113283
24_2,230.3457845423
24_3,258.103635059
24_4,248.2881581228
24_5,234.7564735947
