,target
1_1,0.0055014717500000004
1_2,0.0059263157
1_3,0.00589952135
1_4,0.0053200539500000005
1_5,0.0040027192
2_1,62482.239371491596
2_2,43161.7417094445
2_3,42250.001557212745
2_4,31109.06051147345
2_5,45347.14069034105
3_1,96.8155550396
3_2,99.81286411655
3_3,119.7188075895
3_4,86.40193973235
3_5,97.552389422
4_1,191.86544535015003
4_2,174.39118511715
4_3,189.5756660742
4_4,189.38307592305
4_5,198.19655027250002
5_1,32.46326950115
5_2,49.03294973775
5_3,39.001877535000006
5_4,34.350678037
5_5,42.05586399285
6_1,36.33263154385
6_2,26.590804415199997
6_3,51.07824107575
6_4,32.5295899983
6_5,24.08254141335
7_1,23.997300838549997
7_2,25.87368691675
7_3,25.36403839445
7_4,31.36599175625
7_5,20.8744602569
8_1,94.00862879005001
8_2,31.0127282376
8_3,31.548753959400003
8_4,29.89062216185
8_5,31.6379348896
9_1,29.247084647050002
9_2,29.614871656749997
9_3,28.962338966300003
9_4,29.725102696900002
9_5,30.38809656175
10_1,49448.104532760306
10_2,47553.57596162685
10_3,24242.5020270943
10_4,38861.3134920524
10_5,40825.865476169
11_1,200.87216240775
11_2,246.00701726850002
11_3,237.5246550215
11_4,234.28025057675
11_5,229.72671536705002
12_1,5526.8909551595
12_2,6679.5899562459
12_3,10447.19784973715
12_4,9057.749368664001
12_5,6261.7130000075995
13_1,29.289081565750003
13_2,38.3632824693
13_3,39.07456896075
13_4,31.63168793155
13_5,36.77064978805
14_1,0.03778940595
14_2,0.0372274555
14_3,0.0396056518
14_4,0.03789496125
14_5,0.04143196245
15_1,133.5972036604
15_2,201.68401567644997
15_3,103.28371628560001
15_4,118.1812801975
15_5,105.03483018755
16_1,33.085784519849994
16_2,21.497250753950002
16_3,8.6571598844
16_4,11.50868767295
16_5,19.7429838057
17_1,2.6729109985
17_2,1.50745159035
17_3,2.4771889893
17_4,2.0617943521999997
17_5,1.2137297329
18_1,4.6911200721
18_2,4.2301802888
18_3,9.622513063949999
18_4,6.0304912606
18_5,3.74451428355
19_1,6.51796593395
19_2,6.820753924050001
19_3,6.6615165888
19_4,6.7894028430999995
19_5,6.402118295899999
20_1,2.12659791845
20_2,2.0858224595
20_3,2.0143443868000004
20_4,2.0972229765500003
20_5,2.02384899585
21_1,6.554854189149999
21_2,3.17948598135
21_3,4.4786344813
21_4,8.73363433245
21_5,3.2234323637999998
22_1,14.590238199600002
22_2,7.62166417485
22_3,5.67059747205
22_4,14.587533983099998
22_5,8.01243201355
23_1,4.3276510545
23_2,4.22199600345
23_3,4.575769117549999
23_4,4.323797547050001
23_5,4.7085808388
24_1,282.79851560765
24_2,231.50466057465
24_3,258.42526212104997
24_4,310.08504068065
24_5,279.20255998585003
