,target
1_1,8e-10
1_2,8.5e-10
1_3,8e-10
1_4,8.5e-10
1_5,7.5e-10
2_1,6.5e-10
2_2,7e-10
2_3,7.5e-10
2_4,5.5e-10
2_5,7e-10
3_1,7.9037505631
3_2,6.84893849975
3_3,8.9448225522
3_4,8.4397519718
3_5,6.6113501460999995
4_1,5.97016325505
4_2,11.88152249585
4_3,10.45206213225
4_4,9.9495804953
4_5,10.07185199265
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,7e-10
6_2,8e-10
6_3,8e-10
6_4,7e-10
6_5,7.5e-10
7_1,0.052639591000000006
7_2,0.14569566965
7_3,0.379931707
7_4,0.0
7_5,0.0017649725
8_1,7e-10
8_2,8.5e-10
8_3,7.999999999999999e-10
8_4,9.5e-10
8_5,7.5e-10
9_1,8.5e-10
9_2,4.5e-10
9_3,6e-10
9_4,8.5e-10
9_5,6.5e-10
10_1,7.5e-10
10_2,7.000000000000001e-10
10_3,7e-10
10_4,6.5e-10
10_5,7.5e-10
11_1,5.5e-10
11_2,8e-10
11_3,1e-09
11_4,8e-10
11_5,7e-10
12_1,0.10511597685
12_2,0.00036194335
12_3,0.0070725979500000005
12_4,8.5e-10
12_5,7.000000000000001e-10
13_1,3.955e-08
13_2,3.48e-08
13_3,3.58e-08
13_4,1.785e-08
13_5,6.84e-08
14_1,8e-10
14_2,9.5e-10
14_3,7.5e-10
14_4,8e-10
14_5,8e-10
15_1,7.3119477133499995
15_2,6.68064715865
15_3,6.6568746185
15_4,2.9848771713
15_5,5.80157370055
16_1,2.7711639216000004
16_2,1.93392459245
16_3,3.90988895985
16_4,3.3888846799500003
16_5,5.54704105
17_1,3.42713e-05
17_2,0.0015184334000000002
17_3,0.08130928815
17_4,0.0012392546
17_5,0.0023541883
18_1,0.1138801872
18_2,0.0535779448
18_3,0.3166290617
18_4,0.11863515129999999
18_5,0.0475467381
19_1,0.6714050061000001
19_2,0.77146684695
19_3,0.9979765623
19_4,0.8556977439
19_5,0.99832668405
20_1,1.7189865192
20_2,1.7671119639500001
20_3,1.644808845
20_4,1.83597558035
20_5,1.5201091891499998
21_1,1.2452555353
21_2,0.6410742810500001
21_3,7.999999999999999e-10
21_4,1.2452555353
21_5,2.118634928
22_1,5e-10
22_2,1.9549988595
22_3,5.75e-09
22_4,4.8188214528
22_5,0.6918713676
23_1,2.5227134738499997
23_2,2.038840874
23_3,2.3349195292
23_4,2.0438385922
23_5,1.49541227525
24_1,14.76019138125
24_2,14.552326898450001
24_3,14.699926767600001
24_4,14.6246172056
24_5,14.209798172349998
