,target
1_1,2.6851518574
1_2,3.4916305084
1_3,2.7225208023
1_4,2.8488559245
1_5,3.4016737764
2_1,103482.981851527
2_2,118199.969663156
2_3,154848.299159689
2_4,113587.076297748
2_5,212381.570969503
3_1,166.3865033537
3_2,199.3816649484
3_3,155.2289554226
3_4,171.4556659959
3_5,333.2557406251
4_1,310.8108687766
4_2,255.0070293935
4_3,342.1135191812
4_4,276.2354993675
4_5,262.4788235688
5_1,55.1555376677
5_2,60.2868608868
5_3,51.0228014148
5_4,40.0560663643
5_5,43.9477392246
6_1,215.5612124592
6_2,111.4570663496
6_3,216.4347075707
6_4,185.1141946995
6_5,88.2462710692
7_1,23.0713266214
7_2,20.7570879482
7_3,19.9309937564
7_4,41.4470179718
7_5,44.8972314788
8_1,130.3269748499
8_2,198.4814232593
8_3,235.5869501045
8_4,376.0432022748
8_5,296.4627135683
9_1,612.4698072551
9_2,197.2192568643
9_3,194.4940949866
9_4,513.6575468187
9_5,951.8190266511
10_1,36336.8493089655
10_2,102981.671773851
10_3,87024.5525961837
10_4,99503.458286736
10_5,62052.6171452446
11_1,236.6468391117
11_2,338.7259459365
11_3,412.4304141951
11_4,282.1808422684
11_5,479.5966885617
12_1,2325746.84151173
12_2,1656982.65459027
12_3,1176746.75546164
12_4,2020726.29506413
12_5,1679572.79154608
13_1,433.024915518
13_2,335.8270274796
13_3,250.0344115299
13_4,254.2046651991
13_5,276.8288376162
14_1,1.3261429564
14_2,1.0833808599
14_3,1.1945842484
14_4,0.7563994733
14_5,0.7099256098
15_1,195.8831934835
15_2,214.1026053077
15_3,321.2611498216
15_4,148.1356500001
15_5,207.1920433674
16_1,6.9509193031
16_2,37.0757566296
16_3,44.4550297966
16_4,3.0027963419
16_5,40.3077509203
17_1,1.8387551723
17_2,2.958693279
17_3,2.4187030064
17_4,3.821618616
17_5,2.1523743528
18_1,4.6628946423
18_2,27.7660235954
18_3,17.0511075906
18_4,9.8719902687
18_5,10.8540004768
19_1,5.1488198295
19_2,8.1863785717
19_3,7.2323367122
19_4,8.0985482356
19_5,7.746895807
20_1,2.714788796
20_2,2.8020730427
20_3,2.8826673395
20_4,2.873051666
20_5,2.5127111729
21_1,5.0886398418
21_2,2.7366488132
21_3,5.9893549961
21_4,2.031933263
21_5,16.9506982821
22_1,16.7981538815
22_2,32.5057819241
22_3,4.3168248791
22_4,6.7496820991
22_5,9.9586029906
23_1,5.6356642567
23_2,5.2676763962
23_3,3.394945564
23_4,0.4381695285
23_5,5.5357566381
24_1,230.3525232606
24_2,204.4628781554
24_3,190.3777474105
24_4,301.0972510259
24_5,323.3792355728
