,target
1_1,0.02463609535
1_2,0.0439520897
1_3,0.030957915350000004
1_4,0.0344725679
1_5,0.0217370441
2_1,5049.0811012922
2_2,1073.7147513586501
2_3,1305.6587621998501
2_4,1226.22609534445
2_5,1424.5888230251498
3_1,9.64599122385
3_2,12.27599540685
3_3,11.79391629645
3_4,15.1848832485
3_5,14.7521333383
4_1,14.16483200755
4_2,15.88770747445
4_3,16.5438358577
4_4,15.23541224515
4_5,16.7450921671
5_1,0.50240380805
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,1.5729570977
6_2,1.02077123955
6_3,2.7681619319
6_4,3.0923237674
6_5,3.2165402684
7_1,0.6525923173
7_2,0.7686437424
7_3,1.0490569276
7_4,0.30142509115
7_5,0.35614991155
8_1,4.5401365868
8_2,5.24450305405
8_3,4.76160657555
8_4,5.1632388807
8_5,4.7130886327
9_1,4.66119921495
9_2,4.95839921105
9_3,4.255289647950001
9_4,4.72479459395
9_5,4.7973462419
10_1,9244.4925372571
10_2,664.31462191905
10_3,875.25340868955
10_4,861.0956568470001
10_5,1420.5861703722
11_1,29.18369355735
11_2,26.24098786055
11_3,25.5991848973
11_4,36.43085994095
11_5,39.12610043315
12_1,9556.67629305065
12_2,11114.2836498991
12_3,15979.18048315655
12_4,10434.862424110699
12_5,7967.7506571793
13_1,26.0601432223
13_2,25.1020907006
13_3,30.02234770055
13_4,25.67904545345
13_5,14.97676924695
14_1,0.0350746163
14_2,0.03255032355
14_3,0.0334436961
14_4,0.038591010349999996
14_5,0.05851301915
15_1,14.9614240339
15_2,14.978585303900001
15_3,10.740098940700001
15_4,7.99024988095
15_5,11.033032425750001
16_1,3.4389973292000002
16_2,1.1048467911
16_3,2.8953558489
16_4,3.65893013235
16_5,1.9253475282499999
17_1,0.2622794438
17_2,0.25961619845
17_3,0.2915435952
17_4,0.2440727376
17_5,0.2214215404
18_1,1.21966215275
18_2,0.83508039575
18_3,1.71736831065
18_4,1.28332480335
18_5,1.0331774993
19_1,1.88432819925
19_2,1.3127865350999999
19_3,1.59653089005
19_4,2.05486199995
19_5,1.61582546745
20_1,2.2464964713000004
20_2,2.22190803485
20_3,2.2395408474
20_4,2.1646404688
20_5,2.06567758375
21_1,1.29493633935
21_2,1.89834723955
21_3,2.21059914775
21_4,3.63576820095
21_5,1.81857597205
22_1,0.20444879124999998
22_2,0.8039665737
22_3,9.01303433965
22_4,7.29585097925
22_5,0.74678223975
23_1,2.49333694805
23_2,2.1683538293
23_3,2.4843198214499997
23_4,2.1511811935000003
23_5,2.3788532473000004
24_1,16.7457335808
24_2,19.2790785247
24_3,21.42149867245
24_4,18.05091661865
24_5,20.1707616672
