,target
1_1,6e-10
1_2,7e-10
1_3,5e-10
1_4,3e-10
1_5,8e-10
2_1,9e-10
2_2,1e-10
2_3,1e-09
2_4,5e-10
2_5,2e-10
3_1,8.9546214382
3_2,6.9647083618
3_3,18.9636195513
3_4,6.9647083618
3_5,3.97983622865
4_1,15.9384272472
4_2,23.38147225915
4_3,10.9445193557
4_4,30.8434722393
4_5,22.4561116928
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,9e-10
6_2,8e-10
6_3,2e-10
6_4,7e-10
6_5,6e-10
7_1,0.0
7_2,0.0137409795
7_3,0.9810501865
7_4,0.210646474
7_5,0.3529944994
8_1,6e-10
8_2,4e-10
8_3,5e-10
8_4,2e-10
8_5,8e-10
9_1,6e-10
9_2,5e-10
9_3,2e-10
9_4,9e-10
9_5,8e-10
10_1,8e-10
10_2,9e-10
10_3,9e-10
10_4,6e-10
10_5,4e-10
11_1,1e-09
11_2,5e-10
11_3,5e-10
11_4,7e-10
11_5,5e-10
12_1,1e-10
12_2,6e-10
12_3,2.616e-07
12_4,2.18e-08
12_5,7e-10
13_1,8e-10
13_2,5e-10
13_3,9e-10
13_4,7e-10
13_5,8e-10
14_1,9e-10
14_2,1e-09
14_3,6e-10
14_4,1e-09
14_5,8e-10
15_1,2.3587769717000002
15_2,11.5360518021
15_3,1.9899181142
15_4,11.5554988322
15_5,4.9747952855
16_1,0.7490809694
16_2,8.771717470150001
16_3,3.01471659245
16_4,12.279957605
16_5,0.4787359135
17_1,1.0822909687
17_2,0.0002318073
17_3,0.0433367888
17_4,0.010686996800000001
17_5,0.000764399
18_1,1.1848026947
18_2,0.0766499815
18_3,0.2833265406
18_4,0.0914136847
18_5,0.3492871697
19_1,1.0774353054999999
19_2,1.05237684555
19_3,0.48942200495
19_4,1.20403047725
19_5,0.26395023595
20_1,1.3029092382
20_2,1.3028380163
20_3,1.8951226657
20_4,1.737122774
20_5,2.27395607265
21_1,1.5630098573
21_2,8.6016756332
21_3,7.1856813404
21_4,2.4729738584
21_5,2.118634928
22_1,1e-10
22_2,0.6918569112
22_3,1.9549988595
22_4,7.2716291936
22_5,7.2716291936
23_1,2.65815433465
23_2,1.4138827793
23_3,1.3132472078
23_4,2.2659278629
23_5,1.9880358644
24_1,21.18372521045
24_2,6.472822026899999
24_3,14.8812300967
24_4,11.36138199975
24_5,14.05159401155
