,target
1_1,5e-10
1_2,6e-10
1_3,5.5e-10
1_4,8.5e-10
1_5,7.999999999999999e-10
2_1,6e-10
2_2,6e-10
2_3,8e-10
2_4,6e-10
2_5,9e-10
3_1,2.9848771713
3_2,1.9899181142
3_3,2.51193676185
3_4,2.9848771713
3_5,3.48235418535
4_1,6.467228833249999
4_2,3.9798362284
4_3,5.96974931545
4_4,6.9647083618
4_5,7.46218790745
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,7e-10
6_2,7e-10
6_3,6.5e-10
6_4,7e-10
6_5,7.5e-10
7_1,0.0
7_2,0.0095705233
7_3,0.0
7_4,0.0
7_5,0.0
8_1,6.5e-10
8_2,6.5e-10
8_3,6.5e-10
8_4,5.5e-10
8_5,7.5e-10
9_1,8e-10
9_2,7e-10
9_3,8e-10
9_4,9e-10
9_5,8.5e-10
10_1,7.000000000000001e-10
10_2,3e-10
10_3,9e-10
10_4,9e-10
10_5,7.5e-10
11_1,8e-10
11_2,7.999999999999999e-10
11_3,8e-10
11_4,5.5e-10
11_5,8e-10
12_1,1.04715e-06
12_2,3.4039e-06
12_3,3.0655e-07
12_4,8.5e-10
12_5,7.5e-10
13_1,1e-09
13_2,8e-10
13_3,7e-10
13_4,9e-10
13_5,9e-10
14_1,9e-10
14_2,1e-09
14_3,9e-10
14_4,9e-10
14_5,9.5e-10
15_1,2.9848771713
15_2,1.9899181142
15_3,1.9899181142
15_4,1.9899181142
15_5,2.9848771713
16_1,0.08348172695
16_2,0.0541795507
16_3,0.0125857244
16_4,0.0667381966
16_5,0.0343554181
17_1,5.778504999999999e-05
17_2,1.509485e-05
17_3,5.175585e-05
17_4,2.207655e-05
17_5,1.464375e-05
18_1,0.0021395720999999998
18_2,0.0062300873
18_3,0.0213273623
18_4,0.01714558605
18_5,0.0085615549
19_1,0.24130508080000002
19_2,0.5209548121500001
19_3,0.2405159671
19_4,0.43075580765
19_5,0.3101679425
20_1,1.22387697335
20_2,1.12538115575
20_3,1.32257772685
20_4,1.06605598785
20_5,1.20423127395
21_1,1.2452555353
21_2,0.46499869515
21_3,6e-10
21_4,0.3459284561
21_5,0.46499869515
22_1,9e-10
22_2,1.9549988595
22_3,9.5e-10
22_4,1.31915641695
22_5,0.6918569112
23_1,1.2275902375999999
23_2,0.9669554953499999
23_3,0.66157018885
23_4,1.12004675065
23_5,1.3103741524
24_1,9.06317862365
24_2,8.7865618822
24_3,7.3248237074
24_4,7.555583549
24_5,6.4817208096000005
