,target
1_1,6e-10
1_2,7e-10
1_3,8.5e-10
1_4,8e-10
1_5,5.5e-10
2_1,7.5e-10
2_2,5.5e-10
2_3,5.5e-10
2_4,8.5e-10
2_5,7e-10
3_1,3.48235669985
3_2,3.4823542471
3_3,5.47226977615
3_4,5.9697493047
3_5,5.9697493047
4_1,9.9495804953
4_2,8.45714442855
4_3,8.9546239571
4_4,6.467228833249999
4_5,12.934445049299999
5_1,0.0
5_2,0.0
5_3,0.07001329115
5_4,0.0
5_5,0.0
6_1,0.00022152724999999999
6_2,1.254e-07
6_3,6.224999999999999e-08
6_4,1.0431e-06
6_5,7.707005e-05
7_1,0.61123669685
7_2,0.0849247699
7_3,1.65676883535
7_4,0.18929280869999998
7_5,0.50808583365
8_1,7.5e-10
8_2,8.5e-10
8_3,7e-10
8_4,5.5e-10
8_5,7.000000000000001e-10
9_1,5e-10
9_2,8.5e-10
9_3,9e-10
9_4,5.5e-10
9_5,5e-10
10_1,8e-10
10_2,7e-10
10_3,6e-10
10_4,9e-10
10_5,7.5e-10
11_1,7.000000000000001e-10
11_2,8.5e-10
11_3,7.5e-10
11_4,7.5e-10
11_5,6e-10
12_1,4.913e-07
12_2,5e-10
12_3,1.688265e-05
12_4,9e-10
12_5,8.5e-10
13_1,9e-10
13_2,1e-09
13_3,9.5e-10
13_4,1e-09
13_5,1.7e-09
14_1,9e-10
14_2,9e-10
14_3,9e-10
14_4,9e-10
14_5,9e-10
15_1,1.9899181142
15_2,2.4873976452499997
15_3,2.9848771713
15_4,3.48235669985
15_5,3.9798362284
16_1,0.6211971775
16_2,0.735900289
16_3,1.0495786127
16_4,0.57926436095
16_5,1.1799627185000001
17_1,0.08050810055
17_2,0.0055870086
17_3,0.049958988999999995
17_4,0.00728470045
17_5,0.094814603
18_1,0.16334144065
18_2,0.07005755065
18_3,0.62026200365
18_4,0.6197804325
18_5,0.21202832275
19_1,0.20796360605
19_2,0.17125110775
19_3,0.1996379392
19_4,0.17502662455
19_5,0.21598418245
20_1,2.16866460415
20_2,2.1122405806
20_3,2.0529855326
20_4,1.9828008715
20_5,1.71742982265
21_1,1.2452555353
21_2,1.8030193778
21_3,0.78150492915
21_4,1.2452555353
21_5,9e-10
22_1,5e-10
22_2,1.9549988595
22_3,9.5e-10
22_4,7.2716291936
22_5,0.6918569112
23_1,0.2638222185
23_2,0.3912515509
23_3,0.35174009405
23_4,0.71114895415
23_5,0.7496084106
24_1,7.82339698195
24_2,8.489901769300001
24_3,6.0050353304
24_4,8.97486749115
24_5,6.8800186665
