,target
1_1,1.045395e-05
1_2,1.1075299999999999e-05
1_3,8.66245e-06
1_4,8.7859e-06
1_5,8.620149999999999e-06
2_1,0.09586404965
2_2,0.1047503713
2_3,0.10579803925
2_4,0.0949034806
2_5,0.09405579755
3_1,12.930246701600002
3_2,14.51975546455
3_3,13.797450264750001
3_4,14.1740925587
3_5,13.4334653471
4_1,24.6821567468
4_2,24.2526027637
4_3,24.9798194259
4_4,25.9625598371
4_5,24.89511125685
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,46.3365151666
6_2,41.73005122325
6_3,63.28488778475
6_4,48.756693958
6_5,40.05634457405
7_1,29.114877120350002
7_2,25.90981385795
7_3,26.2353513091
7_4,27.9706802256
7_5,29.07046529305
8_1,25.446397977300002
8_2,24.2822792749
8_3,24.767023323049997
8_4,25.29050692405
8_5,25.8310279862
9_1,27.70447771085
9_2,28.36097766785
9_3,28.20649455105
9_4,28.0712371867
9_5,28.08527243605
10_1,74921.63707825125
10_2,80013.34041639199
10_3,73172.76691884696
10_4,69803.3389802944
10_5,78622.80813507139
11_1,182.24798786595
11_2,193.1142237332
11_3,186.1654426803
11_4,180.17320175740002
11_5,195.33657714330002
12_1,1449.49252082555
12_2,1584.13598806745
12_3,1519.8439113516501
12_4,1200.4007075742002
12_5,1056.3775792143
13_1,15.8413418559
13_2,17.019340547749998
13_3,15.51235329815
13_4,16.50350336635
13_5,24.648186316900002
14_1,0.018657769749999997
14_2,0.018964514949999997
14_3,0.0190665129
14_4,0.01709155885
14_5,0.0183450204
15_1,221.2803253737
15_2,239.71162211165
15_3,235.08671247655002
15_4,242.01189474065
15_5,215.10514542340002
16_1,14.188811793100001
16_2,12.1926076502
16_3,13.2309092957
16_4,13.5989857818
16_5,14.2473662494
17_1,4.2761186005
17_2,3.6699912761
17_3,3.93142589225
17_4,4.70580492475
17_5,3.90764786085
18_1,16.73865327275
18_2,13.78857931365
18_3,14.9671968634
18_4,15.746384739149999
18_5,13.568349281300002
19_1,6.3937551738
19_2,6.51782852555
19_3,6.1023488283
19_4,6.43209416655
19_5,6.3827146621
20_1,1.3291291328
20_2,1.3282138326
20_3,1.32961492075
20_4,1.3610167397500001
20_5,1.3214524636
21_1,0.92396282475
21_2,2.164942078
21_3,2.6964024541
21_4,1.35088551145
21_5,1.9607647977
22_1,2.0280283732999997
22_2,2.0122026227500003
22_3,2.6591574998
22_4,3.35295364575
22_5,6.69901411805
23_1,2.64530012285
23_2,2.80766206005
23_3,2.56578587875
23_4,2.4737092
23_5,2.4746664635
24_1,292.72459486015
24_2,293.5483536995
24_3,286.2790173392
24_4,295.13335344120003
24_5,280.78512751364997
