,target
1_1,2.8235166323
1_2,2.62691083595
1_3,2.2811775393
1_4,2.7472641289
1_5,3.06030044515
2_1,7752.9876848768
2_2,9102.23409396945
2_3,8061.19432341475
2_4,9706.843376806199
2_5,9016.90169750945
3_1,212.35981785349998
3_2,224.6617870069
3_3,210.3932447844
3_4,203.87284060895
3_5,225.09456365285
4_1,285.51821364865
4_2,288.12508820915
4_3,281.9313968371
4_4,276.652972607
4_5,283.97901508715
5_1,0.015090884499999999
5_2,0.014930293649999999
5_3,0.0199149608
5_4,0.0173606637
5_5,0.0160480302
6_1,497.77419100015004
6_2,434.6540513062
6_3,434.1369025445
6_4,382.1356776994
6_5,321.05092734745
7_1,256.77585855845
7_2,294.5564502168
7_3,280.0435875562
7_4,293.09839233565003
7_5,324.44776645649995
8_1,1331.4381543857498
8_2,1269.81720389625
8_3,1166.0884978661
8_4,1097.10161829125
8_5,1384.28471878565
9_1,2302.8116489886
9_2,1964.11966181395
9_3,1764.40906961485
9_4,2430.5081662910998
9_5,1828.8188092371001
10_1,868690.9480142831
10_2,1002993.730878162
10_3,938232.6096633126
10_4,918396.4505123196
10_5,944797.803034198
11_1,326.8389538528
11_2,364.4168184386
11_3,380.8799505605
11_4,334.0973003625
11_5,344.6251736226
12_1,9928160.461415995
12_2,7473684.920096025
12_3,5934629.267291525
12_4,6586995.158231519
12_5,8192120.835160075
13_1,572.05313360315
13_2,487.33254413205
13_3,578.66643939865
13_4,643.7055456467999
13_5,637.5812132466
14_1,11.7294713521
14_2,13.1247742046
14_3,15.58349429335
14_4,14.1939715964
14_5,12.02077479735
15_1,307.31253590955
15_2,316.0566280759
15_3,336.82811153685
15_4,331.18772207694997
15_5,329.5662985839
16_1,27.32831213415
16_2,28.990492295400003
16_3,29.44529735445
16_4,29.4299284285
16_5,28.32799598705
17_1,5.74318137245
17_2,5.047942723
17_3,4.68277196725
17_4,6.09967327845
17_5,4.6780884493
18_1,22.38652893995
18_2,21.716197227400002
18_3,17.63800620645
18_4,23.5690812118
18_5,17.99488386965
19_1,7.86558359905
19_2,7.963294240850001
19_3,7.5835853034
19_4,7.2294539468
19_5,7.7629677782
20_1,4.1032085008
20_2,6.61777726055
20_3,4.3727921205
20_4,4.1606199389
20_5,4.3202296614
21_1,25.23974396945
21_2,27.568709379300003
21_3,32.9327860609
21_4,13.191353324249999
21_5,23.93774989685
22_1,17.56393815415
22_2,4.777335712899999
22_3,6.20718098165
22_4,17.200412950900002
22_5,14.5120882811
23_1,3.22970026775
23_2,3.10724613865
23_3,3.1450603222
23_4,3.49046080855
23_5,3.41619981935
24_1,313.74061671945003
24_2,317.90399781484996
24_3,302.91456004955
24_4,319.2097831446
24_5,321.12041744385
