,target
1_1,0.00361976555
1_2,0.0032287011
1_3,0.0040109372
1_4,0.00245102345
1_5,0.00441727405
2_1,18.4489969336
2_2,21.9015353683
2_3,15.025909951900001
2_4,19.6062032402
2_5,19.4418133327
3_1,4.7177659364
3_2,3.86429444695
3_3,5.0131601225499995
3_4,3.8204076542500003
3_5,3.8891878851
4_1,6.3982560899
4_2,5.95649358975
4_3,6.1994288414500005
4_4,6.9360361594499995
4_5,6.03984009505
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,1.7528180733499998
6_2,2.1773333537
6_3,1.3567336346
6_4,1.30845541295
6_5,1.3298553567
7_1,0.7299341378
7_2,0.3511474558
7_3,0.47500056595
7_4,0.47846686115
7_5,0.47887719625
8_1,5.16804482885
8_2,4.911520239
8_3,4.06965004435
8_4,4.84421744345
8_5,4.6799487534
9_1,6.71319722425
9_2,4.7120725645
9_3,5.51011613235
9_4,4.05940512965
9_5,6.133922611499999
10_1,706.0929692283501
10_2,849.65068907385
10_3,627.18056715605
10_4,611.9419602642499
10_5,968.63443553665
11_1,13.17109743975
11_2,12.9149633384
11_3,7.079999098
11_4,15.79092356205
11_5,10.453794645350001
12_1,8319.4737390311
12_2,4319.5025669962
12_3,4695.84438335425
12_4,3679.2656858874498
12_5,7502.7455316198
13_1,23.907463883299997
13_2,22.60100940665
13_3,20.6507198367
13_4,29.88349733325
13_5,21.6692273688
14_1,0.026511246199999998
14_2,0.02155361375
14_3,0.020769080250000002
14_4,0.02560935545
14_5,0.01813070455
15_1,12.27515348815
15_2,12.8263338133
15_3,12.336662115
15_4,10.19335773965
15_5,13.22199065345
16_1,3.3069606471500004
16_2,2.10230818335
16_3,2.6346598812
16_4,3.6366242235
16_5,3.0031406023000002
17_1,0.6014481084000001
17_2,0.6174545429
17_3,0.64613766855
17_4,0.54768471645
17_5,0.7248386496
18_1,2.1961549709000003
18_2,2.5076776387499997
18_3,2.1846852804
18_4,1.9779793473000002
18_5,2.8281206865
19_1,1.1717808031499999
19_2,0.9002927654499999
19_3,0.9282279277500001
19_4,1.0576101556
19_5,1.3642692387
20_1,0.8766773247999999
20_2,1.12754553525
20_3,0.9534046026999999
20_4,1.1360775411000001
20_5,1.0682348927
21_1,0.45631990884999996
21_2,0.14215643345
21_3,0.46471710925
21_4,0.518788408
21_5,0.38223635310000004
22_1,0.27980951075
22_2,0.48735075299999997
22_3,0.32968027795
22_4,0.37326278875
22_5,0.6458796742
23_1,1.34290146275
23_2,1.3109591712
23_3,1.3667354553000002
23_4,1.53577274655
23_5,1.28796442475
24_1,15.9248887738
24_2,17.354942088450002
24_3,18.4594866259
24_4,17.70279145205
24_5,17.3167078254
