,target
1_1,16.68158579355
1_2,10.2951995679
1_3,15.3693857754
1_4,18.78926180795
1_5,18.84215356765
2_1,28520.09020428135
2_2,25378.6528589441
2_3,29828.18917509255
2_4,24470.374677763248
2_5,21622.37772051655
3_1,285.27081684475
3_2,329.88786238615
3_3,300.42628497255
3_4,320.9158144526
3_5,317.3619242776
4_1,620.907992057
4_2,617.71943911725
4_3,598.93009152025
4_4,602.1123549978499
4_5,548.5973638303501
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,421.08264208885
6_2,559.9939510788499
6_3,410.38095587905
6_4,399.9159880245
6_5,349.6253386976
7_1,181.09120758325
7_2,160.2066807494
7_3,216.58010298800002
7_4,165.01439489065
7_5,175.5968082257
8_1,10552.21097448055
8_2,8518.09411018315
8_3,9631.3032579515
8_4,8957.4744924896
8_5,10030.37593038155
9_1,14230.740371203101
9_2,17711.2531912384
9_3,14605.14617371485
9_4,16902.1770293316
9_5,22213.2783787716
10_1,299144.4599623755
10_2,284404.38318962103
10_3,262821.9719183055
10_4,387200.68768319953
10_5,262069.444331726
11_1,307.14168863985003
11_2,341.6863713156
11_3,297.28741632295
11_4,331.3254225562
11_5,280.07326993775
12_1,33605681.559706
12_2,21844732.57145105
12_3,20530649.95242185
12_4,23979123.57557285
12_5,29714725.0017004
13_1,813.22617565605
13_2,625.88876930685
13_3,753.7606916268
13_4,871.2602524107001
13_5,901.37311909985
14_1,10.8624816664
14_2,11.350132674000001
14_3,11.47358429235
14_4,12.745223890150001
14_5,8.80359371765
15_1,368.9802279856
15_2,386.21864105295003
15_3,399.58567828915
15_4,363.7584589301
15_5,395.0187796737
16_1,27.664302194450002
16_2,28.3899540068
16_3,30.12805391325
16_4,28.5725267871
16_5,29.2606289808
17_1,7.071914393649999
17_2,6.2604175775
17_3,5.99210469745
17_4,7.0865508562
17_5,5.4820016879499995
18_1,23.48715968795
18_2,24.936427892799998
18_3,23.620805398850003
18_4,23.420418652050003
18_5,21.44101832295
19_1,10.74991065595
19_2,10.742233402050001
19_3,10.06759336855
19_4,9.88292870915
19_5,9.6551659839
20_1,3612.2199226659
20_2,2633.76576469875
20_3,3430.3938374521003
20_4,1841.03705389895
20_5,5509.6003771348
21_1,23.4029628306
21_2,12.49527985645
21_3,22.283378912
21_4,22.275480943349997
21_5,18.07351747295
22_1,34.1878383901
22_2,14.957478281699998
22_3,14.02109881465
22_4,19.644814307300003
22_5,10.1443839719
23_1,3.6387154832
23_2,3.69596442275
23_3,3.69787557145
23_4,3.38115852435
23_5,3.54061230935
24_1,438.8376764372
24_2,449.29238101475
24_3,455.36591186295004
24_4,469.66139018930005
24_5,406.30452446465
