,target
1_1,3.3845217916
1_2,2.3209039997
1_3,3.27034522865
1_4,3.1814581951500003
1_5,4.5793797303999995
2_1,1216.5396654496499
2_2,1401.9162583816
2_3,1214.22260096645
2_4,1356.9181313498
2_5,1053.6530312793002
3_1,224.8594039941
3_2,214.3377152215
3_3,210.4649357735
3_4,214.1228242338
3_5,222.38963649534998
4_1,311.1162925077
4_2,356.421491421
4_3,322.56968535354997
4_4,337.87691135470004
4_5,331.10633000995
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,403.35160395820003
6_2,317.87929030955
6_3,245.64469623445
6_4,218.13070316355
6_5,212.40957337035002
7_1,189.3813125764
7_2,216.61590650225
7_3,235.16725606465002
7_4,201.52956820385
7_5,258.79392886105
8_1,2320.9974833406004
8_2,1991.08580844535
8_3,1444.9634596953501
8_4,1620.7740888486
8_5,2285.53077521215
9_1,8715.35237666095
9_2,9114.665971932649
9_3,9680.76087703785
9_4,9668.64359214795
9_5,7682.235827591499
10_1,860390.7997981505
10_2,871859.9383799306
10_3,677757.948081264
10_4,986295.827982785
10_5,875560.90949926
11_1,306.49166584535
11_2,276.1555691104
11_3,306.43512248125
11_4,290.2337541055
11_5,284.52028322275
12_1,9209889.982258696
12_2,5911156.63085708
12_3,3832991.2894049
12_4,6373504.599944025
12_5,8526435.784692891
13_1,593.3703829398
13_2,486.98444680955004
13_3,525.49646184545
13_4,640.0237631301
13_5,626.6063847963501
14_1,8.0328885984
14_2,8.77815649365
14_3,10.93671376155
14_4,10.265747519449999
14_5,6.10002956155
15_1,288.1099205438
15_2,317.6345333236
15_3,317.8172666003
15_4,313.728440704
15_5,324.25010836574995
16_1,27.200566162999998
16_2,26.86335279335
16_3,27.4689811115
16_4,27.2196269109
16_5,26.9670095978
17_1,4.57347677315
17_2,4.32033214355
17_3,3.5191169413
17_4,5.1710766537
17_5,3.5592839987
18_1,18.45548515185
18_2,17.568484229950002
18_3,14.0902595844
18_4,21.68659599615
18_5,14.844351486299999
19_1,8.8309225174
19_2,8.7936583776
19_3,9.019760565599999
19_4,9.03853959945
19_5,9.0578243189
20_1,482.56241301865
20_2,397.94981158725
20_3,405.8533343424
20_4,356.23383961815
20_5,447.36150104745
21_1,10.09968471785
21_2,4.24262057075
21_3,6.682475018050001
21_4,15.19901666035
21_5,8.81027045855
22_1,16.820320834500002
22_2,2.3357901985
22_3,2.9919982747500002
22_4,14.76019050345
22_5,11.2162636097
23_1,3.1935274824
23_2,3.0524875746999998
23_3,3.1321139647000003
23_4,3.12759953185
23_5,3.2574949135500004
24_1,349.78012617265
24_2,364.2331752384
24_3,350.43647530065
24_4,357.4179221797
24_5,344.75569738014997
