,target
1_1,12.2924240073
1_2,7.75487727325
1_3,11.9685098815
1_4,10.14511459005
1_5,14.0705608328
2_1,26410.1754493769
2_2,32380.196853027148
2_3,32479.31928141065
2_4,34985.734727295654
2_5,31853.139830229098
3_1,269.79736897495
3_2,274.71524814869997
3_3,257.12616983025
3_4,277.3644659464
3_5,274.00424481465
4_1,403.2211779256
4_2,440.1410063554
4_3,416.46395618925
4_4,434.19352403774997
4_5,398.58777730175
5_1,0.04467090775
5_2,0.05625413595
5_3,0.044641631
5_4,0.0529522571
5_5,0.05995110619999999
6_1,385.08519709865
6_2,395.786330023
6_3,268.4331966238
6_4,232.3142285912
6_5,221.20159719685
7_1,126.63539866945
7_2,150.00446503260002
7_3,181.24697991329998
7_4,143.28339886610001
7_5,160.81417562045
8_1,3855.3711081257998
8_2,3670.49373344665
8_3,3764.47638561095
8_4,3802.48692031845
8_5,4941.0586175584995
9_1,10090.6852108643
9_2,9649.40575629385
9_3,10895.114898687949
9_4,9400.29661524315
9_5,10067.8265944232
10_1,386095.698237505
10_2,415300.0487230455
10_3,392240.81992399204
10_4,433928.3606488065
10_5,476247.52508508
11_1,255.66655825695
11_2,264.70553084045
11_3,250.1847536325
11_4,274.84783104395
11_5,315.39507891125
12_1,20529079.1282067
12_2,13744453.91757825
12_3,13256237.52410055
12_4,14831977.32296155
12_5,19812844.182681747
13_1,651.04177863935
13_2,556.8139751295
13_3,604.6926910138
13_4,738.21458936825
13_5,773.1731546338001
14_1,7.1663408001
14_2,7.8521553421
14_3,8.56660955925
14_4,9.251821214100001
14_5,6.628106102549999
15_1,315.4218353626
15_2,344.5957137783
15_3,349.26385163045
15_4,331.72633039205
15_5,345.3684941226
16_1,28.4150320165
16_2,27.8921929069
16_3,28.366774895
16_4,29.2476431149
16_5,28.54857989345
17_1,5.39304044865
17_2,5.1633931764500005
17_3,4.44164240035
17_4,5.57985784395
17_5,4.4005255411
18_1,19.348710056
18_2,19.86131207385
18_3,14.793124391500001
18_4,19.87116374045
18_5,15.91634479235
19_1,9.56735673575
19_2,9.4965360521
19_3,8.943903717049999
19_4,9.053927519399998
19_5,9.3944717109
20_1,736.9153284785
20_2,772.228821061
20_3,799.13289646365
20_4,1147.98224480425
20_5,687.0991118724501
21_1,17.252364995249998
21_2,11.716449322399999
21_3,21.791802930899998
21_4,11.8743975366
21_5,12.959138059899999
22_1,22.00779251185
22_2,27.53256547235
22_3,10.020958453399999
22_4,17.86273539955
22_5,14.384433499850001
23_1,3.48454706765
23_2,3.73750795395
23_3,3.9321735201
23_4,3.4656824021499997
23_5,3.6605360754999996
24_1,425.2983943324
24_2,388.86186062095
24_3,379.9863285877
24_4,389.60032488785
24_5,400.83425040350005
