,target
1_1,0.9776407379
1_2,1.8855368671
1_3,1.6757363062000001
1_4,1.635067815
1_5,1.6545520154000002
2_1,8369.98708542095
2_2,5944.53057694935
2_3,6477.1606155003
2_4,7146.91030789455
2_5,9177.9921857652
3_1,35.0959583107
3_2,33.3920398053
3_3,29.98688181775
3_4,38.4550764217
3_5,40.6647320253
4_1,46.94058905695
4_2,43.94751778445
4_3,43.137415603150004
4_4,43.80788388235
4_5,46.55488068105
5_1,5.509339173
5_2,5.8198295803
5_3,3.956610713
5_4,4.42411045085
5_5,4.95992943535
6_1,19.1431799371
6_2,21.794223858149998
6_3,17.164833406299998
6_4,23.3101801639
6_5,17.9319337831
7_1,7.044980691
7_2,7.50758000535
7_3,5.18851906345
7_4,6.0062070241
7_5,5.2110523435000005
8_1,158.563604882
8_2,194.20370004965
8_3,133.0200898185
8_4,140.67195916495
8_5,116.97528051715
9_1,114.03994567219999
9_2,82.92556468820001
9_3,141.99315094225
9_4,102.55551924475
9_5,93.9451933966
10_1,10345.9159532988
10_2,7982.7420803735495
10_3,7098.902503842301
10_4,6500.1060693574
10_5,13303.39148079075
11_1,80.25520782075
11_2,69.84783046065
11_3,46.64828020085
11_4,65.30471024905
11_5,73.04733349475
12_1,561535.8958041515
12_2,821432.4330683885
12_3,1393933.8057733998
12_4,869309.922180769
12_5,619482.972023932
13_1,142.47515128285
13_2,169.05985093179999
13_3,209.23802597915
13_4,180.33202486065
13_5,155.38517877829997
14_1,1.13708283865
14_2,1.23031779865
14_3,0.9246048288
14_4,1.0509504781
14_5,1.2605380115
15_1,41.341887662299996
15_2,35.4743546458
15_3,32.4106500341
15_4,36.22322130045
15_5,29.2927119185
16_1,6.670343927499999
16_2,6.49883331605
16_3,8.477135594549999
16_4,6.50357300165
16_5,8.2092389136
17_1,2.6960471949500002
17_2,1.8981846094
17_3,2.66819199
17_4,1.90511489555
17_5,2.7417522804
18_1,10.011481470300001
18_2,7.9082225965
18_3,6.6320576961
18_4,9.65049761735
18_5,6.3205542611
19_1,3.0732618981
19_2,3.2011518343
19_3,2.5267665796500003
19_4,2.6927539354
19_5,3.5672491398
20_1,3.5455791144499997
20_2,3.30843721865
20_3,3.0007299343
20_4,2.95926032825
20_5,3.4348019656
21_1,3.0424225236
21_2,5.62496684245
21_3,5.40313912595
21_4,3.8993520883
21_5,3.57075236465
22_1,5.859268413500001
22_2,6.27413968875
22_3,4.1216940639
22_4,8.1187843535
22_5,7.0217431889499995
23_1,2.7507557158
23_2,2.18761634465
23_3,1.9856041341
23_4,2.18860271545
23_5,2.2009163783499996
24_1,29.66758777445
24_2,28.8002551157
24_3,31.2774001654
24_4,29.09350261555
24_5,28.567939988600003
