,target
1_1,1.2004574989
1_2,1.5807528252499998
1_3,1.86578898915
1_4,1.4835471401
1_5,1.5181365756
2_1,14031.972721371149
2_2,6425.30300179125
2_3,4010.9609012577503
2_4,6943.50883666785
2_5,5508.6792562091505
3_1,38.549603601550004
3_2,34.369273567600004
3_3,36.389473419050006
3_4,32.32669519845
3_5,33.62843441975
4_1,49.43673722174999
4_2,45.31610465795
4_3,43.01660348945
4_4,49.1876085835
4_5,46.71485398505
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,19.01455476175
6_2,21.61013990895
6_3,13.016053992349999
6_4,16.407990983250002
6_5,19.78789590115
7_1,6.835862495000001
7_2,5.6554601436
7_3,6.65638639735
7_4,5.3284578249
7_5,7.3700042452000005
8_1,139.38161629980002
8_2,109.95826593575
8_3,112.94621767035
8_4,154.51987989935
8_5,135.04721090465
9_1,100.2970216842
9_2,138.8086533021
9_3,176.4143006631
9_4,141.54747638215
9_5,147.23421386675
10_1,8045.335138172551
10_2,5569.2015580876
10_3,7745.1495414162
10_4,11263.4742939842
10_5,4916.81658498685
11_1,92.06807727969999
11_2,51.53538316895
11_3,67.2313638151
11_4,92.53571375300001
11_5,65.8120693264
12_1,387029.515594328
12_2,440439.090803912
12_3,629259.058056236
12_4,737975.680236713
12_5,525712.348290106
13_1,167.71047245835
13_2,163.382703554
13_3,137.40336649545
13_4,202.78729182429998
13_5,209.67282023360002
14_1,1.33821383585
14_2,0.93073747645
14_3,0.67157945745
14_4,1.0015757492500001
14_5,1.34769289715
15_1,31.31436466935
15_2,29.97052273415
15_3,37.12545788205
15_4,40.633564762800006
15_5,37.1536476421
16_1,8.14953860855
16_2,7.06231153115
16_3,7.73091505185
16_4,8.8285412599
16_5,9.7098169281
17_1,1.735174756
17_2,3.2004881656000004
17_3,2.45435006425
17_4,2.5799322447
17_5,2.2738906027
18_1,9.36684002815
18_2,8.8724661205
18_3,8.560078275199999
18_4,9.74738312065
18_5,8.83413066555
19_1,3.9946678365999997
19_2,3.2458190135500002
19_3,3.40068879615
19_4,3.3164872651
19_5,3.0088517385499998
20_1,3.1784496633000003
20_2,2.8294918452999998
20_3,2.88311661115
20_4,3.11082943385
20_5,2.96254067775
21_1,3.8688273195500003
21_2,4.89153982445
21_3,3.51796412675
21_4,3.7019226011499997
21_5,2.29583350355
22_1,4.58849370125
22_2,4.90970726505
22_3,7.56375610875
22_4,6.1842034972
22_5,6.8752374859
23_1,2.3566574959
23_2,1.9793410175
23_3,2.41809613215
23_4,2.2217231149999996
23_5,2.46887014605
24_1,30.87770145455
24_2,34.1718969624
24_3,33.25973606145
24_4,33.45627686815
24_5,34.03440626585
