,target
1_1,8.3e-09
1_2,4.05e-09
1_3,3.7e-09
1_4,4.8e-09
1_5,1.3950000000000001e-08
2_1,0.0001426246
2_2,2.817005e-05
2_3,7.75649e-05
2_4,2.99749e-05
2_5,0.0002989408
3_1,15.19571267945
3_2,13.0232332653
3_3,14.7989424912
3_4,14.66175700845
3_5,13.857419810949999
4_1,29.145412888350002
4_2,31.95683410505
4_3,31.82809799265
4_4,31.64289249425
4_5,31.98244391165
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,11.8421840559
6_2,10.6546953003
6_3,27.10874687085
6_4,8.555837260099999
6_5,8.626993649300001
7_1,20.05620771165
7_2,29.45420749065
7_3,33.21471796925
7_4,21.2917137677
7_5,21.746533202949998
8_1,76.25272452155
8_2,73.44054409465
8_3,69.1157801901
8_4,71.74156173694999
8_5,74.9669590205
9_1,27.96904548145
9_2,29.05220970745
9_3,28.627014445500002
9_4,28.9640650675
9_5,28.97763054845
10_1,15217.63497510445
10_2,25892.607079467052
10_3,14635.5715456688
10_4,11587.00892430615
10_5,19186.064552604
11_1,81.81275546570001
11_2,109.131185313
11_3,126.27513649369999
11_4,112.1126358523
11_5,140.144705564
12_1,3.8707304471
12_2,1.23528626525
12_3,5.4030571882
12_4,0.7026218523
12_5,0.50269281575
13_1,6.7050925893
13_2,7.72065487355
13_3,4.337277901949999
13_4,7.07725319225
13_5,15.007312136900001
14_1,0.0064805691999999995
14_2,0.0073988535
14_3,0.00660373505
14_4,0.0064269983
14_5,0.0072952799
15_1,124.03078165414999
15_2,123.1993434699
15_3,114.50871119215
15_4,128.26081265905
15_5,119.98591484765001
16_1,17.3380917211
16_2,19.36083550815
16_3,15.769812797650001
16_4,15.329853130499998
16_5,18.999864066199997
17_1,2.4149174499
17_2,1.92849418355
17_3,2.23073367045
17_4,2.0848613888
17_5,1.8535847222
18_1,7.76269472285
18_2,8.351845750199999
18_3,7.8857639418
18_4,8.36507974355
18_5,6.0525016519
19_1,5.97982332015
19_2,5.75790142655
19_3,6.044079674300001
19_4,5.89264323435
19_5,5.7006215235
20_1,1.4129590792500002
20_2,1.454766503
20_3,1.44317620415
20_4,1.46376163375
20_5,1.5170616004
21_1,3.8216084699
21_2,2.1396379766
21_3,2.89154175885
21_4,4.394240148850001
21_5,2.4648404615499997
22_1,14.5848415659
22_2,1.95509720975
22_3,0.7648299347
22_4,10.0014727965
22_5,7.271818838150001
23_1,3.24211040285
23_2,3.4100241439
23_3,3.06122377175
23_4,3.23956460655
23_5,3.0786128856
24_1,221.1111123439
24_2,185.56032753915002
24_3,194.34219464429998
24_4,202.4980496185
24_5,220.10770599895
