,target
1_1,2.405e-08
1_2,2.6450000000000002e-08
1_3,3.92e-08
1_4,2.4099999999999997e-08
1_5,3.505e-08
2_1,0.0001209708
2_2,0.00027146500000000003
2_3,9.909325e-05
2_4,0.00018333715
2_5,0.0001728088
3_1,5.4469495551
3_2,4.8349111326
3_3,4.95687204125
3_4,4.619773665
3_5,3.8769976659500003
4_1,11.236580396899999
4_2,9.5886463688
4_3,11.172697559700001
4_4,8.9501463068
4_5,12.566526644149999
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,115.46674026790001
6_2,110.17699934075
6_3,159.26935161314998
6_4,109.3403144168
6_5,104.09612302905
7_1,30.051568927399998
7_2,31.13550929615
7_3,32.7325409987
7_4,36.148533337749996
7_5,42.66598162285
8_1,25.9273224747
8_2,26.07008380155
8_3,25.60200200505
8_4,25.4138842482
8_5,25.64111691235
9_1,62.29583648325
9_2,53.41345140565
9_3,42.7653254872
9_4,50.28156956775
9_5,136.72671017875
10_1,67612.99177080105
10_2,64503.31825319395
10_3,71167.16475372249
10_4,64274.44272117865
10_5,68999.69731705604
11_1,179.6819677823
11_2,227.10090717955
11_3,224.7639625384
11_4,215.25296309015
11_5,219.8956530576
12_1,1176.0153972585
12_2,1488.1528765788998
12_3,681.4101115067999
12_4,707.7549715310499
12_5,1388.15231435535
13_1,22.330306674200003
13_2,20.3110942009
13_3,23.531441162
13_4,31.9389698156
13_5,30.27439979685
14_1,0.03483915655
14_2,0.0347060072
14_3,0.0308462057
14_4,0.02655594435
14_5,0.030965971000000002
15_1,253.05437474795002
15_2,250.9554520241
15_3,259.31561744995
15_4,250.78965585395
15_5,267.0935256448
16_1,18.362801308149997
16_2,17.720699332549998
16_3,17.2701556013
16_4,17.6065131055
16_5,16.614714932600002
17_1,4.711463343549999
17_2,4.56751622945
17_3,3.9308065382999997
17_4,5.3380187511
17_5,3.8368773448
18_1,13.14181818725
18_2,14.57656550395
18_3,15.019740586849998
18_4,15.73788347835
18_5,13.424988877650001
19_1,7.3283295617499995
19_2,7.29743232805
19_3,7.06084863845
19_4,6.95847468255
19_5,7.21311292245
20_1,1.0774798711
20_2,1.0909954121999998
20_3,1.0550207173000001
20_4,1.10545826895
20_5,1.11474313545
21_1,2.6100607306
21_2,2.45453812005
21_3,2.25894806355
21_4,3.0015965381000003
21_5,3.7236302447
22_1,11.600880573200001
22_2,1.9551710616500002
22_3,0.8082821957499999
22_4,9.823789829799999
22_5,8.778115604749999
23_1,3.16241749765
23_2,3.0041026826
23_3,3.1783755733
23_4,3.2501286996
23_5,3.1243186547499997
24_1,285.30524313795
24_2,312.10908876220003
24_3,317.2766566203
24_4,324.85656648035
24_5,302.3668672116
