,target
1_1,0.0
1_2,0.0
1_3,0.0
1_4,0.0
1_5,0.0
2_1,0.0
2_2,0.0
2_3,0.0
2_4,0.0
2_5,0.0
3_1,0.49747952855
3_2,0.9949590571
3_3,0.9949590571
3_4,0.9949590571
3_5,0.9949590571
4_1,0.9949590571
4_2,1.9899181142
4_3,1.49243858565
4_4,3.97983370945
4_5,0.9949590571
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,0.0
6_2,0.0
6_3,0.0
6_4,2.4429278045
6_5,0.0
7_1,0.0
7_2,0.6615932945
7_3,0.00294919025
7_4,0.105323237
7_5,0.00829432925
8_1,0.0
8_2,3.9308394341
8_3,0.0
8_4,0.0
8_5,0.0
9_1,0.0
9_2,0.0
9_3,0.0
9_4,0.0
9_5,0.0
10_1,5.5715097453
10_2,22.40045504395
10_3,2.81565604525
10_4,4.1813512803
10_5,6.20721119585
11_1,0.07386858575
11_2,0.1223009202
11_3,0.01367559495
11_4,0.34874303195
11_5,0.0936847328
12_1,2.1498497806000003
12_2,3.3051e-05
12_3,1.4984640368500002
12_4,0.00059353885
12_5,0.0886758286
13_1,0.0005906332
13_2,0.0001895666
13_3,0.00133116535
13_4,0.0009637504999999999
13_5,0.00162228095
14_1,2.2945e-07
14_2,7.349500000000001e-07
14_3,5.1885e-07
14_4,1.2536000000000002e-06
14_5,8.037e-07
15_1,2.99742357545
15_2,5.96974930495
15_3,5.9697493047
15_4,2.4891581406
15_5,5.9697493047
16_1,0.35963729035
16_2,0.37824413344999996
16_3,0.4649786131
16_4,0.27524328095
16_5,0.08342528725000001
17_1,0.0013526457
17_2,0.0101135679
17_3,0.00237496345
17_4,0.0005208922000000001
17_5,0.03776899645
18_1,0.058792054100000005
18_2,0.12385026835
18_3,0.059993018950000004
18_4,0.10064848055
18_5,0.03901731505
19_1,0.59578738895
19_2,0.70225395015
19_3,0.6440491927
19_4,0.7091918003
19_5,0.74484634585
20_1,0.7106300077
20_2,0.4737533385
20_3,0.4737533385
20_4,0.4737533385
20_5,0.4737533385
21_1,1.2452555353
21_2,0.9299973893
21_3,1.9907008023
21_4,1.4041326963
21_5,2.9468199958500003
22_1,0.0
22_2,0.6918569112
22_3,0.8155214445000001
22_4,1.64120232065
22_5,0.6918569112
23_1,1.0714713920499999
23_2,1.31429854015
23_3,1.1273257753500001
23_4,1.1106818192499999
23_5,1.2774907499
24_1,8.9801634652
24_2,10.17040412045
24_3,9.6204890803
24_4,7.44560009685
24_5,10.1432108172
