,target
1_1,0.1988296852
1_2,0.1012437611
1_3,0.09969453489999999
1_4,0.1737873193
1_5,0.1907158476
2_1,206.97527374970002
2_2,392.1081514648
2_3,185.23983303295
2_4,345.94870201695
2_5,269.9383874629
3_1,19.01900414235
3_2,17.14494916105
3_3,17.02392791145
3_4,15.5374158323
3_5,16.41670578435
4_1,30.73544989365
4_2,28.308836137950003
4_3,26.84412244595
4_4,21.001961124399998
4_5,33.46652603465
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,8.507896496499999
6_2,10.432342159400001
6_3,8.0021721361
6_4,3.0992396906
6_5,7.0266557977
7_1,4.3085570072
7_2,1.8577290896999998
7_3,2.46279001685
7_4,2.67339485765
7_5,2.8787252406999997
8_1,45.01037276875
8_2,39.7507282249
8_3,32.50981261975
8_4,23.610567585600002
8_5,31.0629634791
9_1,60.659869808050004
9_2,54.77832231205
9_3,46.89985962205
9_4,86.3327756352
9_5,64.6547422043
10_1,3685.2289632966003
10_2,1945.9628068023
10_3,3241.7801088942997
10_4,2196.4670983079
10_5,1880.12583359215
11_1,39.890399991799995
11_2,60.18961044905001
11_3,40.516121432350005
11_4,61.08685315365
11_5,37.60774217625
12_1,75127.9634581212
12_2,82502.67534392534
12_3,54686.425693745245
12_4,122017.3104537995
12_5,185682.0042423835
13_1,76.8614356038
13_2,88.4285891544
13_3,58.37943796045
13_4,96.87491702505
13_5,94.9404416543
14_1,0.6296079336
14_2,0.19986170835
14_3,0.459840742
14_4,0.31516670915
14_5,0.2682857046
15_1,19.701416346400002
15_2,25.298625267349998
15_3,24.7491333126
15_4,22.988970494500002
15_5,30.26312078425
16_1,3.8897141769
16_2,5.1891247168
16_3,5.4521654671
16_4,5.0386866881
16_5,4.48632023825
17_1,1.7077992743500001
17_2,2.206726915
17_3,1.16389502265
17_4,1.0976597015
17_5,1.91625518855
18_1,6.013361070549999
18_2,6.6717562975
18_3,4.6988005820000005
18_4,4.4880920449
18_5,6.79113606045
19_1,2.390890982
19_2,2.74174574225
19_3,2.77867643285
19_4,2.5979894229
19_5,2.10315874175
20_1,2.16585799065
20_2,2.05472151345
20_3,2.3184161634500002
20_4,2.2711221178
20_5,2.5479214289999996
21_1,1.9585274714
21_2,2.47308054485
21_3,2.76452026185
21_4,2.565356433
21_5,2.3301432728
22_1,3.1493183065999997
22_2,2.7617268293499997
22_3,1.02817800775
22_4,3.3488967677
22_5,2.1496675876999998
23_1,1.79079029625
23_2,1.57194926735
23_3,1.57408786515
23_4,1.9635026439
23_5,1.41192682385
24_1,28.9697413456
24_2,27.1521349844
24_3,26.346710733949998
24_4,26.12718188475
24_5,27.8633025932
