,target
1_1,0.0
1_2,0.0
1_3,0.0
1_4,0.0
1_5,0.0
2_1,2.2500000000000003e-09
2_2,0.0
2_3,1.75e-09
2_4,5e-11
2_5,5.5e-10
3_1,3.3198e-06
3_2,3.9613e-06
3_3,7.678949999999999e-06
3_4,5.36813e-05
3_5,0.0006693666
4_1,0.0009330737
4_2,0.0001038906
4_3,4.335835e-05
4_4,0.0004577461
4_5,7.49842e-05
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,0.000821858
6_2,0.00064490155
6_3,0.00353607415
6_4,2.44297460465
6_5,0.0131552806
7_1,0.0446922104
7_2,0.03127420205
7_3,0.0233393275
7_4,0.14124351229999998
7_5,0.1228447783
8_1,1.2618230822
8_2,0.9512233824
8_3,0.32255315100000004
8_4,0.41068215480000003
8_5,0.26652064470000003
9_1,1.29785775615
9_2,1.1110249345
9_3,0.60872339525
9_4,1.3211846225000001
9_5,2.004121669
10_1,292.63000111055
10_2,476.3986073157
10_3,183.15273347425
10_4,271.62957946315
10_5,157.38963885380002
11_1,16.832017525250002
11_2,10.50471309225
11_3,8.83758733625
11_4,15.878040417800001
11_5,8.6006503723
12_1,210.1755337969
12_2,39.57272943215
12_3,63.9488651568
12_4,39.00318043995
12_5,164.64076227930002
13_1,1.0059579933
13_2,0.6759453778
13_3,1.32473379565
13_4,1.6128720514500001
13_5,0.649335725
14_1,7.903725e-05
14_2,0.00024077769999999998
14_3,0.0001140505
14_4,0.0002259184
14_5,0.0002921528
15_1,6.608288045149999
15_2,7.279508278050001
15_3,7.404828554050001
15_4,7.5586844414
15_5,9.70633726725
16_1,2.8710241181000002
16_2,2.340917298
16_3,2.8309379786999997
16_4,2.09583365485
16_5,2.2449865111
17_1,0.31466099335
17_2,0.39165712664999996
17_3,0.2982392984
17_4,0.48018677359999995
17_5,0.2859234369
18_1,1.3408390204
18_2,1.58889101155
18_3,1.2857190916499999
18_4,0.97412248355
18_5,2.4451237035
19_1,1.27122073675
19_2,1.0471977211999999
19_3,0.7402049819500001
19_4,1.1859941455
19_5,1.3105105580499998
20_1,0.0321203952
20_2,0.1652869436
20_3,0.05645801115
20_4,0.1844576041
20_5,0.0895569158
21_1,0.8808959501
21_2,0.3396305195
21_3,0.50951471265
21_4,0.7345579975500001
21_5,1.170830848
22_1,0.46419321925
22_2,0.52819452505
22_3,0.6518912024
22_4,0.6626492408
22_5,0.22277653874999997
23_1,1.4148084351499999
23_2,1.3548170770499999
23_3,1.4800368602499998
23_4,1.2523453726
23_5,1.38420408805
24_1,11.644631664199999
24_2,15.3131917754
24_3,14.5403969845
24_4,15.3733553431
24_5,12.99471875015
