,target
1_1,0.0011500451
1_2,0.011759434499999999
1_3,0.0356762364
1_4,0.0401037666
1_5,0.04184634735
2_1,6.33617799015
2_2,48.57528459305
2_3,8.94938647125
2_4,57.618781438949995
2_5,1073.68047138675
3_1,6.403159184
3_2,6.71973084525
3_3,3.44580818855
3_4,6.5074104463
3_5,6.8192981049
4_1,9.904392696799999
4_2,9.778895231949999
4_3,12.29911984105
4_4,12.25696271335
4_5,8.68952063195
5_1,0.37795872225
5_2,0.0
5_3,1.6087831002000001
5_4,0.0
5_5,0.0
6_1,19.23451467335
6_2,17.0412153063
6_3,3.7700874539000004
6_4,8.12465118875
6_5,5.8741123234499995
7_1,1.94584085845
7_2,0.6632338914
7_3,2.48482222195
7_4,0.9692724494
7_5,1.6223673062000001
8_1,2.49789303735
8_2,4.58593078965
8_3,18.5611973537
8_4,4.42055814235
8_5,4.23130799705
9_1,4.34760554805
9_2,3.09948046355
9_3,4.499115027849999
9_4,4.2353487671500005
9_5,5.69231823505
10_1,1325.9026692913499
10_2,573.03727821145
10_3,188.35934871819998
10_4,4432.92680107235
10_5,1792.89312662465
11_1,24.91392554395
11_2,13.4633605992
11_3,22.22929256485
11_4,31.040969743599998
11_5,20.3303597045
12_1,26452.544911546152
12_2,772.58588988655
12_3,49.34619663375
12_4,130.9942790582
12_5,7.601423980850001
13_1,43.3753848972
13_2,40.3875661532
13_3,11.816181255250001
13_4,27.98124131575
13_5,21.875039147099997
14_1,0.0316952006
14_2,0.08877463605
14_3,0.79229381395
14_4,0.19485102525
14_5,0.41365864885000003
15_1,10.4439721044
15_2,13.1128368572
15_3,15.257235301049999
15_4,17.7925953682
15_5,9.3560671609
16_1,1.62262385985
16_2,3.1803585101999996
16_3,1.6469642485
16_4,1.28441011425
16_5,2.14927565275
17_1,0.5416685803
17_2,0.3097132555
17_3,0.2483539341
17_4,0.4723028836
17_5,0.06510776335
18_1,0.51632088385
18_2,0.9282211982999999
18_3,2.3634664578
18_4,0.39573137875
18_5,0.74912247895
19_1,1.33106590105
19_2,0.96734664305
19_3,1.02036680285
19_4,1.1515931379
19_5,0.875782788
20_1,1.12376244085
20_2,0.8240575611000001
20_3,1.17121365015
20_4,1.0461181323500002
20_5,0.8147412455
21_1,2.4811520102499998
21_2,2.13232639985
21_3,1.3093326555
21_4,0.73453759285
21_5,2.0564070968
22_1,0.91037489915
22_2,2.0085888277
22_3,2.5844741166
22_4,2.01750047555
22_5,1.6143554333
23_1,1.7525476443
23_2,1.9901481851499998
23_3,2.17491792535
23_4,2.03971353695
23_5,1.6733357857
24_1,11.89495746325
24_2,14.77950876125
24_3,17.211100904200002
24_4,15.75180112935
24_5,13.939539482899999
