,target
1_1,17.95775520235
1_2,14.63484221025
1_3,21.4828374828
1_4,17.77605058615
1_5,24.53253022455
2_1,27021.650736760348
2_2,32891.7177134933
2_3,30957.150216241702
2_4,31488.28318046005
2_5,28340.79427394075
3_1,289.14592473594996
3_2,332.92042133204995
3_3,289.2834655353
3_4,301.47732136155
3_5,317.54740837990005
4_1,518.4322804470501
4_2,581.40954469805
4_3,541.56377337615
4_4,564.77199498865
4_5,534.8186173544
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,722.24798737965
6_2,640.4948786688
6_3,580.9162058934501
6_4,515.23505553395
6_5,408.7452668313
7_1,376.42672464145
7_2,380.34145361655
7_3,400.5770247488
7_4,352.53302868260005
7_5,346.6199243796
8_1,15234.311705691249
8_2,11893.8489579457
8_3,11479.680988148251
8_4,12349.9592499747
8_5,10728.2711195534
9_1,27235.3943361786
9_2,26330.71413887565
9_3,26724.660479549202
9_4,32247.149533771
9_5,36093.1136468819
10_1,1735024.5120647051
10_2,1505355.98009321
10_3,1420445.9627896901
10_4,1250693.773878235
10_5,1181916.36091217
11_1,430.18748929954995
11_2,511.66456091165
11_3,478.2379613527
11_4,442.24345650565
11_5,460.89782248935
12_1,42184641.16706775
12_2,33266876.271663047
12_3,21781513.35176875
12_4,32358020.92393995
12_5,36263497.9491231
13_1,1008.8996310834
13_2,863.2068464875
13_3,928.7939606500499
13_4,1106.34382451275
13_5,1119.8325349490501
14_1,17.44351707585
14_2,22.945391125900002
14_3,22.14100911965
14_4,23.381643035049997
14_5,16.11468175075
15_1,420.99052456690004
15_2,438.08880413045
15_3,420.3168148854
15_4,424.10017867194995
15_5,445.8047499782
16_1,33.67435779755
16_2,33.5059524992
16_3,32.60466570005
16_4,33.222151395699996
16_5,32.89442550905
17_1,8.0867138625
17_2,8.2663984017
17_3,6.38926810475
17_4,7.9935547834000005
17_5,6.3707530744500005
18_1,27.04745295205
18_2,31.4400415041
18_3,25.661662612249998
18_4,35.401751208700006
18_5,24.78367412415
19_1,11.715197991850001
19_2,11.59059595155
19_3,11.883651393800001
19_4,12.069991647999998
19_5,11.2082316358
20_1,6246.79410067975
20_2,5959.8137880721
20_3,9122.170450234451
20_4,6871.78258145875
20_5,5929.4218938544
21_1,26.82600735845
21_2,43.126262869049995
21_3,50.54280308005
21_4,27.3107990531
21_5,42.29139618215
22_1,31.49227825505
22_2,16.79342023185
22_3,10.57099799795
22_4,34.77246552265
22_5,37.814807912250004
23_1,4.2371604797
23_2,4.0496945948
23_3,4.01780887195
23_4,3.82303257995
23_5,3.7478463033500002
24_1,460.2445754209
24_2,466.3539195523
24_3,462.5578072951
24_4,472.6027671529
24_5,461.37869508085
