,target
1_1,0.0
1_2,0.0
1_3,0.0
1_4,0.0
1_5,0.0
2_1,6.5e-10
2_2,1.1000000000000001e-09
2_3,6.949999999999999e-09
2_4,1e-09
2_5,0.59271239435
3_1,0.3616600673
3_2,2.0595202958999996
3_3,1.04526232795
3_4,2.0191313922
3_5,1.28325801775
4_1,3.9136325410999997
4_2,3.44256958755
4_3,2.9702254848
4_4,2.6495446974999997
4_5,2.2277101881499997
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,0.12705813855
6_2,0.09617315975
6_3,0.16689696285
6_4,2.4430311034
6_5,0.3702616048
7_1,0.07684891895
7_2,0.3991996501
7_3,0.058512156350000004
7_4,0.5184453569
7_5,0.3095204696
8_1,1.8210925788
8_2,3.04927835725
8_3,1.51031657225
8_4,1.8211754955
8_5,1.4070408182
9_1,2.0089366594999998
9_2,1.6895609495500001
9_3,1.590287625
9_4,1.8792805515
9_5,2.15259606625
10_1,266.95150736135
10_2,155.21626361945
10_3,238.43896619855002
10_4,126.63968354594999
10_5,273.79369344215
11_1,12.63086179045
11_2,23.38927636555
11_3,10.604276556599999
11_4,17.42184973655
11_5,12.9559437896
12_1,31.543920813
12_2,9.96392024365
12_3,13.309180675499999
12_4,6.591857478250001
12_5,41.60533016665
13_1,2.0100304212999998
13_2,2.4993437216
13_3,12.3430214227
13_4,6.2453428722
13_5,3.41792502655
14_1,0.0001956016
14_2,0.0001830094
14_3,0.0001635295
14_4,0.0002462727
14_5,0.0007292961
15_1,11.125372928200001
15_2,11.9834514726
15_3,14.154203252950001
15_4,10.5585466534
15_5,9.9700275245
16_1,4.1776961327999995
16_2,5.886208042450001
16_3,2.14137926425
16_4,3.1807491377
16_5,4.0644869086
17_1,0.051346256849999994
17_2,0.03441054875
17_3,0.01771658005
17_4,0.1595695231
17_5,0.0371963629
18_1,0.5446307512499999
18_2,1.4343500832
18_3,0.14411865185
18_4,0.5978565758500001
18_5,0.58167157065
19_1,1.41215277565
19_2,1.8377531303499999
19_3,1.06754361875
19_4,1.7996220787500001
19_5,1.17604030495
20_1,0.7995257330000001
20_2,0.95500200535
20_3,0.8962706845
20_4,1.0575863005000001
20_5,0.93118143835
21_1,1.50029124375
21_2,1.0995366219
21_3,3.4090440744999997
21_4,0.43959145965
21_5,1.55115377575
22_1,1.9551041882
22_2,1.9554956623000002
22_3,1.07420194765
22_4,0.6990717315499999
22_5,0.69451247525
23_1,1.8500333979999999
23_2,1.76163799965
23_3,1.6696643447
23_4,1.8365212367
23_5,1.3281559994
24_1,14.9065258014
24_2,16.1105262576
24_3,17.3265668331
24_4,15.20784152535
24_5,16.474051285050002
