,target
1_1,0.4721502115
1_2,1.102346644
1_3,0.65392058225
1_4,1.4477350587
1_5,0.28930933365
2_1,7768.84226690165
2_2,2022.5461678252
2_3,11215.43066598165
2_4,5572.30241489125
2_5,3852.8546854329998
3_1,164.0765021235
3_2,174.17692348834998
3_3,162.0990121474
3_4,165.02257815464998
3_5,176.23527337090002
4_1,233.5243296998
4_2,242.2676964999
4_3,193.6551651803
4_4,179.74205511305001
4_5,221.3223582156
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,468.46423092245
6_2,420.0607744035
6_3,413.69745609280005
6_4,341.3115217103
6_5,249.34634456844998
7_1,171.39848752634998
7_2,194.86234754959997
7_3,131.61027146535
7_4,168.719668045
7_5,166.71278483154998
8_1,508.49595221915
8_2,504.47385608255
8_3,452.59416421189997
8_4,386.53406624145
8_5,300.07644143685
9_1,509.4274361248
9_2,340.60919470805
9_3,667.15395014995
9_4,466.47697779279997
9_5,506.35981689455
10_1,1009379.6254768199
10_2,702746.552030234
10_3,794694.6019870106
10_4,756769.0531743094
10_5,865097.53243651
11_1,375.27539208035
11_2,507.57985801515
11_3,484.96041474645
11_4,404.83976533780003
11_5,465.96064011395003
12_1,2602165.8357595196
12_2,3124953.1866816552
12_3,3656315.93301747
12_4,2565077.351211205
12_5,1835348.890892625
13_1,396.8546099523
13_2,412.4446893736
13_3,297.69842600519996
13_4,350.4603866625
13_5,287.7776949525
14_1,4.0014498773
14_2,4.3930184155
14_3,5.54882543885
14_4,6.49702871445
14_5,4.00784480245
15_1,317.73029069245
15_2,312.46092806244997
15_3,308.36634983465
15_4,286.74780745885
15_5,345.7334362137
16_1,33.122717214299996
16_2,32.36459825595
16_3,34.3063684321
16_4,31.8564290994
16_5,32.86810710115
17_1,5.7933200864500005
17_2,5.09504669825
17_3,4.70923360885
17_4,5.5371787347999994
17_5,4.70427091905
18_1,22.25457258645
18_2,19.18663435375
18_3,18.0242295009
18_4,20.431975620400003
18_5,17.01473833665
19_1,7.9314234783
19_2,7.9050964428
19_3,7.807087306550001
19_4,8.1195429584
19_5,7.87486021485
20_1,2.9420989075
20_2,3.1199442834499997
20_3,2.95347291315
20_4,3.087674843
20_5,3.0865598294
21_1,5.2160665086
21_2,2.9909017824
21_3,5.8447843315500005
21_4,14.700178043049998
21_5,4.34118405425
22_1,14.82665206395
22_2,9.00329307215
22_3,3.1029542891
22_4,15.655996256
22_5,8.4598929875
23_1,4.16720762235
23_2,3.998235247
23_3,4.1814577954
23_4,3.768893171
23_5,4.2622794607
24_1,305.6739330089
24_2,321.59561925565004
24_3,325.3042916678
24_4,322.41365323655
24_5,327.32145875375
