,target
1_1,4.9552182095
1_2,4.10434400755
1_3,4.11054147085
1_4,4.665827392100001
1_5,4.9910895347
2_1,71056.85376815795
2_2,97107.56396262819
2_3,80569.99070495175
2_4,58630.0391771882
2_5,79493.5377351598
3_1,164.5998541888
3_2,180.3128839493
3_3,162.25568344959999
3_4,173.25467739905
3_5,168.0007005535
4_1,243.77846783995
4_2,252.4336518698
4_3,240.92332991475
4_4,241.3616819353
4_5,240.51419420365
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,400.6308832605
6_2,360.2215375482
6_3,405.72830465025
6_4,354.090504659
6_5,302.3057652509
7_1,171.89762471310002
7_2,202.44282623015
7_3,190.6027811925
7_4,172.1319502436
7_5,174.82453455395
8_1,1375.24730127105
8_2,1370.7159989305
8_3,1262.2463844571
8_4,1283.8174389226
8_5,1448.33152415105
9_1,4794.889205169549
9_2,4020.13288105445
9_3,3719.75580650585
9_4,4925.20324997315
9_5,4344.7173401173
10_1,446813.247175934
10_2,394503.841454628
10_3,368955.94050784153
10_4,391823.515966675
10_5,354339.57305011
11_1,199.83416501575
11_2,240.9350901678
11_3,252.6340285601
11_4,264.959059087
11_5,256.3358904579
12_1,16399155.1503406
12_2,15790639.45191025
12_3,12741891.608417999
12_4,13655168.22941995
12_5,14134664.696173351
13_1,705.37298607755
13_2,704.8124545782
13_3,720.9737321135001
13_4,746.10134166565
13_5,766.65569657425
14_1,9.606064213149999
14_2,11.862720208199999
14_3,10.6838743528
14_4,10.539964320349998
14_5,10.51577059635
15_1,384.6398452206
15_2,427.33440815925
15_3,411.7497067799
15_4,386.02005656200004
15_5,398.7565891516
16_1,22.68729608825
16_2,23.093942387
16_3,22.215160209
16_4,23.4160021185
16_5,23.2589659131
17_1,7.73444062055
17_2,6.838319132500001
17_3,7.2123801129
17_4,7.5975368440499995
17_5,6.5377233393
18_1,25.207340594999998
18_2,25.0105257165
18_3,25.43239958705
18_4,26.5025203273
18_5,25.0273294156
19_1,9.5848884806
19_2,9.388230976700001
19_3,9.618789312699999
19_4,9.7341184671
19_5,9.5391886554
20_1,9.8038482216
20_2,3.49669247215
20_3,3.6207419345
20_4,3.78015029675
20_5,8.36748057155
21_1,26.106196933299998
21_2,24.9430567707
21_3,28.649567815799998
21_4,24.37463482285
21_5,28.45715158295
22_1,18.7132592796
22_2,25.910073079150003
22_3,19.532808718749997
22_4,23.63127428135
22_5,26.171734096
23_1,3.35929379205
23_2,3.3313018205000002
23_3,3.3365937122
23_4,3.41942122605
23_5,3.2276685301
24_1,444.78055886699997
24_2,447.82025065724997
24_3,432.96040395495
24_4,438.3927305879
24_5,433.57563562400003
