level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
base_sampler,,,0.3500828397052698,0.3500828397052698,0.1610530518790411,0.1610530518790411,main
elitist,,,0.09798764336031657,0.09798764336031657,0.10451333902332761,0.10451333902332761,main
weights_option,,,0.09709543599995582,0.09709543599995582,0.09824715499800256,0.09824715499800256,main
elitist,base_sampler,,0.09197764473949967,0.540048127805086,0.07405538260878777,0.13467851628745667,pairwise
mirrored,base_sampler,,0.05174885716361571,0.4393868258266425,0.04803652190763626,0.18177153733612086,pairwise
mirrored,,,0.03755512895775709,0.03755512895775709,0.046201103770170095,0.046201103770170095,main
elitist,weights_option,,0.02816619644264878,0.2232492758029212,0.021656431984332994,0.18401144651943094,pairwise
elitist,mirrored,base_sampler,0.024640970825096288,0.6723424064290267,0.0203632963952424,0.1389841286432198,triple
base_sampler,weights_option,,0.02390479209332873,0.4710830677985543,0.029795100429782652,0.12260433532540393,pairwise
base_sampler,step_size_adaptation,,0.019018890487925752,0.3808800568684038,0.021297977961054315,0.16516108301766813,pairwise
elitist,mirrored,,0.01834932167747148,0.15389209399554515,0.016639326779984066,0.10348210383957064,pairwise
step_size_adaptation,,,0.011778326675208244,0.011778326675208244,0.012170480658966937,0.012170480658966937,main
elitist,base_sampler,weights_option,0.010156071736972026,0.6993706240779914,0.007923653523159518,0.11429421279255124,triple
mirrored,base_sampler,step_size_adaptation,0.009756468421099208,0.48465081179136926,0.01189363213909678,0.18742287502051336,triple
elitist,base_sampler,step_size_adaptation,0.00856111716361254,0.5844224329350698,0.008652241859627895,0.13984092259296493,triple
mirrored,base_sampler,weights_option,0.0085109308837011,0.5764221339533494,0.0075783116429216126,0.1277259474377098,triple
local_restart,,,0.008427629868605502,0.008427629868605502,0.010334578914277633,0.010334578914277633,main
mirrored,weights_option,,0.007524149149721167,0.1421747141074341,0.01252970550273879,0.0984683060629445,pairwise
base_sampler,weights_option,step_size_adaptation,0.005183314272783361,0.5115763386682511,0.008371769903635208,0.12369756060703128,triple
elitist,step_size_adaptation,,0.0050159708032371875,0.114781940838762,0.007080384053270097,0.10512785967970935,pairwise
mirrored,step_size_adaptation,,0.0047103003804934065,0.054043756013458726,0.005869314691150121,0.047213889523292564,pairwise
mirrored,base_sampler,local_restart,0.004673989775944635,0.4597238859246901,0.015762840632518114,0.18393073525877826,triple
elitist,local_restart,,0.004663882718447779,0.11107915594736985,0.005493425484564039,0.10772705047389963,pairwise
weights_option,step_size_adaptation,,0.004512739433779466,0.11338650210894353,0.007704870889713733,0.09927268710643108,pairwise
elitist,mirrored,weights_option,0.003926209430285942,0.2906040850181568,0.004903000507892219,0.17540546803693408,triple
base_sampler,local_restart,,0.003910076570135515,0.36242054614401076,0.007035526521013581,0.16113244057282278,pairwise
weights_option,local_restart,,0.0037000082088530805,0.10922307407741443,0.005709360953751284,0.10104567974212594,pairwise
mirrored,local_restart,,0.0033253638833618242,0.049308122709724414,0.0054188385615243926,0.04879088070090239,pairwise
elitist,base_sampler,local_restart,0.0025518028752465295,0.5596015198375214,0.003820056619707574,0.1331703297901924,triple
elitist,mirrored,step_size_adaptation,0.0024209543745341926,0.1778176462290182,0.0030210983915311333,0.10193161729822102,triple
elitist,weights_option,step_size_adaptation,0.0023917436339482793,0.2469480563490944,0.003644219820215614,0.18624397182003383,triple
base_sampler,weights_option,local_restart,0.0021711770930046156,0.4892919595391531,0.0021000250051280605,0.12395180708831949,triple
mirrored,weights_option,local_restart,0.001906812984554134,0.15953452905280863,0.0023082742080471268,0.10318916435072624,triple
elitist,weights_option,local_restart,0.00190562713327572,0.24194642373210326,0.0020006291537955747,0.1879988556142887,triple
mirrored,weights_option,step_size_adaptation,0.0018940116763319012,0.1650700922732471,0.0018681503967584877,0.09658892517912414,triple
elitist,mirrored,local_restart,0.0014253887857379871,0.1717343592516982,0.0016263684052229726,0.10672938930532312,triple
local_restart,step_size_adaptation,,0.0013770877122899305,0.021583044256103672,0.0034427893005691125,0.016055735209783917,pairwise
base_sampler,local_restart,step_size_adaptation,0.0010600029699472451,0.395654853989382,0.0010670340477722607,0.16464040943121255,triple
mirrored,local_restart,step_size_adaptation,0.0010260741942041912,0.06819991167192019,0.001789896522210747,0.05050996737352077,triple
weights_option,local_restart,step_size_adaptation,0.0009083218717267491,0.1277995497704188,0.0013610363607919078,0.10299879840939033,triple
elitist,local_restart,step_size_adaptation,0.0007880972997793345,0.13003863843788455,0.0008191572413940453,0.10833729405243217,triple
