level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
base_sampler,,,0.31751036676110883,0.31751036676110883,0.16521560248732586,0.16521560248732586,main
elitist,,,0.17663032818279822,0.17663032818279822,0.15391550631808373,0.15391550631808373,main
elitist,base_sampler,,0.08696744376311455,0.5811081387070217,0.06911663293587085,0.12204500095481001,pairwise
weights_option,,,0.06196978295758537,0.06196978295758537,0.09908251698943189,0.09908251698943189,main
mirrored,base_sampler,,0.04083336843585625,0.3824430405706474,0.0475622657893877,0.18570148964849742,pairwise
local_restart,,,0.026703953432001774,0.026703953432001774,0.03518930061185137,0.03518930061185137,main
elitist,mirrored,base_sampler,0.024553097531946656,0.6856048082688543,0.02517494834824657,0.12310073511322833,triple
elitist,weights_option,,0.02429643166348583,0.2628965428038694,0.021270295277214447,0.18726498026492744,pairwise
mirrored,,,0.02409930537368232,0.02409930537368232,0.029034835746999565,0.029034835746999565,main
elitist,local_restart,,0.019530473571905065,0.22286475518670507,0.020728724127478292,0.16844772608167682,pairwise
base_sampler,weights_option,,0.01854015125588795,0.3980203009745822,0.023135185071921863,0.16283801309388313,pairwise
elitist,mirrored,,0.015010898220347391,0.215740531776828,0.01811334236010706,0.14725863901615963,pairwise
elitist,base_sampler,weights_option,0.01083073833833696,0.6967452429223178,0.015979446823530603,0.10226402061779068,triple
base_sampler,local_restart,,0.010570950284846408,0.354785270477957,0.017270279043991647,0.17747592473987597,pairwise
step_size_adaptation,,,0.00925984411463821,0.00925984411463821,0.01458958051395051,0.01458958051395051,main
mirrored,base_sampler,weights_option,0.008945203654280733,0.47713877895797874,0.00923173562910888,0.1786812894125155,triple
elitist,step_size_adaptation,,0.0074895478150365504,0.19337972011247298,0.010744171729639937,0.16131364363561004,pairwise
elitist,base_sampler,local_restart,0.006500152436323382,0.6444136684320982,0.007030943626670009,0.131869563059587,triple
elitist,base_sampler,step_size_adaptation,0.0062873163800937345,0.6101502242079512,0.00757950759288615,0.12925256131188637,triple
weights_option,local_restart,,0.00600562435862645,0.09467936074821358,0.009218542226378464,0.09993732705216496,pairwise
base_sampler,step_size_adaptation,,0.006005377191160952,0.33277558806690805,0.007054488095532377,0.1693730827132701,pairwise
mirrored,weights_option,,0.005240600519577183,0.09130968885084488,0.00512236273560147,0.09524543888062577,pairwise
mirrored,base_sampler,step_size_adaptation,0.004381828855447658,0.4050210021595884,0.005867512587188852,0.1900375157740837,triple
base_sampler,weights_option,local_restart,0.0043505196828034325,0.4456513487328603,0.006715313346262788,0.17032736971326207,triple
mirrored,base_sampler,local_restart,0.004302478395454508,0.427553252210774,0.0052798623937897774,0.19751435455757352,triple
elitist,weights_option,local_restart,0.0035617156408871207,0.31869830980728986,0.003786718544313808,0.19757561327061116,triple
weights_option,step_size_adaptation,,0.0035522838105385636,0.07478191088276215,0.00665593016619945,0.09867570369322501,pairwise
mirrored,local_restart,,0.0035328295278239273,0.05433608833350801,0.004425891846139655,0.045149016876805524,pairwise
local_restart,step_size_adaptation,,0.003461729557715459,0.03942552710435544,0.00398888593101902,0.04085660990854449,pairwise
base_sampler,weights_option,step_size_adaptation,0.0033308620066049466,0.4201686680975248,0.005041604702085006,0.16507259959031018,triple
mirrored,step_size_adaptation,,0.0029309114276941527,0.03629006091601468,0.003973230099214555,0.031611646824737015,pairwise
elitist,mirrored,weights_option,0.0029133657574451394,0.3101607126749215,0.0026749989012915328,0.1754395523048183,triple
elitist,local_restart,step_size_adaptation,0.002509534937399039,0.24558541161149436,0.002789242941763893,0.17690170117256632,triple
elitist,mirrored,local_restart,0.002334094636560924,0.2678418829451197,0.002765132920335699,0.1608272390535138,triple
base_sampler,local_restart,step_size_adaptation,0.0021169852280347873,0.3756292065695064,0.0026412234260790703,0.1837856141814301,triple
mirrored,weights_option,local_restart,0.001994726447794266,0.12954682261709127,0.002146559534110393,0.09522282819156432,triple
elitist,weights_option,step_size_adaptation,0.001967541121317897,0.2851657596654007,0.00300194486965741,0.19356115560784273,triple
elitist,mirrored,step_size_adaptation,0.001724051818736796,0.23714488695293373,0.0022964929400626955,0.1536964079117223,triple
mirrored,weights_option,step_size_adaptation,0.0014050715759390364,0.1084577997796548,0.001351750561139346,0.09327576576857614,triple
mirrored,local_restart,step_size_adaptation,0.0013836340135162226,0.07137220744707207,0.001906869666148223,0.050361864085881315,triple
weights_option,local_restart,step_size_adaptation,0.0012569063925598645,0.1122101246236657,0.0012917826206692337,0.0999588743736384,triple
