level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
base_sampler,,,0.35082976692378376,0.35082976692378376,0.1540794301360681,0.1540794301360681,main
elitist,,,0.12363471872482966,0.12363471872482966,0.12731353709744334,0.12731353709744334,main
elitist,base_sampler,,0.07772686487519141,0.5521913505238049,0.058542254454287596,0.1359171617535018,pairwise
mirrored,base_sampler,,0.06290962313349147,0.45524082386923864,0.06892437783985063,0.1937214420271662,pairwise
weights_option,,,0.05933959701478615,0.05933959701478615,0.09335839133414157,0.09335839133414157,main
mirrored,,,0.0415014338119635,0.0415014338119635,0.05332937264294366,0.05332937264294366,main
elitist,mirrored,base_sampler,0.02979621759601132,0.7078578295494445,0.0206729439386324,0.13445966646161087,triple
elitist,weights_option,,0.02614352342120444,0.2091178391608203,0.024989308886830472,0.1735628072717348,pairwise
elitist,mirrored,,0.02145920448417346,0.1865953570209667,0.02028852615182913,0.11946289570657893,pairwise
step_size_adaptation,,,0.020970939049258536,0.020970939049258536,0.02787800922796708,0.02787800922796708,main
elitist,step_size_adaptation,,0.01866445334958032,0.16327011112366852,0.020514146072481334,0.14687441883777339,pairwise
base_sampler,weights_option,,0.015481429182597893,0.4256507931211677,0.015870607583723797,0.1456260407637507,pairwise
elitist,base_sampler,weights_option,0.009306361721007725,0.6624622618634011,0.007693334396428065,0.1257460092658715,triple
mirrored,base_sampler,weights_option,0.009240705607812483,0.5483032288840312,0.008382066129946807,0.17451240245889832,triple
mirrored,weights_option,,0.009000673209596027,0.1098417040363457,0.010243319941591974,0.09839583723639943,pairwise
base_sampler,step_size_adaptation,,0.008474008737031382,0.3802747147100737,0.009448267014098788,0.1581999032856363,pairwise
local_restart,,,0.008220401488329046,0.008220401488329046,0.014942879000175619,0.014942879000175619,main
weights_option,step_size_adaptation,,0.007587382287099073,0.08789791835114374,0.015547497549335963,0.09835646435237344,pairwise
elitist,base_sampler,step_size_adaptation,0.007116104166253807,0.6074168558259289,0.00735554751116783,0.1406658770884203,triple
mirrored,base_sampler,step_size_adaptation,0.007005195532384686,0.4965412137502495,0.011787707204511092,0.19752467061670828,triple
elitist,local_restart,,0.004915793103880126,0.13677091331703883,0.007277779326433505,0.1306585839175551,pairwise
mirrored,step_size_adaptation,,0.004850246562336135,0.06732261942355816,0.005917972543818332,0.06348108648305571,pairwise
elitist,mirrored,weights_option,0.004695552407055772,0.285774703073609,0.004680859043122316,0.1591618607557555,triple
base_sampler,local_restart,,0.003879290825098848,0.36292945923721165,0.0062761363374512725,0.15504017503770404,pairwise
elitist,weights_option,step_size_adaptation,0.003870853167689392,0.2602114670144476,0.005391203176483612,0.195057131950408,triple
mirrored,base_sampler,local_restart,0.0035613284137030036,0.4738585311970042,0.008393477563086303,0.1937656979993107,triple
base_sampler,weights_option,step_size_adaptation,0.0034713831224877033,0.4661545063170445,0.004222459771901619,0.1464638782252529,triple
elitist,mirrored,step_size_adaptation,0.003091778409864812,0.23417277439200646,0.004640524247041876,0.13807424602490231,triple
mirrored,local_restart,,0.0029566866006346232,0.052678521900927165,0.00422174682426346,0.05514872968630801,pairwise
weights_option,local_restart,,0.0027721037872154865,0.0703321022903307,0.004834343741512389,0.09426566812279619,pairwise
mirrored,weights_option,step_size_adaptation,0.002502734539614151,0.1457530064746536,0.003814820127098279,0.10452640046684364,triple
local_restart,step_size_adaptation,,0.0020846251883868414,0.03127596572597443,0.004420774257662836,0.033483833019338605,pairwise
elitist,base_sampler,local_restart,0.002053845895150284,0.5712606818362631,0.0028929113636635105,0.13564372380325454,triple
elitist,mirrored,local_restart,0.0018316031054763041,0.20451984131928674,0.0029173057132387504,0.12270382612381507,triple
mirrored,local_restart,step_size_adaptation,0.0017964984961480032,0.08238083119705668,0.005248145258797497,0.06768511380953282,triple
elitist,weights_option,local_restart,0.0017344464873230102,0.22676058402756794,0.0024384207773212895,0.17756078229411365,triple
base_sampler,weights_option,local_restart,0.0016637466007934085,0.4421863358226046,0.00170816034730527,0.14596949387679106,triple
mirrored,weights_option,local_restart,0.0016528674291497604,0.12544376334167462,0.0017791842985615065,0.09915587889992389,triple
elitist,local_restart,step_size_adaptation,0.0015524832658173476,0.18004341417008196,0.003187240951736658,0.15171087653968418,triple
base_sampler,local_restart,step_size_adaptation,0.0011623031771634215,0.3956213353890518,0.001569526473842102,0.15889441413419472,triple
weights_option,local_restart,step_size_adaptation,0.0010267871226477495,0.10200183593772291,0.0010625700550466535,0.09970002666978482,triple
