level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
lpsr,,,0.5433918381906896,0.5433918381906896,0.20616111822624397,0.20616111822624397,main
crossover,,,0.05359180067173987,0.05359180067173987,0.07070048665263068,0.07070048665263068,main
mutation_reference,,,0.04855195103389939,0.04855195103389939,0.04968982682035779,0.04968982682035779,main
crossover,lpsr,,0.04146046627811662,0.6384441051405461,0.0612100289598317,0.17590491282599674,pairwise
mutation_reference,lpsr,,0.03546276116064648,0.6274065503852354,0.03729741973400293,0.18964681050392848,pairwise
mutation_base,,,0.02240023369105804,0.02240023369105804,0.04257809970944045,0.04257809970944045,main
mutation_base,mutation_reference,,0.016116843549814016,0.08706902827477142,0.03064197604128194,0.0870798597937106,pairwise
mutation_base,lpsr,,0.01506438761738689,0.5808564594991344,0.01889862985189095,0.19139789830977524,pairwise
mutation_n_comps,,,0.015028831652044695,0.015028831652044695,0.043835327491305046,0.043835327491305046,main
use_archive,,,0.011624568954955198,0.011624568954955198,0.015867241438119392,0.015867241438119392,main
mutation_reference,use_archive,,0.011128757433626102,0.07130527742248069,0.015055322315821419,0.07025766011025247,pairwise
mutation_base,mutation_reference,lpsr,0.010061468268487356,0.6910494835119817,0.009133866814150148,0.16456211373059795,triple
mutation_reference,crossover,,0.009376993945285836,0.11152074565092508,0.011561878705223958,0.09949390982563475,pairwise
use_archive,lpsr,,0.007746749449506774,0.5627631565951515,0.013488864011028856,0.20212531121381544,pairwise
mutation_reference,crossover,lpsr,0.007332959427060927,0.7391687707074388,0.011168857290481013,0.15064480651322038,triple
mutation_n_comps,lpsr,,0.0064020753265692475,0.5648227451693035,0.007541461476842558,0.2006974914274545,pairwise
mutation_base,crossover,,0.006398699085521383,0.08239073344831929,0.012130107217435626,0.0910350245886209,pairwise
mutation_base,use_archive,,0.005806142446347529,0.03983094509236077,0.01099909179455755,0.053029436769970205,pairwise
mutation_reference,use_archive,lpsr,0.005781299725039771,0.6636879259483632,0.006996097530978006,0.18519255772651103,triple
mutation_base,mutation_reference,use_archive,0.005537826619118099,0.12116632372881839,0.0074031467904915466,0.1120094232651133,triple
adaptation_method,,,0.004859818329473818,0.004859818329473818,0.006527047873603293,0.006527047873603293,main
mutation_base,mutation_reference,crossover,0.004211203771786274,0.16064772574910477,0.004764779091660641,0.13180185301076008,triple
mutation_base,mutation_n_comps,,0.004025411721931912,0.041454477065034655,0.006620421466178269,0.07135956083624352,pairwise
mutation_reference,adaptation_method,,0.003986819731525604,0.0573985890948988,0.0061537778863445265,0.05232387103542356,pairwise
adaptation_method,lpsr,,0.0037686803226790406,0.5520203368428426,0.016561560279963815,0.20588397434107228,pairwise
mutation_base,adaptation_method,,0.0035730353614198285,0.03083308738195169,0.005030779263992934,0.04556191810134196,pairwise
mutation_reference,mutation_n_comps,,0.003210060473058324,0.06679084315900241,0.0058776641344457405,0.06617559851031818,pairwise
mutation_base,mutation_reference,mutation_n_comps,0.003206248022859128,0.1125395801446655,0.006812337236039836,0.11545663269704447,triple
mutation_base,mutation_reference,adaptation_method,0.0029024043633001655,0.10239110606049087,0.0035798323532738856,0.09371752134832359,triple
mutation_reference,use_archive,crossover,0.002867172785655337,0.13987299506954323,0.0037964736931235072,0.11999671174763046,triple
use_archive,crossover,,0.0027317502443814996,0.06794811987107657,0.004631613777087018,0.07796477542868521,pairwise
mutation_base,crossover,lpsr,0.0025758013134747296,0.6848832268479872,0.002780295793305929,0.15324209713486744,triple
mutation_n_comps,use_archive,,0.00250477091353055,0.029158171520530452,0.006322998864610728,0.051709705202377845,pairwise
mutation_reference,adaptation_method,lpsr,0.0022861595406036754,0.6423080283095176,0.004007040262572304,0.1875233992684246,triple
mutation_base,mutation_n_comps,lpsr,0.0022351742001008256,0.6085479523997812,0.0034228409299534835,0.1866731227747291,triple
mutation_n_comps,crossover,,0.002145942197937768,0.07076657452172233,0.004785615973762641,0.07773163700354715,pairwise
crossover,adaptation_method,,0.0021317556664073142,0.06058337466762099,0.0030887860545993494,0.07228962181465838,pairwise
mutation_reference,crossover,adaptation_method,0.002040058119551981,0.12453919749788382,0.004184928836422459,0.1052153757960642,triple
mutation_base,use_archive,lpsr,0.0019987864036040397,0.6080327067535481,0.0024604407512994596,0.1838775390558361,triple
use_archive,crossover,lpsr,0.0019721355278467783,0.6625193093172362,0.004976674339162009,0.16968207166322513,triple
mutation_reference,use_archive,adaptation_method,0.0018429190197784182,0.08375566401156798,0.0028930106385757033,0.07508663226000843,triple
mutation_base,use_archive,crossover,0.0018334992784304078,0.10438669437243395,0.0038653755784031356,0.10452168975135066,triple
use_archive,adaptation_method,,0.0017608295083094284,0.018245216792738446,0.0029572301282493538,0.018511704836246964,pairwise
mutation_base,crossover,adaptation_method,0.0017013059057098003,0.09465664871133005,0.003000113495433351,0.09687861615811219,triple
mutation_base,adaptation_method,lpsr,0.001650999961600457,0.5947089934743076,0.002130768899885225,0.18857698479041204,triple
mutation_reference,mutation_n_comps,lpsr,0.0015348756549130997,0.6535823934918207,0.0032312229583877864,0.18080022229940923,triple
mutation_base,mutation_n_comps,crossover,0.0014679791080324282,0.10505889812826612,0.00279141988964414,0.10457783193170843,triple
mutation_base,mutation_n_comps,use_archive,0.0014326008621188728,0.0628225602419868,0.002396345952100411,0.0860690839804907,triple
mutation_n_comps,crossover,lpsr,0.001363784037913663,0.6633847383550114,0.003216609098465339,0.1640052002198369,triple
mutation_n_comps,adaptation_method,,0.0013531712084870753,0.021241821190005596,0.0021679693215619278,0.04589392211279696,pairwise
mutation_reference,mutation_n_comps,adaptation_method,0.0012522443549384083,0.07824289678342733,0.0017622013952546959,0.0705489908776102,triple
mutation_base,use_archive,adaptation_method,0.001247774749814161,0.05127240304137799,0.0016539705309186873,0.05811934085143671,triple
mutation_reference,mutation_n_comps,crossover,0.0012425296454172227,0.1331481096193831,0.0022034178804878415,0.10419704300052754,triple
mutation_base,mutation_n_comps,adaptation_method,0.0010454554783626373,0.052285957442778,0.0015340015369548726,0.07591575301728741,triple
mutation_reference,mutation_n_comps,use_archive,0.000979565043554018,0.09302850550466829,0.0009814616998074302,0.08490882892326858,triple
crossover,adaptation_method,lpsr,0.0009256318479658164,0.6501299913070722,0.0015303044125751278,0.17413108856550288,triple
mutation_n_comps,crossover,adaptation_method,0.0007370746866748515,0.0798483944127654,0.001763472955393456,0.0805919631380369,triple
use_archive,adaptation_method,lpsr,0.000708710737439799,0.5738611954930536,0.0012666910062580602,0.20091201146815274,triple
