level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
elitist,,,0.05492824423997722,0.05492824423997722,0.06366522120775508,0.06366522120775508,main
step_size_adaptation,,,0.051767597299183475,0.051767597299183475,0.05845453995119244,0.05845453995119244,main
elitist,step_size_adaptation,,0.042913569966833744,0.14960941150599447,0.04793733896227061,0.08756409567329285,pairwise
weights_option,,,0.04112520902524316,0.04112520902524316,0.054936392446857205,0.054936392446857205,main
weights_option,step_size_adaptation,,0.0369990113424348,0.12989181766686142,0.044662575881920456,0.12160857416220425,pairwise
elitist,weights_option,,0.03405165713842277,0.13010511040364314,0.037103913040001796,0.10120889232103955,pairwise
elitist,weights_option,step_size_adaptation,0.033428637200108,0.29521392621220316,0.05295407542182635,0.134101730284265,triple
elitist,local_restart,,0.02928194819878018,0.10940639811258077,0.045386596801866366,0.10575698552015225,pairwise
elitist,base_sampler,,0.029104413377791828,0.10930542700880003,0.06271975462592354,0.12676543682355998,pairwise
base_sampler,step_size_adaptation,,0.026651592395119394,0.10369195908533384,0.0372537697507959,0.10297202931575405,pairwise
base_sampler,,,0.025272769391030972,0.025272769391030972,0.04125901394337417,0.04125901394337417,main
local_restart,,,0.02519620567382336,0.02519620567382336,0.03915663860467918,0.03915663860467918,main
elitist,base_sampler,step_size_adaptation,0.022785678738844614,0.2534238654087813,0.04002399465595284,0.15609942165068,triple
base_sampler,weights_option,,0.021977577067629067,0.08837555548390318,0.029827523245956212,0.09527084588065944,pairwise
base_sampler,weights_option,step_size_adaptation,0.02181244386291023,0.2256062003835511,0.031691926037894703,0.1873176551958079,triple
elitist,base_sampler,weights_option,0.021264770941304908,0.22772464118139993,0.031397862701016375,0.18240643493798353,triple
weights_option,local_restart,,0.020021842779759803,0.0863432574788263,0.030067883220361,0.09269761052826826,pairwise
elitist,weights_option,local_restart,0.01981642714190336,0.2244215341979098,0.032489706737844966,0.16555902035533046,triple
elitist,local_restart,step_size_adaptation,0.019391131559755168,0.24272954634313615,0.031091236694750383,0.14129023581609715,triple
local_restart,step_size_adaptation,,0.019250849404782982,0.09621465237778981,0.031527214326469086,0.09241270294210181,pairwise
elitist,mirrored,local_restart,0.015672805865809665,0.1649953429662989,0.027879836590429502,0.1397125409795673,triple
mirrored,local_restart,,0.015159582150054182,0.05320368671798171,0.03578044587741626,0.07292900143418243,pairwise
weights_option,local_restart,step_size_adaptation,0.014566953945028832,0.20892766947025643,0.019009798678158583,0.16442679476171407,triple
mirrored,step_size_adaptation,,0.013545873024496698,0.07816136921778433,0.02523845394029467,0.07675529266059838,pairwise
mirrored,,,0.012847898894104155,0.012847898894104155,0.021389305658518404,0.021389305658518404,main
base_sampler,local_restart,step_size_adaptation,0.012593943620618242,0.17216798292392455,0.019325434766047877,0.1423935891913486,triple
mirrored,weights_option,local_restart,0.01246058116235024,0.13887862293485365,0.02309031798952772,0.14407756502194133,triple
mirrored,weights_option,,0.012067303249518801,0.06604041116886611,0.02185864320094055,0.07713350298139143,pairwise
elitist,mirrored,,0.011908657943750114,0.07968480107783149,0.017695135164441593,0.07482095926189179,pairwise
base_sampler,local_restart,,0.011435025139366083,0.06190400020422042,0.019767018344544,0.06705968925770574,pairwise
mirrored,weights_option,step_size_adaptation,0.011260082157301574,0.17961297499228268,0.02031514812749443,0.15529206021374864,triple
elitist,base_sampler,local_restart,0.01042204878828952,0.1856406548090591,0.01427409527679947,0.152607112768894,triple
elitist,mirrored,step_size_adaptation,0.01015611405162074,0.19806795541996614,0.012261789058720277,0.09942861765065848,triple
elitist,mirrored,weights_option,0.009183466626631194,0.1761124371176474,0.012972052070001662,0.12100947126884343,triple
mirrored,local_restart,step_size_adaptation,0.008736125624305603,0.14650413207075044,0.014189829027269622,0.12181271984910987,triple
mirrored,base_sampler,weights_option,0.008157135962603828,0.12948743888720082,0.013761531342896012,0.1275537586876136,triple
mirrored,base_sampler,,0.00803954529707082,0.04616021358220596,0.012091627350660016,0.05353694908398798,pairwise
base_sampler,weights_option,local_restart,0.00796147766152282,0.15299010673837526,0.009486939977355323,0.1287925702940602,triple
mirrored,base_sampler,step_size_adaptation,0.007885178290050324,0.14601045459105585,0.012416424012892589,0.12605544120335452,triple
elitist,mirrored,base_sampler,0.007033369685655414,0.14913489882938052,0.010246148508814638,0.13728202887860863,triple
mirrored,base_sampler,local_restart,0.006690673270877357,0.10464169981632691,0.009556661447132877,0.0981466947178508,triple
