level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
crossover,,,0.1585987359381884,0.1585987359381884,0.10836033087747969,0.10836033087747969,main
adaptation_method,,,0.04259676959441891,0.04259676959441891,0.0483344403462533,0.0483344403462533,main
crossover,adaptation_method,,0.04037169606504398,0.24156720159765135,0.04966673179774091,0.13345024090125313,pairwise
mutation_base,,,0.03813418888945337,0.03813418888945337,0.05004345232337961,0.05004345232337961,main
mutation_base,crossover,,0.034429381570680755,0.2311623063983225,0.03699760962802592,0.12557212460547965,pairwise
mutation_base,mutation_reference,,0.030118126958957218,0.0978972552892692,0.029992677643940056,0.08976594522275004,pairwise
mutation_reference,,,0.0296449394408586,0.0296449394408586,0.03257299912871469,0.03257299912871469,main
mutation_reference,crossover,,0.018539571276899522,0.20678324665594655,0.02092512514115806,0.11575923068429723,pairwise
mutation_base,adaptation_method,,0.018068584820687614,0.09879954330455991,0.01819698611478444,0.07468872674017729,pairwise
lpsr,,,0.01755860997780884,0.01755860997780884,0.0273263758427605,0.0273263758427605,main
mutation_base,lpsr,,0.01714034026261505,0.07283313912987727,0.022438874131064806,0.07090464046367392,pairwise
mutation_base,crossover,adaptation_method,0.01623854514344526,0.34843790202191827,0.017347837718642903,0.13877498494815932,triple
mutation_base,mutation_reference,crossover,0.016064769977861867,0.32552971405289965,0.015469794914920036,0.14724003890023965,triple
mutation_reference,adaptation_method,,0.015731539391474984,0.08797324842675253,0.020534014632976043,0.06532830612821852,pairwise
mutation_base,mutation_reference,adaptation_method,0.014975933684773155,0.18927008278062388,0.01832895462707763,0.12215422093783783,triple
crossover,lpsr,,0.014100673291718708,0.19025801920771593,0.016915064384167167,0.11166716921047692,pairwise
mutation_base,mutation_reference,lpsr,0.013358602819691312,0.15635854742022726,0.014631921905046976,0.11629322417335429,triple
mutation_n_comps,adaptation_method,,0.012537715458710998,0.06604709315105181,0.016870872404111132,0.05996156949001962,pairwise
mutation_base,crossover,lpsr,0.01244523498774771,0.29240716491821284,0.01704838514463875,0.1359055495807856,triple
mutation_reference,crossover,adaptation_method,0.012383714154601313,0.3178669658614857,0.013978965463753006,0.13729017264144555,triple
mutation_n_comps,,,0.010912608097921904,0.010912608097921904,0.017228312954023564,0.017228312954023564,main
mutation_n_comps,crossover,adaptation_method,0.010470346854852246,0.2848815696544124,0.013598080480151207,0.1369898437040208,triple
mutation_reference,lpsr,,0.010403739070842846,0.05760728848951028,0.012395169680027563,0.05105374475396637,pairwise
use_archive,adaptation_method,,0.010003811187317609,0.062121811069101106,0.011885022636886526,0.058849460871723915,pairwise
use_archive,,,0.009521230287364563,0.009521230287364563,0.019260446493033618,0.019260446493033618,main
mutation_n_comps,crossover,,0.009393697645276016,0.17890504168138627,0.011811358749062409,0.10776873423040342,pairwise
mutation_base,mutation_n_comps,,0.009210453650719671,0.05825725063809494,0.01108131461486624,0.055527500738383376,pairwise
adaptation_method,lpsr,,0.00910662716028549,0.06926200673251323,0.015268542068666471,0.05809026719411462,pairwise
mutation_base,mutation_n_comps,crossover,0.00908824038819967,0.2697673061804398,0.01683720948855954,0.1234351356802601,triple
use_archive,crossover,,0.009018438787686966,0.1771384050132399,0.01360800388379586,0.1105538005082343,pairwise
use_archive,crossover,adaptation_method,0.008410699140647343,0.2785213810006678,0.010485254923893078,0.1367850646577996,triple
mutation_base,mutation_n_comps,adaptation_method,0.007926649652397231,0.1393869701643097,0.00868757745902945,0.08786702074153228,triple
crossover,adaptation_method,lpsr,0.007413315714221345,0.2897464277416857,0.009192036771501884,0.13366511411634996,triple
mutation_n_comps,lpsr,,0.00723659469116277,0.035707812766893506,0.009332677084378457,0.0388268747680918,pairwise
mutation_base,use_archive,,0.007174238700512385,0.05482965787733032,0.011574159976678891,0.05915301346385085,pairwise
mutation_reference,crossover,lpsr,0.006958238777184647,0.2558045077735016,0.008416135446827205,0.1232002624674539,triple
mutation_base,adaptation_method,lpsr,0.0068964424086928365,0.1495015631139621,0.006187606293752392,0.09194552280805847,triple
mutation_reference,mutation_n_comps,,0.006617743578610628,0.04717529111739113,0.008833457402047667,0.04190089404715166,pairwise
mutation_reference,use_archive,,0.006612829980206325,0.045778999708429496,0.010475735392301505,0.0426837735688699,pairwise
mutation_reference,adaptation_method,lpsr,0.006598717478167723,0.1316409421138574,0.010396045160710568,0.07916183041238725,triple
mutation_base,use_archive,adaptation_method,0.006511667105627286,0.13201049058538172,0.008900061973273444,0.091787324152197,triple
mutation_base,mutation_reference,mutation_n_comps,0.006411250481665587,0.13104931109818696,0.007497537316056601,0.1006754117312049,triple
mutation_reference,use_archive,adaptation_method,0.005915102600398305,0.12002622248203931,0.007936517180213076,0.08112245662325228,triple
mutation_reference,mutation_n_comps,adaptation_method,0.0057769594762905685,0.12381827503828659,0.006703649177581299,0.07993236234805498,triple
mutation_base,use_archive,crossover,0.005544502215478347,0.2624207163893648,0.007029583138395374,0.12738656697150308,triple
mutation_n_comps,crossover,lpsr,0.005397785834701837,0.22319870547677845,0.006572433688919761,0.11268236414661251,triple
mutation_base,mutation_reference,use_archive,0.005026259744212311,0.12623181400156477,0.005949377295233478,0.10127430152990412,triple
mutation_reference,mutation_n_comps,crossover,0.004632057110483629,0.23833935308823867,0.0052122526406304295,0.11532739396941434,triple
mutation_n_comps,adaptation_method,lpsr,0.0042341785294260645,0.10418310350973499,0.006325855887378159,0.07697284304854012,triple
mutation_reference,use_archive,crossover,0.004202668448866093,0.23613841416007048,0.005327433087169958,0.11854124825432977,triple
mutation_base,mutation_n_comps,lpsr,0.0041980024904211275,0.10439079806010274,0.005689318529249644,0.08252456548238572,triple
mutation_n_comps,use_archive,adaptation_method,0.0037543958549397433,0.09276580384244759,0.004784425146732203,0.07407403039326109,triple
mutation_base,use_archive,lpsr,0.0036648215446182,0.09620091293220341,0.0076442172523747505,0.08702899064260172,triple
mutation_n_comps,use_archive,,0.003439273361773845,0.02387311174706031,0.005261147289931814,0.030069000527160467,pairwise
mutation_reference,mutation_n_comps,lpsr,0.0032405396723089617,0.08561477452951456,0.005441712728424259,0.06617634457298537,triple
mutation_n_comps,use_archive,crossover,0.0030964431430360816,0.20398042726124774,0.004381163151854489,0.11161798561343927,triple
use_archive,lpsr,,0.0030074832698309896,0.030087323535004384,0.007642188210750736,0.042166680421559084,pairwise
mutation_base,mutation_n_comps,use_archive,0.0029118152911403305,0.08130380827888609,0.0043542128401865676,0.06693607722565138,triple
mutation_reference,use_archive,lpsr,0.0029057491824192477,0.0796545812093314,0.007982447487041926,0.07022757207496992,triple
use_archive,adaptation_method,lpsr,0.0025732355903219993,0.09436776706734844,0.004322816136554861,0.07569800528106073,triple
mutation_reference,mutation_n_comps,use_archive,0.0018758606521911913,0.06862448539892706,0.002938900096279311,0.052735121439682946,triple
use_archive,crossover,lpsr,0.0018202854841466115,0.21362545703674507,0.002823368943201218,0.11585078349449812,triple
mutation_n_comps,use_archive,lpsr,0.0012286121794658927,0.0529044118653288,0.0021047202381271404,0.053597122195985177,triple
