level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
base_sampler,,,0.14981889899345166,0.14981889899345166,0.1386946745391773,0.1386946745391773,main
elitist,base_sampler,step_size_adaptation,0.144288825915917,0.7071063826620719,0.13196564249804532,0.1675823766574214,triple
base_sampler,step_size_adaptation,,0.1379990004531805,0.33579267059496865,0.12472642808147984,0.2103477967384915,pairwise
elitist,base_sampler,,0.13181441433458085,0.3277413517415806,0.11333556372096038,0.2059174947347264,pairwise
elitist,step_size_adaptation,,0.04910243340305746,0.14318524296494195,0.05941363262726812,0.10287389659478408,pairwise
step_size_adaptation,,,0.047974771148336454,0.047974771148336454,0.054645099366967216,0.054645099366967216,main
elitist,,,0.046108038413548026,0.046108038413548026,0.053931233463344004,0.053931233463344004,main
base_sampler,weights_option,,0.04038102501574394,0.20508192847330978,0.05211366513458119,0.1884266821786043,pairwise
base_sampler,weights_option,step_size_adaptation,0.03862619025447398,0.44237175791515265,0.053447745619975,0.26886961989072194,triple
elitist,base_sampler,weights_option,0.03382558508667391,0.4276689317261141,0.04134367977941241,0.25452901457551197,triple
weights_option,,,0.014882004464114158,0.014882004464114158,0.028306000780954275,0.028306000780954275,main
weights_option,step_size_adaptation,,0.012689867585852008,0.07554664319830262,0.018538269385730364,0.07599553523246654,pairwise
elitist,weights_option,step_size_adaptation,0.012661139234119469,0.194257219667029,0.020904953471240197,0.12030392238876532,triple
elitist,weights_option,,0.010838965418001443,0.07182900829566363,0.013268686575610937,0.06948572506202595,pairwise
elitist,mirrored,base_sampler,0.00849675563570185,0.34835856024683215,0.022713268372221675,0.20995869476626067,triple
mirrored,base_sampler,,0.007433865463260009,0.15937756410303902,0.014083453741100326,0.14450182129151953,pairwise
mirrored,base_sampler,step_size_adaptation,0.006333381025246504,0.35380120226679557,0.011323732717789694,0.2153498962973058,triple
mirrored,base_sampler,weights_option,0.004891180880945372,0.22113373766816802,0.012672799286654705,0.19960962154030956,triple
elitist,mirrored,,0.0025617877599624205,0.05079462581983782,0.005850891328789781,0.05602652389762422,pairwise
elitist,mirrored,step_size_adaptation,0.0025135302962276495,0.1525018462044525,0.004847151150121167,0.10454174323709435,triple
mirrored,,,0.002124799646327363,0.002124799646327363,0.004118645935116115,0.004118645935116115,main
mirrored,step_size_adaptation,,0.002116485536993103,0.05221605633165693,0.004381737282575431,0.05655823751869423,pairwise
mirrored,base_sampler,local_restart,0.0018814681149559379,0.1640981891614478,0.009608297074979656,0.14691073836567967,triple
elitist,base_sampler,local_restart,0.0018583743541472713,0.3324942537225,0.004145070597261465,0.20807044503297692,triple
mirrored,weights_option,,0.0016019632043255683,0.018608767314767093,0.003709141096133716,0.03348955638871607,pairwise
base_sampler,local_restart,,0.0015564156634092746,0.15209698828390833,0.004036724254633133,0.13989372144654458,pairwise
base_sampler,local_restart,step_size_adaptation,0.0014997304486304849,0.34014139838263224,0.0030480102824966206,0.21093224943665592,triple
base_sampler,weights_option,local_restart,0.001374068165693461,0.2093310198258157,0.003610501998436898,0.19064256962118906,triple
elitist,mirrored,weights_option,0.001268674758751851,0.07938623366503084,0.0023783934640790897,0.07515854196350052,triple
mirrored,weights_option,step_size_adaptation,0.0011023602332668268,0.08249225181921548,0.0018734242583602957,0.0804346342166377,triple
local_restart,,,0.0007216736270473987,0.0007216736270473987,0.0020860503098848768,0.0020860503098848768,main
elitist,mirrored,local_restart,0.0006262080065952597,0.053320013442792066,0.0033123765476737272,0.05844114230839844,triple
elitist,local_restart,,0.0006164383363154701,0.0474461503769109,0.001559650174381804,0.05527442223588355,pairwise
weights_option,local_restart,,0.0005969338963558386,0.016200611987517394,0.001913507539677035,0.02943247562481831,pairwise
elitist,local_restart,step_size_adaptation,0.0005746893279086566,0.14566895230478988,0.0015139764976511067,0.10354035735662775,triple
local_restart,step_size_adaptation,,0.0005709080485763987,0.04926735282396025,0.001516792763802743,0.05505072991237048,pairwise
mirrored,local_restart,,0.0005610676529961177,0.0034075409263708794,0.0017880409474394278,0.005790553862096266,pairwise
weights_option,local_restart,step_size_adaptation,0.000520406145542264,0.07795656491582453,0.0012595299787294338,0.07726346802131412,triple
elitist,weights_option,local_restart,0.0004943637922180748,0.07425841794760041,0.0011893303216928182,0.07168950168279095,triple
mirrored,local_restart,step_size_adaptation,0.0003080877055543452,0.05437779336583118,0.0010274339175980708,0.05723902437911672,triple
mirrored,weights_option,local_restart,0.00027117408256926127,0.020759616573735706,0.0007019149671658341,0.0351836398901365,triple
