level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
lpsr,,,0.28192375581667395,0.28192375581667395,0.16685853261140215,0.16685853261140215,main
adaptation_method,,,0.1373218652765672,0.1373218652765672,0.13002359725623377,0.13002359725623377,main
crossover,,,0.0577380224344096,0.0577380224344096,0.07106598170440453,0.07106598170440453,main
adaptation_method,lpsr,,0.05117646846311607,0.47042208955635734,0.03899321005072009,0.18286227015224518,pairwise
mutation_n_comps,,,0.03916112409178909,0.03916112409178909,0.05665567566240638,0.05665567566240638,main
mutation_base,,,0.03785407674307355,0.03785407674307355,0.05508626790782919,0.05508626790782919,main
mutation_base,mutation_reference,,0.026429072640576284,0.07677158209048161,0.025435596471561926,0.07573082265220424,pairwise
crossover,adaptation_method,,0.024805464256115167,0.21986535196709198,0.035752264378849485,0.13661101996061478,pairwise
crossover,lpsr,,0.016385690196248304,0.3560474684473319,0.017904882067178877,0.172249741578005,pairwise
mutation_n_comps,lpsr,,0.016124101916047205,0.3372089818245103,0.02233476251677874,0.1637253746266322,pairwise
mutation_base,adaptation_method,,0.014279330442681436,0.18945527246232216,0.012956421107891877,0.13480012597356586,pairwise
mutation_n_comps,adaptation_method,,0.013462232892815758,0.18994522226117205,0.017991686289850147,0.1379129787184131,pairwise
mutation_reference,,,0.012488432706831785,0.012488432706831785,0.016549477830061884,0.016549477830061884,main
mutation_base,crossover,,0.011207135073953762,0.10679923425143688,0.012454574181887338,0.09896697940628321,pairwise
mutation_reference,adaptation_method,,0.010524106631961001,0.16033440461536,0.01454110597139364,0.1320631206486487,pairwise
mutation_base,lpsr,,0.010217800890610456,0.32999563345035804,0.01161598993759283,0.155493669150579,pairwise
mutation_base,mutation_reference,adaptation_method,0.008502423603850125,0.2473993080455414,0.009219010131497384,0.15207691410640392,triple
mutation_base,mutation_n_comps,,0.008109952120803197,0.08512515295566582,0.013790342105026197,0.09498118817622672,pairwise
crossover,adaptation_method,lpsr,0.007722812127115289,0.5770740785702457,0.007706038056449425,0.1651858171962052,triple
use_archive,adaptation_method,,0.0070513103760828965,0.14995777482942682,0.015421976517043516,0.1316521896464752,pairwise
mutation_base,crossover,adaptation_method,0.006452628252150389,0.28965852247895113,0.005694071201017723,0.14755469677784974,triple
mutation_n_comps,crossover,,0.00639107922798324,0.10329022575418191,0.00930738334311907,0.09540301211219951,pairwise
mutation_base,mutation_reference,lpsr,0.006279488328371448,0.38093989813318885,0.006719989341969148,0.1540278329992232,triple
mutation_n_comps,adaptation_method,lpsr,0.006269950073123737,0.5454394985301331,0.011243575089936128,0.1667565905320843,triple
mutation_base,crossover,lpsr,0.00620920200048538,0.4215356831554551,0.008186288143906515,0.16761755560726987,triple
mutation_reference,lpsr,,0.005747271007051234,0.30015945953055706,0.0073400384920937495,0.16475023323382657,pairwise
mutation_base,adaptation_method,lpsr,0.0056910046466942385,0.5384643022794169,0.005062438879289132,0.15657978230671166,triple
use_archive,,,0.005584599176776704,0.005584599176776704,0.009065404665233543,0.009065404665233543,main
mutation_reference,adaptation_method,lpsr,0.005059405275951213,0.5042413051781525,0.0053802228579744515,0.17612724198379712,triple
mutation_reference,mutation_n_comps,,0.004795571162856876,0.05644512796147775,0.009205190338793023,0.07068182102185587,pairwise
mutation_base,mutation_reference,crossover,0.0047339912399829934,0.1546109938530528,0.004778525705440162,0.11464892412123986,triple
mutation_base,mutation_n_comps,adaptation_method,0.004612554098476039,0.25480113566620627,0.004989650663827527,0.15202452383745832,triple
mutation_reference,crossover,,0.004160263014224818,0.0743867181554662,0.005748379304220302,0.07145185158030937,pairwise
mutation_base,mutation_reference,mutation_n_comps,0.004112114978772029,0.1329503444447028,0.005308198341226501,0.12063801363958654,triple
mutation_n_comps,crossover,lpsr,0.003678972945262054,0.4214027466284136,0.005581884906980587,0.1681933420564671,triple
mutation_reference,use_archive,,0.0035530248077361775,0.021626056691344667,0.005295074264793314,0.02140604453474776,pairwise
mutation_reference,mutation_n_comps,adaptation_method,0.0035038942460382545,0.22125722700886002,0.00394342115907555,0.14694780258511742,triple
mutation_n_comps,crossover,adaptation_method,0.0034936560105281143,0.28237344419020816,0.003396069692404969,0.1447114812562334,triple
mutation_base,use_archive,,0.0034261687128746277,0.04686484463272487,0.0038384620116897147,0.05748182877305513,pairwise
mutation_n_comps,use_archive,,0.0034007386069235157,0.04814646187548931,0.004896956511091126,0.05887462709348109,pairwise
mutation_reference,crossover,adaptation_method,0.003320697192694907,0.2503588515128045,0.003067753251172693,0.13567156711200545,triple
mutation_base,mutation_n_comps,lpsr,0.00321630165570609,0.39660711323470343,0.004265694479198059,0.1541200368595527,triple
use_archive,adaptation_method,lpsr,0.0031084374038602507,0.4885940716118543,0.006119431305312143,0.1818433726532442,triple
mutation_base,mutation_reference,use_archive,0.0029658504705487028,0.09230122525841784,0.006342251142863325,0.08441241769130495,triple
mutation_base,use_archive,adaptation_method,0.0029425114117547137,0.20845986213981113,0.0032277340047215364,0.13848348872240038,triple
mutation_base,mutation_n_comps,crossover,0.0027557321037013044,0.16321712179571374,0.0027994994288811845,0.13058423904378996,triple
mutation_reference,use_archive,adaptation_method,0.002668404650097416,0.17919174362605314,0.0028412207260642137,0.1355702284342084,triple
use_archive,lpsr,,0.0024276350987771454,0.2899359900922278,0.00651838845676141,0.1658992654638502,pairwise
use_archive,crossover,,0.0022697725587153376,0.06559239416990165,0.004664859666469,0.07240262545209439,pairwise
mutation_n_comps,use_archive,adaptation_method,0.0020987886059886302,0.2080806590269438,0.002910400893244417,0.14070021326393925,triple
use_archive,crossover,adaptation_method,0.0020536114601501605,0.23682464553881705,0.002797210540439106,0.13874090246946683,triple
mutation_reference,crossover,lpsr,0.002038466803268092,0.3804819019787079,0.0020075546159141894,0.16854656397237866,triple
mutation_base,use_archive,crossover,0.0018946002038680396,0.1199743749036716,0.002641142408311994,0.10122675306366621,triple
mutation_reference,mutation_n_comps,crossover,0.0016400129286132214,0.12637450556670862,0.00195455093125198,0.10434791096627727,triple
mutation_reference,mutation_n_comps,lpsr,0.001489557075751862,0.36172981377700203,0.0015712969095831861,0.16269756679897543,triple
mutation_reference,use_archive,lpsr,0.0014769307257892527,0.3132016493396363,0.0016281013660069427,0.1635587881583975,triple
mutation_base,use_archive,lpsr,0.0014507548273553158,0.34288479126614185,0.0020156794596215086,0.15452280146641556,triple
mutation_n_comps,use_archive,lpsr,0.0013420494303088447,0.34996400413729645,0.0017269736823429533,0.1620187492294267,triple
use_archive,crossover,lpsr,0.001224033583298732,0.36755350886489985,0.0027132153076572124,0.17202195993070044,triple
mutation_reference,use_archive,crossover,0.0011081215692185426,0.08690223626791294,0.0010994329449368343,0.07351416409767449,triple
mutation_reference,mutation_n_comps,use_archive,0.0010574684220586385,0.07004095897497278,0.0016154293095064724,0.07366216453604538,triple
mutation_base,mutation_n_comps,use_archive,0.0009959331854291471,0.09853259263766985,0.000907899469051064,0.0978511432463267,triple
mutation_n_comps,use_archive,crossover,0.0009040333732681031,0.11544936946986559,0.0012472017025364451,0.09790769026352907,triple
